"ID"	"MN"	"H"	"C"	"O"	"N"	"S"	"P"	"Na"	"ME"	"Scores"	"NBP"	"Peptide"	"KEGG"
"8231"	"375.934111"	"8"	"7"	"10"	"2"	"3"	"0"	"0"	"376.94163"	"-0.017051441"	"0"	"No Peptide Found"	"Non metabolites found"
"9922"	"375.947093"	"7"	"7"	"13"	"1"	"0"	"2"	"1"	"398.9365288"	"-0.254882199"	"0"	"No Peptide Found"	"Non metabolites found"
"9925"	"375.95998"	"12"	"4"	"13"	"1"	"0"	"3"	"1"	"398.9495476"	"0.630707989"	"0"	"No Peptide Found"	"Non metabolites found"
"8236"	"375.972619"	"9"	"6"	"11"	"4"	"1"	"1"	"0"	"376.9797709"	"-0.375046951"	"0"	"No Peptide Found"	"Non metabolites found"
"8237"	"375.989528"	"14"	"8"	"9"	"2"	"1"	"2"	"0"	"376.997034"	"0.413952115"	"0"	"No Peptide Found"	"Non metabolites found"
"9932"	"375.996365"	"16"	"5"	"12"	"1"	"0"	"3"	"1"	"398.985988"	"0.630707989"	"0"	"No Peptide Found"	"Non metabolites found"
"8238"	"376.009004"	"13"	"7"	"10"	"4"	"1"	"1"	"0"	"377.0159658"	"-0.268513823"	"0"	"No Peptide Found"	"Non metabolites found"
"8239"	"376.025913"	"18"	"9"	"8"	"2"	"1"	"2"	"0"	"377.0333033"	"0.292193797"	"0"	"No Peptide Found"	"Non metabolites found"
"8240"	"376.032502"	"12"	"11"	"9"	"4"	"1"	"0"	"0"	"377.03947"	"-0.031504725"	"0"	"No Peptide Found"	"Non metabolites found"
"8241"	"376.039895"	"16"	"13"	"7"	"2"	"2"	"0"	"0"	"377.04694"	"-0.017051441"	"0"	"No Peptide Found"	"Non metabolites found"
"8242"	"376.041231"	"12"	"14"	"3"	"6"	"2"	"0"	"0"	"377.0483767"	"0.178481687"	"0"	"No Peptide Found"	"Non metabolites found"
"8243"	"376.042399"	"16"	"9"	"12"	"2"	"1"	"0"	"0"	"377.0497775"	"-0.028167005"	"0"	"No Peptide Found"	"Non metabolites found"
"8244"	"376.04305"	"12"	"17"	"10"	"0"	"0"	"0"	"0"	"377.0504825"	"-0.223784424"	"0"	"No Peptide Found"	"Non metabolites found"
"8245"	"376.043672"	"18"	"9"	"10"	"2"	"0"	"2"	"0"	"377.051375"	"0.235567115"	"0"	"No Peptide Found"	"Non metabolites found"
"8246"	"376.047757"	"12"	"15"	"6"	"4"	"1"	"0"	"0"	"377.055375"	"-0.157124511"	"0"	"No Peptide Found"	"Non metabolites found"
"8247"	"376.049411"	"17"	"13"	"7"	"2"	"1"	"1"	"0"	"377.0568424"	"-0.574122957"	"0"	"No Peptide Found"	"Non metabolites found"
"8249"	"376.062361"	"16"	"11"	"5"	"6"	"2"	"0"	"0"	"377.0694842"	"0.032335865"	"0"	"No Peptide Found"	"Non metabolites found"
"8250"	"376.068887"	"16"	"12"	"8"	"4"	"1"	"0"	"0"	"377.0759"	"-0.639303574"	"0"	"No Peptide Found"	"Non metabolites found"
"8251"	"376.077616"	"16"	"15"	"2"	"6"	"2"	"0"	"0"	"377.0848062"	"-0.073506725"	"0"	"No Peptide Found"	"Non metabolites found"
"8252"	"376.085796"	"21"	"14"	"6"	"2"	"1"	"1"	"0"	"377.0933069"	"-1.042183149"	"0"	"No Peptide Found"	"Non metabolites found"
"9956"	"376.088856"	"21"	"15"	"6"	"1"	"2"	"0"	"1"	"399.0783617"	"-0.298063036"	"0"	"No Peptide Found"	"Non metabolites found"
"9957"	"376.09136"	"21"	"11"	"11"	"1"	"1"	"0"	"1"	"399.0804444"	"-1.12660935"	"0"	"No Peptide Found"	"Non metabolites found"
"8254"	"376.097029"	"21"	"13"	"5"	"4"	"1"	"1"	"0"	"377.104527"	"0.02536572"	"0"	"No Peptide Found"	"Non metabolites found"
"8255"	"376.102768"	"20"	"17"	"2"	"4"	"2"	"0"	"0"	"377.1098874"	"-0.300505353"	"0"	"No Peptide Found"	"Non metabolites found"
"9964"	"376.106615"	"21"	"15"	"8"	"1"	"1"	"0"	"1"	"399.0961873"	"-0.528621766"	"0"	"No Peptide Found"	"Non metabolites found"
"8257"	"376.113452"	"25"	"12"	"11"	"0"	"0"	"1"	"0"	"377.1210753"	"0.040833024"	"0"	"No Peptide Found"	"Non metabolites found"
"9971"	"376.114477"	"17"	"17"	"7"	"3"	"0"	"0"	"1"	"399.1038929"	"0.306037653"	"0"	"No Peptide Found"	"Non metabolites found"
"9975"	"376.119502"	"26"	"12"	"8"	"1"	"1"	"1"	"1"	"399.1089936"	"-0.436193307"	"0"	"No Peptide Found"	"Non metabolites found"
"8258"	"376.122181"	"25"	"15"	"5"	"2"	"1"	"1"	"0"	"377.1294871"	"-0.286522498"	"0"	"No Peptide Found"	"Non metabolites found"
"8259"	"376.123898"	"24"	"14"	"4"	"4"	"2"	"0"	"0"	"377.13089"	"0.082752648"	"0"	"No Peptide Found"	"Non metabolites found"
"8260"	"376.128707"	"25"	"16"	"8"	"0"	"0"	"1"	"0"	"377.1362587"	"-0.190701977"	"0"	"No Peptide Found"	"Non metabolites found"
"8262"	"376.134446"	"24"	"20"	"5"	"0"	"1"	"0"	"0"	"377.1420857"	"-1.022519196"	"0"	"No Peptide Found"	"Non metabolites found"
"8263"	"376.139153"	"24"	"18"	"1"	"4"	"2"	"0"	"0"	"377.1462936"	"-0.014023725"	"0"	"No Peptide Found"	"Non metabolites found"
"8264"	"376.141657"	"24"	"14"	"6"	"4"	"1"	"0"	"0"	"377.1489311"	"0.023019628"	"2"	"G1P1T1C1;A1S1P1C1"	"Non metabolites found"
"8265"	"376.150386"	"24"	"17"	"0"	"6"	"2"	"0"	"0"	"377.1575558"	"0.27097375"	"0"	"No Peptide Found"	"Non metabolites found"
"8266"	"376.158566"	"29"	"16"	"4"	"2"	"1"	"1"	"0"	"377.1659089"	"-0.491412293"	"0"	"No Peptide Found"	"Non metabolites found"
"8267"	"376.159416"	"24"	"14"	"8"	"4"	"0"	"0"	"0"	"377.1671765"	"1.094952003"	"6"	"D2K1;G1S1V1D1;S3P1;A2T1D1;G1A1T1E1;A2S1E1"	"Non metabolites found"
"8268"	"376.165092"	"29"	"17"	"7"	"0"	"0"	"1"	"0"	"377.1728327"	"0.018743691"	"0"	"No Peptide Found"	"Non metabolites found"
"8269"	"376.168145"	"24"	"17"	"2"	"6"	"1"	"0"	"0"	"377.1752574"	"1.288589051"	"0"	"No Peptide Found"	"Non metabolites found"
"9991"	"376.171992"	"25"	"15"	"8"	"3"	"0"	"0"	"1"	"399.1615453"	"-0.04124718"	"0"	"No Peptide Found"	"Non metabolites found"
"8271"	"376.174671"	"24"	"18"	"5"	"4"	"0"	"0"	"0"	"377.1823039"	"1.144791557"	"2"	"A1T1W1;G2P1F1"	"Non metabolites found"
"8272"	"376.178042"	"28"	"15"	"5"	"4"	"1"	"0"	"0"	"377.1856574"	"1.064305744"	"4"	"G1V2C1;G1A1V1M1;G2L1M1;A2C1L1"	"Non metabolites found"
"8273"	"376.184568"	"28"	"16"	"8"	"2"	"0"	"0"	"0"	"377.1920803"	"0.206204904"	"0"	"No Peptide Found"	"Non metabolites found"
"8274"	"376.186086"	"28"	"25"	"1"	"0"	"1"	"0"	"0"	"377.1938564"	"0.289077289"	"0"	"No Peptide Found"	"Non metabolites found"
"8275"	"376.189275"	"28"	"14"	"4"	"6"	"1"	"0"	"0"	"377.1969015"	"0.96596611"	"2"	"V1C1R1;A1M1R1"	"Non metabolites found"
"9997"	"376.197144"	"29"	"17"	"8"	"1"	"0"	"0"	"1"	"399.1865204"	"-0.812560668"	"0"	"No Peptide Found"	"Non metabolites found"
"8277"	"376.201477"	"33"	"18"	"6"	"0"	"0"	"1"	"0"	"377.2091042"	"-0.097752898"	"0"	"No Peptide Found"	"Non metabolites found"
"8278"	"376.203845"	"28"	"25"	"3"	"0"	"0"	"0"	"0"	"377.2117233"	"0.165022169"	"0"	"No Peptide Found"	"C13444 , C18410"
"8283"	"376.28249"	"40"	"20"	"6"	"0"	"0"	"0"	"0"	"377.2901103"	"-0.251123023"	"0"	"No Peptide Found"	"Non metabolites found"
"10011"	"376.306299"	"41"	"20"	"5"	"1"	"0"	"0"	"1"	"399.2958631"	"-0.056435269"	"0"	"No Peptide Found"	"Non metabolites found"
"10025"	"376.982098"	"14"	"4"	"12"	"2"	"1"	"2"	"1"	"399.9712117"	"1.178188604"	"0"	"No Peptide Found"	"Non metabolites found"
"8289"	"377.000413"	"16"	"9"	"9"	"1"	"2"	"1"	"0"	"378.0080714"	"0.539908805"	"0"	"No Peptide Found"	"Non metabolites found"
"10027"	"377.015112"	"14"	"8"	"11"	"2"	"0"	"2"	"1"	"400.0046325"	"0.26721838"	"0"	"No Peptide Found"	"Non metabolites found"
"8290"	"377.026901"	"16"	"12"	"5"	"3"	"2"	"1"	"0"	"378.0341178"	"1.050534001"	"0"	"No Peptide Found"	"Non metabolites found"
"11797"	"377.038921"	"15"	"8"	"10"	"3"	"0"	"2"	"2"	"422.0103551"	"-0.214607267"	"0"	"No Peptide Found"	"Non metabolites found"
"8293"	"377.050399"	"15"	"16"	"4"	"3"	"2"	"0"	"0"	"378.0577959"	"-0.497890173"	"0"	"No Peptide Found"	"Non metabolites found"
"10030"	"377.051497"	"18"	"9"	"10"	"2"	"0"	"2"	"1"	"400.0411066"	"0.26790004"	"0"	"No Peptide Found"	"Non metabolites found"
"8295"	"377.064136"	"15"	"11"	"8"	"5"	"1"	"0"	"0"	"378.0711232"	"-0.103687685"	"0"	"No Peptide Found"	"Non metabolites found"
"8296"	"377.072865"	"15"	"14"	"2"	"7"	"2"	"0"	"0"	"378.080205"	"0.4060816"	"0"	"No Peptide Found"	"Non metabolites found"
"8297"	"377.081045"	"20"	"13"	"6"	"3"	"1"	"1"	"0"	"378.0883973"	"0.435076093"	"0"	"No Peptide Found"	"Non metabolites found"
"8299"	"377.098804"	"20"	"13"	"8"	"3"	"0"	"1"	"0"	"378.1064098"	"0.155132095"	"0"	"No Peptide Found"	"Non metabolites found"
"8300"	"377.100521"	"19"	"12"	"7"	"5"	"1"	"0"	"0"	"378.1076829"	"-0.13774394"	"0"	"No Peptide Found"	"Non metabolites found"
"10040"	"377.103518"	"25"	"12"	"9"	"0"	"1"	"1"	"1"	"400.0930543"	"0.08564596"	"0"	"No Peptide Found"	"Non metabolites found"
"8301"	"377.106197"	"24"	"15"	"6"	"1"	"1"	"1"	"0"	"378.1134413"	"-0.010181356"	"0"	"No Peptide Found"	"Non metabolites found"
"8302"	"377.111936"	"23"	"19"	"3"	"1"	"2"	"0"	"0"	"378.1194704"	"0.2526709"	"0"	"No Peptide Found"	"Non metabolites found"
"8303"	"377.114059"	"20"	"17"	"5"	"3"	"0"	"1"	"0"	"378.1217167"	"-2.275501273"	"0"	"No Peptide Found"	"Non metabolites found"
"10044"	"377.114751"	"25"	"11"	"8"	"2"	"1"	"1"	"1"	"400.10441"	"-0.111196219"	"0"	"No Peptide Found"	"Non metabolites found"
"8304"	"377.115307"	"27"	"16"	"3"	"1"	"3"	"0"	"0"	"378.12264"	"0.157630799"	"0"	"No Peptide Found"	"Non metabolites found"
"8305"	"377.115776"	"19"	"16"	"4"	"5"	"1"	"0"	"0"	"378.123352"	"0.524345905"	"0"	"No Peptide Found"	"Non metabolites found"
"8306"	"377.11743"	"24"	"14"	"5"	"3"	"1"	"1"	"0"	"378.1247918"	"0.155652968"	"0"	"No Peptide Found"	"Non metabolites found"
"8307"	"377.119147"	"23"	"13"	"4"	"5"	"2"	"0"	"0"	"378.126152"	"0.533121449"	"0"	"No Peptide Found"	"Non metabolites found"
"8308"	"377.119147"	"23"	"13"	"4"	"5"	"2"	"0"	"0"	"378.1269077"	"-0.01675485"	"0"	"No Peptide Found"	"Non metabolites found"
"8309"	"377.120801"	"28"	"11"	"5"	"3"	"2"	"1"	"0"	"378.1279712"	"1.136971596"	"0"	"No Peptide Found"	"Non metabolites found"
"8310"	"377.122302"	"19"	"17"	"7"	"3"	"0"	"0"	"0"	"378.1300778"	"-0.202098681"	"0"	"No Peptide Found"	"Non metabolites found"
"10047"	"377.130856"	"20"	"13"	"9"	"4"	"0"	"0"	"1"	"400.12018"	"-0.057644317"	"0"	"No Peptide Found"	"Non metabolites found"
"8314"	"377.143432"	"23"	"14"	"9"	"3"	"0"	"0"	"0"	"378.1509189"	"0.178808367"	"1"	"T1E2"	"Non metabolites found"
"8316"	"377.153815"	"28"	"15"	"4"	"3"	"1"	"1"	"0"	"378.16127"	"1.311202232"	"0"	"No Peptide Found"	"Non metabolites found"
"8317"	"377.158687"	"23"	"18"	"6"	"3"	"0"	"0"	"0"	"378.1663231"	"0.968294604"	"1"	"P1D1F1"	"Non metabolites found"
"8318"	"377.162058"	"27"	"15"	"6"	"3"	"1"	"0"	"0"	"378.169658"	"1.320978194"	"2"	"V1E1M1;L1D1M1"	"Non metabolites found"
"8319"	"377.168584"	"27"	"16"	"9"	"1"	"0"	"0"	"0"	"378.1762113"	"0.082573507"	"0"	"No Peptide Found"	"Non metabolites found"
"10059"	"377.174634"	"28"	"16"	"6"	"2"	"1"	"0"	"1"	"400.163696"	"1.957712269"	"0"	"No Peptide Found"	"Non metabolites found"
"8321"	"377.198443"	"31"	"16"	"5"	"3"	"1"	"0"	"0"	"378.2058931"	"1.604349064"	"0"	"No Peptide Found"	"Non metabolites found"
"8323"	"377.217538"	"27"	"17"	"3"	"7"	"0"	"0"	"0"	"378.2244682"	"0.580602511"	"0"	"No Peptide Found"	"Non metabolites found"
"8325"	"377.231457"	"31"	"20"	"4"	"3"	"0"	"0"	"0"	"378.2390322"	"1.09290098"	"1"	"V1L1F1"	"Non metabolites found"
"8327"	"377.234828"	"35"	"17"	"4"	"3"	"1"	"0"	"0"	"378.2423"	"0.1426746"	"0"	"No Peptide Found"	"Non metabolites found"
"8328"	"377.235479"	"31"	"25"	"2"	"1"	"0"	"0"	"0"	"378.2430533"	"0.10897661"	"0"	"No Peptide Found"	"Non metabolites found"
"8329"	"377.238668"	"31"	"14"	"5"	"7"	"0"	"0"	"0"	"378.2463327"	"-0.023674651"	"0"	"No Peptide Found"	"Non metabolites found"
"8331"	"377.241354"	"35"	"18"	"7"	"1"	"0"	"0"	"0"	"378.2489742"	"0.007512193"	"0"	"No Peptide Found"	"Non metabolites found"
"8332"	"377.24269"	"31"	"19"	"3"	"5"	"0"	"0"	"0"	"378.25022"	"-0.778333993"	"0"	"No Peptide Found"	"Non metabolites found"
"8333"	"377.244344"	"36"	"17"	"4"	"3"	"0"	"1"	"0"	"378.2520633"	"-0.062961074"	"0"	"No Peptide Found"	"Non metabolites found"
"10103"	"377.894617"	"7"	"2"	"13"	"1"	"0"	"4"	"1"	"400.88412"	"0.000753538"	"0"	"No Peptide Found"	"Non metabolites found"
"8355"	"377.940651"	"7"	"6"	"13"	"2"	"1"	"1"	"0"	"378.9476257"	"-0.177265889"	"0"	"No Peptide Found"	"Non metabolites found"
"8359"	"377.988269"	"11"	"6"	"11"	"4"	"1"	"1"	"0"	"378.9951549"	"0.210622398"	"0"	"No Peptide Found"	"Non metabolites found"
"8360"	"378.000534"	"10"	"11"	"11"	"2"	"1"	"0"	"0"	"379.007407"	"0.508047143"	"0"	"No Peptide Found"	"Non metabolites found"
"8361"	"378.011767"	"10"	"10"	"10"	"4"	"1"	"0"	"0"	"379.0186369"	"-0.424096997"	"0"	"No Peptide Found"	"Non metabolites found"
"11869"	"378.016411"	"14"	"7"	"8"	"4"	"1"	"2"	"2"	"422.9877644"	"-0.108408464"	"0"	"No Peptide Found"	"Non metabolites found"
"8362"	"378.022937"	"16"	"8"	"11"	"2"	"0"	"2"	"0"	"379.0307588"	"0.852959001"	"0"	"No Peptide Found"	"Non metabolites found"
"8363"	"378.035202"	"15"	"13"	"11"	"0"	"0"	"1"	"0"	"379.0429344"	"-0.067304016"	"0"	"No Peptide Found"	"Non metabolites found"
"10126"	"378.035513"	"17"	"9"	"11"	"1"	"0"	"2"	"1"	"401.0249944"	"-0.923569539"	"0"	"No Peptide Found"	"Non metabolites found"
"10128"	"378.046746"	"17"	"8"	"10"	"3"	"0"	"2"	"1"	"401.0362605"	"0.011561103"	"0"	"No Peptide Found"	"Non metabolites found"
"8366"	"378.048152"	"14"	"11"	"9"	"4"	"1"	"0"	"0"	"379.0553611"	"-0.396081021"	"0"	"No Peptide Found"	"Non metabolites found"
"8368"	"378.055545"	"18"	"13"	"7"	"2"	"2"	"0"	"0"	"379.06258"	"0.720901898"	"0"	"No Peptide Found"	"Non metabolites found"
"8369"	"378.056881"	"14"	"14"	"3"	"6"	"2"	"0"	"0"	"379.0640676"	"-0.003360712"	"0"	"No Peptide Found"	"Non metabolites found"
"8370"	"378.065061"	"19"	"13"	"7"	"2"	"1"	"1"	"0"	"379.0724822"	"-0.455874773"	"0"	"No Peptide Found"	"Non metabolites found"
"10131"	"378.070625"	"19"	"10"	"12"	"1"	"1"	"0"	"1"	"401.0597651"	"-0.051312158"	"0"	"No Peptide Found"	"Non metabolites found"
"8371"	"378.072272"	"19"	"7"	"8"	"6"	"1"	"1"	"0"	"379.0794425"	"-1.041551509"	"0"	"No Peptide Found"	"Non metabolites found"
"8373"	"378.078011"	"18"	"11"	"5"	"6"	"2"	"0"	"0"	"379.0850682"	"-0.099853961"	"0"	"No Peptide Found"	"Non metabolites found"
"8374"	"378.082033"	"18"	"16"	"3"	"4"	"2"	"0"	"0"	"379.089221"	"0.087975678"	"0"	"No Peptide Found"	"Non metabolites found"
"8375"	"378.08282"	"19"	"13"	"9"	"2"	"0"	"1"	"0"	"379.0904254"	"-0.257166609"	"0"	"No Peptide Found"	"Non metabolites found"
"8376"	"378.084537"	"18"	"12"	"8"	"4"	"1"	"0"	"0"	"379.0918736"	"0.138218069"	"0"	"No Peptide Found"	"Non metabolites found"
"8377"	"378.087527"	"19"	"11"	"5"	"6"	"1"	"1"	"0"	"379.0949945"	"-0.296207329"	"0"	"No Peptide Found"	"Non metabolites found"
"8379"	"378.090213"	"23"	"15"	"7"	"0"	"1"	"1"	"0"	"379.0981733"	"0.170102374"	"0"	"No Peptide Found"	"Non metabolites found"
"8380"	"378.09193"	"22"	"14"	"6"	"2"	"2"	"0"	"0"	"379.098954"	"0.633797326"	"0"	"No Peptide Found"	"Non metabolites found"
"8381"	"378.093266"	"18"	"15"	"2"	"6"	"2"	"0"	"0"	"379.1003827"	"0.32507355"	"0"	"No Peptide Found"	"Non metabolites found"
"8383"	"378.095085"	"18"	"18"	"9"	"0"	"0"	"0"	"0"	"379.1024811"	"0.251427485"	"0"	"No Peptide Found"	"Non metabolites found"
"8384"	"378.095952"	"22"	"19"	"4"	"0"	"2"	"0"	"0"	"379.1034957"	"-0.05450643"	"0"	"No Peptide Found"	"Non metabolites found"
"8385"	"378.098075"	"19"	"17"	"6"	"2"	"0"	"1"	"0"	"379.1056831"	"-0.398511117"	"0"	"No Peptide Found"	"Non metabolites found"
"8386"	"378.099323"	"26"	"16"	"4"	"0"	"3"	"0"	"0"	"379.1066475"	"-0.193295706"	"0"	"No Peptide Found"	"Non metabolites found"
"8387"	"378.099792"	"18"	"16"	"5"	"4"	"1"	"0"	"0"	"379.107265"	"-0.111196219"	"0"	"No Peptide Found"	"Non metabolites found"
"8388"	"378.101446"	"23"	"14"	"6"	"2"	"1"	"1"	"0"	"379.1087933"	"-1.433445485"	"0"	"No Peptide Found"	"Non metabolites found"
"8389"	"378.103163"	"22"	"13"	"5"	"4"	"2"	"0"	"0"	"379.11017"	"0.851373659"	"1"	"G1P1C2"	"Non metabolites found"
"8390"	"378.103814"	"18"	"21"	"3"	"2"	"1"	"0"	"0"	"379.1114419"	"-0.069952063"	"0"	"No Peptide Found"	"Non metabolites found"
"8391"	"378.113711"	"22"	"19"	"6"	"0"	"1"	"0"	"0"	"379.1211813"	"-0.988713129"	"0"	"No Peptide Found"	"Non metabolites found"
"8392"	"378.118418"	"22"	"17"	"2"	"4"	"2"	"0"	"0"	"379.1255707"	"0.147887457"	"0"	"No Peptide Found"	"Non metabolites found"
"8394"	"378.122258"	"18"	"14"	"3"	"8"	"1"	"0"	"0"	"379.129565"	"0.720901898"	"0"	"No Peptide Found"	"Non metabolites found"
"10146"	"378.122265"	"23"	"15"	"8"	"1"	"1"	"0"	"1"	"401.1113064"	"-0.489363494"	"0"	"No Peptide Found"	"Non metabolites found"
"8395"	"378.12628"	"18"	"19"	"1"	"6"	"1"	"0"	"0"	"379.1335133"	"0.282954729"	"0"	"No Peptide Found"	"Non metabolites found"
"8396"	"378.129651"	"22"	"16"	"1"	"6"	"2"	"0"	"0"	"379.1367869"	"0.162465666"	"0"	"No Peptide Found"	"Non metabolites found"
"10152"	"378.130127"	"19"	"17"	"7"	"3"	"0"	"0"	"1"	"401.11952"	"0.029767706"	"0"	"No Peptide Found"	"Non metabolites found"
"10155"	"378.135152"	"28"	"12"	"8"	"1"	"1"	"1"	"1"	"401.1244133"	"-0.315483155"	"0"	"No Peptide Found"	"Non metabolites found"
"8397"	"378.137831"	"27"	"15"	"5"	"2"	"1"	"1"	"0"	"379.1452316"	"1.113066061"	"0"	"No Peptide Found"	"Non metabolites found"
"8400"	"378.157307"	"26"	"14"	"6"	"4"	"1"	"0"	"0"	"379.1649389"	"1.104081615"	"6"	"C1K1E1;G1V1T1C1;G1S1C1L1;A1S1V1C1;G1A1T1M1;A2S1M1"	"Non metabolites found"
"8401"	"378.163833"	"26"	"15"	"9"	"2"	"0"	"0"	"0"	"379.17152"	"0.151301975"	"0"	"No Peptide Found"	"Non metabolites found"
"8402"	"378.166036"	"26"	"17"	"0"	"6"	"2"	"0"	"0"	"379.1732105"	"0.500316997"	"0"	"No Peptide Found"	"Non metabolites found"
"8403"	"378.174216"	"31"	"16"	"4"	"2"	"1"	"1"	"0"	"379.1816243"	"1.070922609"	"0"	"No Peptide Found"	"Non metabolites found"
"8404"	"378.180742"	"31"	"17"	"7"	"0"	"0"	"1"	"0"	"379.1884714"	"-0.039800836"	"0"	"No Peptide Found"	"Non metabolites found"
"10170"	"378.187642"	"27"	"15"	"8"	"3"	"0"	"0"	"1"	"401.1772291"	"1.183901958"	"0"	"No Peptide Found"	"Non metabolites found"
"8405"	"378.190321"	"26"	"18"	"5"	"4"	"0"	"0"	"0"	"379.1978882"	"1.044363951"	"2"	"G2V1F1;A3F1"	"Non metabolites found"
"8406"	"378.191975"	"31"	"16"	"6"	"2"	"0"	"1"	"0"	"379.199645"	"-0.346652156"	"0"	"No Peptide Found"	"Non metabolites found"
"8407"	"378.193692"	"30"	"15"	"5"	"4"	"1"	"0"	"0"	"379.201316"	"0.710173469"	"1"	"T1K1M1"	"Non metabolites found"
"8409"	"378.201554"	"26"	"17"	"4"	"6"	"0"	"0"	"0"	"379.2091245"	"1.330790188"	"1"	"G1F1R1"	"Non metabolites found"
"8410"	"378.208947"	"30"	"19"	"2"	"4"	"1"	"0"	"0"	"379.215865"	"0.414025003"	"0"	"No Peptide Found"	"Non metabolites found"
"8411"	"378.217127"	"35"	"18"	"6"	"0"	"0"	"1"	"0"	"379.2247444"	"-0.347699507"	"0"	"No Peptide Found"	"Non metabolites found"
"8412"	"378.22537"	"34"	"18"	"8"	"0"	"0"	"0"	"0"	"379.2330214"	"0.077079892"	"0"	"No Peptide Found"	"Non metabolites found"
"8413"	"378.230728"	"30"	"24"	"2"	"2"	"0"	"0"	"0"	"379.23791"	"0.285327413"	"0"	"No Peptide Found"	"Non metabolites found"
"8415"	"378.237939"	"30"	"18"	"3"	"6"	"0"	"0"	"0"	"379.245905"	"-0.018538731"	"0"	"No Peptide Found"	"Non metabolites found"
"8418"	"378.29814"	"42"	"20"	"6"	"0"	"0"	"0"	"0"	"379.3056267"	"0.280789022"	"0"	"No Peptide Found"	"Non metabolites found"
"11947"	"379.018186"	"13"	"7"	"11"	"3"	"0"	"2"	"2"	"423.9895727"	"1.744587258"	"0"	"No Peptide Found"	"Non metabolites found"
"10212"	"379.030762"	"16"	"8"	"11"	"2"	"0"	"2"	"1"	"402.0203249"	"0.591042637"	"0"	"No Peptide Found"	"Non metabolites found"
"10213"	"379.032479"	"15"	"7"	"10"	"4"	"1"	"1"	"1"	"402.021702"	"0.216788174"	"0"	"No Peptide Found"	"Non metabolites found"
"8447"	"379.03918"	"14"	"15"	"5"	"3"	"1"	"1"	"0"	"380.0464568"	"-0.832715965"	"0"	"No Peptide Found"	"Non metabolites found"
"8448"	"379.054816"	"17"	"17"	"5"	"1"	"2"	"0"	"0"	"380.0624293"	"0.926657085"	"0"	"No Peptide Found"	"Non metabolites found"
"10216"	"379.067147"	"20"	"9"	"10"	"2"	"0"	"2"	"1"	"402.0567407"	"-0.046669136"	"0"	"No Peptide Found"	"Non metabolites found"
"8452"	"379.073197"	"23"	"9"	"7"	"3"	"1"	"2"	"0"	"380.0805307"	"-0.889599258"	"0"	"No Peptide Found"	"Non metabolites found"
"8453"	"379.074127"	"21"	"11"	"0"	"7"	"4"	"0"	"0"	"380.0814092"	"-0.143803843"	"0"	"No Peptide Found"	"Non metabolites found"
"8454"	"379.076415"	"13"	"14"	"8"	"5"	"0"	"0"	"0"	"380.0836713"	"0.380418436"	"0"	"No Peptide Found"	"Non metabolites found"
"8455"	"379.077282"	"17"	"15"	"3"	"5"	"2"	"0"	"0"	"380.0845567"	"0.143297927"	"0"	"No Peptide Found"	"Non metabolites found"
"8456"	"379.078069"	"18"	"12"	"9"	"3"	"0"	"1"	"0"	"380.0852853"	"-0.161977235"	"0"	"No Peptide Found"	"Non metabolites found"
"8457"	"379.079786"	"17"	"11"	"8"	"5"	"1"	"0"	"0"	"380.086774"	"0.211758594"	"0"	"No Peptide Found"	"Non metabolites found"
"8458"	"379.080653"	"21"	"12"	"3"	"5"	"3"	"0"	"0"	"380.088132"	"0.614924242"	"0"	"No Peptide Found"	"Non metabolites found"
"8459"	"379.08144"	"22"	"9"	"9"	"3"	"1"	"1"	"0"	"380.0888867"	"0.139528456"	"0"	"No Peptide Found"	"Non metabolites found"
"8460"	"379.082776"	"18"	"10"	"5"	"7"	"1"	"1"	"0"	"380.09024"	"0.005291852"	"0"	"No Peptide Found"	"Non metabolites found"
"8461"	"379.084493"	"17"	"9"	"4"	"9"	"2"	"0"	"0"	"380.0919656"	"0.106697894"	"0"	"No Peptide Found"	"Non metabolites found"
"8462"	"379.088515"	"17"	"14"	"2"	"7"	"2"	"0"	"0"	"380.0959621"	"0.100704815"	"0"	"No Peptide Found"	"Non metabolites found"
"8463"	"379.091201"	"21"	"18"	"4"	"1"	"2"	"0"	"0"	"380.0986883"	"-0.174199408"	"0"	"No Peptide Found"	"Non metabolites found"
"8464"	"379.092537"	"17"	"19"	"0"	"5"	"2"	"0"	"0"	"380.0995933"	"0.316138816"	"0"	"No Peptide Found"	"Non metabolites found"
"8465"	"379.093324"	"18"	"16"	"6"	"3"	"0"	"1"	"0"	"380.1004"	"1.096347263"	"0"	"No Peptide Found"	"Non metabolites found"
"8466"	"379.093324"	"18"	"16"	"6"	"3"	"0"	"1"	"0"	"380.1009994"	"0.040774763"	"0"	"No Peptide Found"	"Non metabolites found"
"8468"	"379.095041"	"17"	"15"	"5"	"5"	"1"	"0"	"0"	"380.1025588"	"0.140001924"	"0"	"No Peptide Found"	"Non metabolites found"
"8469"	"379.096695"	"22"	"13"	"6"	"3"	"1"	"1"	"0"	"380.1040676"	"0.539844793"	"0"	"No Peptide Found"	"Non metabolites found"
"8470"	"379.098412"	"21"	"12"	"5"	"5"	"2"	"0"	"0"	"380.105448"	"0.65292479"	"0"	"No Peptide Found"	"Non metabolites found"
"8471"	"379.098412"	"21"	"12"	"5"	"5"	"2"	"0"	"0"	"380.1062023"	"0.382650728"	"0"	"No Peptide Found"	"Non metabolites found"
