"ID"	"Mass"	"Intensity.C1"	"Intensity.C2"	"Intensity.C3"	"Intensity.C4"	"Intensity.C5"	"Intensity.C6"	"Intensity.E15_1"	"Intensity.E15_2"	"Intensity.E15_3"	"Intensity.E15_4"	"Intensity.N1"	"Intensity.N2"	"Intensity.N3"	"Intensity.N4"	"Intensity.pY_C4"	"Intensity.pY_C5"	"Intensity.pY_C6"	"Intensity.pY_E5_1"	"Intensity.pY_E5_2"	"Intensity.pY_E5_3"	"Intensity.pY_E5_4"	"Intensity.pY_N1"	"Intensity.pY_N2"	"Intensity.pY_N3"	"Intensity.pY_N4"	"Intensity.pY_PV1"	"Intensity.pY_PV2"	"Intensity.pY_PV3"	"Intensity.pY_PV4"
118665	845.46068	"2046400000"	"714310000"	"974140000"	"2756100000"	"1086200000"	"73073000"	"828220000"	1249500000	1.082e+09	1680600000	"1323500000"	"1452700000"	"422380000"	117680000	"2756100000"	"1086200000"	"73073000"	829210000	927150000	1.951e+09	"2965100000"	"1323500000"	"1452700000"	"422380000"	117680000	"2096500000"	"1075600000"	590290000	769770000
129291	930.48829	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
130726	920.47158	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"91518000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"91518000"	"0"	0	"0"	"0"	0	0
66277	830.43855	"0"	"2437800000"	"1775200000"	"1575300000"	"5963900000"	"3153700000"	"1149400000"	1479700000	700620000	0	"507120000"	"611370000"	"1730200000"	0	"1575300000"	"5963900000"	"3153700000"	3478900	14528000	0	"1929500000"	"507120000"	"579350000"	"1730200000"	0	"0"	"0"	0	0
117829	804.40514	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
66342	973.49679	"0"	"0"	"41220000"	"45553000"	"24702000"	"33873000"	"0"	0	13706000	16912000	"30622000"	"18942000"	"15295000"	23483000	"47750000"	"24702000"	"33873000"	0	0	0	"29101000"	"30622000"	"18942000"	"15295000"	23483000	"0"	"0"	0	0
109761	887.48248	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
51498	930.46716	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"336510000"	"228930000"	"274540000"	213690000	"0"	"0"	"0"	0	0	0	"0"	"336510000"	"228930000"	"274540000"	213690000	"60257000"	"86793000"	0	0
120855	903.45964	"0"	"0"	"0"	"0"	"0"	"0"	"24173000"	51854000	112170000	5226800	"0"	"3168800"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"3168800"	"0"	0	"0"	"0"	0	0
5665	786.44872	"4732200000"	"3359100000"	"3801200000"	"4521000000"	"3078400000"	"2158700000"	"1220400000"	1165700000	945380000	2967500000	"1470900000"	"1766400000"	"1408600000"	1006400000	"4531400000"	"3143600000"	"2158700000"	945030000	856450000	969830000	"2213000000"	"1923800000"	"1766400000"	"1408600000"	1006400000	"1872000000"	"1644800000"	1599500000	1691800000
134738	972.5505	"34506000"	"0"	"0"	"9038400"	"16882000"	"20290000"	"0"	34830000	45762000	105490000	"24749000"	"0"	"0"	0	"9038400"	"16882000"	"20290000"	0	0	41479000	"29181000"	"24749000"	"0"	"0"	0	"0"	"24999000"	24468000	0
70786	943.53385	"0"	"498490000"	"1167700000"	"997450000"	"685470000"	"0"	"0"	0	0	0	"0"	"110330000"	"0"	0	"997450000"	"685470000"	"0"	0	0	405250000	"257580000"	"0"	"110330000"	"0"	0	"0"	"268820000"	662120000	0
121671	684.41703	"0"	"63478000"	"0"	"0"	"71952000"	"62641000"	"0"	0	0	0	"70857000"	"0"	"0"	0	"0"	"71952000"	"62641000"	0	0	0	"0"	"70857000"	"0"	"0"	0	"0"	"0"	0	0
140384	918.51747	"43979000"	"38840000"	"0"	"42388000"	"75229000"	"0"	"0"	129460000	34621000	74685000	"0"	"0"	"0"	0	"42388000"	"75229000"	"0"	0	0	0	"19718000"	"0"	"0"	"0"	0	"0"	"0"	0	0
61360	808.39668	"0"	"0"	"0"	"0"	"0"	"3422500"	"0"	0	0	0	"0"	"0"	"0"	0	"142850000"	"0"	"3422500"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	3147200	0
55295	802.45889	"533860000"	"503990000"	"471090000"	"586960000"	"443940000"	"254020000"	"253180000"	219450000	158270000	193690000	"186350000"	"164300000"	"223110000"	195700000	"583840000"	"443940000"	"243610000"	11104000	197750000	126010000	"355060000"	"179900000"	"212400000"	"220440000"	232240000	"347860000"	"393750000"	225110000	318620000
124370	937.4869	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"4292400"	0	0
141256	838.44363	"0"	"0"	"0"	"0"	"0"	"10155000"	"0"	3952900	0	0	"1476200"	"19927000"	"1529200"	0	"0"	"0"	"10155000"	30928000	4991100	0	"12286000"	"0"	"19927000"	"16297000"	0	"0"	"15946000"	15223000	0
75500	736.48471	"79574000"	"56110000"	"94181000"	"0"	"30444000"	"51748000"	"85545000"	48736000	46247000	0	"1011600000"	"658900000"	"587110000"	676180000	"0"	"30444000"	"51748000"	0	82613000	69219000	"94522000"	"1011600000"	"658900000"	"587110000"	676180000	"102380000"	"72925000"	22756000	0
29647	797.4647	"774970000"	"523800000"	"363980000"	"451990000"	"527890000"	"332350000"	"1201300000"	816510000	1706500000	1786400000	"184560000"	"393180000"	"336900000"	0	"438450000"	"449970000"	"334880000"	461530000	449360000	2229200000	"4045000000"	"184560000"	"393180000"	"336900000"	0	"2542000000"	"3129700000"	3156500000	2740200000
13729	865.34875	"0"	"0"	"0"	"0"	"0"	"0"	"17316000"	5007300	8438900	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
27451	774.42759	"314740000"	"164110000"	"610740000"	"465740000"	"339840000"	"0"	"656560000"	178890000	331780000	729380000	"448050000"	"426920000"	"371780000"	0	"465740000"	"339840000"	"0"	411790000	120670000	279910000	"791050000"	"448050000"	"426920000"	"392010000"	0	"880600000"	"670190000"	364170000	641610000
108779	936.50288	"0"	"0"	"0"	"0"	"0"	"0"	"95510000"	62812000	111800000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	78521000	106840000	"118400000"	"0"	"0"	"0"	0	"0"	"0"	0	0
69586	954.5386	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"122760000"	"0"	0	141260000
60765	800.48684	"144600000"	"458800000"	"296730000"	"118630000"	"287920000"	"51270000"	"491720000"	849810000	649230000	379350000	"27371000"	"15026000"	"0"	0	"118630000"	"287920000"	"51270000"	424080000	241280000	378710000	"190190000"	"27371000"	"15026000"	"0"	0	"165460000"	"138490000"	81660000	50050000
18938	931.4651	"174980000"	"0"	"69862000"	"0"	"0"	"0"	"0"	0	183110000	152190000	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	171560000	138050000
44086	966.46583	"44452000"	"0"	"74888000"	"62680000"	"58271000"	"14854000"	"33833000"	8920100	18845000	12819000	"0"	"6466100"	"45063000"	0	"47198000"	"58271000"	"5691500"	23264000	0	0	"3923200"	"0"	"0"	"45063000"	10899000	"17899000"	"14235000"	63734000	0
75575	796.48069	"0"	"0"	"0"	"0"	"0"	"237600000"	"200660000"	300400000	173780000	186350000	"272680000"	"251140000"	"134570000"	0	"0"	"0"	"237600000"	135480000	0	0	"189400000"	"272680000"	"251140000"	"134570000"	0	"0"	"145930000"	0	88639000
67819	788.46437	"107300000"	"61772000"	"80847000"	"102380000"	"58097000"	"0"	"0"	99564000	0	79325000	"87577000"	"64484000"	"26079000"	33202000	"102380000"	"58097000"	"0"	0	0	67629000	"211780000"	"87577000"	"64484000"	"26079000"	33202000	"0"	"0"	73085000	110590000
25428	816.4229	"918570000"	"1112700000"	"1420500000"	"1572000000"	"1607700000"	"947300000"	"391220000"	303190000	308680000	329250000	"645150000"	"645490000"	"552610000"	257830000	"1572000000"	"1607700000"	"1042700000"	215380000	274640000	321660000	"506790000"	"820000000"	"645490000"	"539110000"	216530000	"512100000"	"365260000"	449650000	317210000
28467	947.4865	"0"	"0"	"70081000"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
82973	938.48954	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
31524	832.43644	"3963900"	"0"	"6548400"	"17396000"	"4184000"	"9749700"	"0"	0	0	2665100	"0"	"789670000"	"0"	0	"17396000"	"4184000"	"9749700"	0	0	0	"0"	"0"	"789670000"	"0"	0	"0"	"0"	0	0
18678	974.49204	"1370000000"	"1456200000"	"1107900000"	"951170000"	"632270000"	"450200000"	"546940000"	293230000	375480000	336560000	"862960000"	"994910000"	"883530000"	371790000	"766930000"	"1038900000"	"421750000"	253360000	290180000	321510000	"163360000"	"862960000"	"1048900000"	"1534900000"	757010000	"552740000"	"398770000"	584090000	310380000
27313	946.54877	"59782000"	"63860000"	"80932000"	"212270000"	"94290000"	"0"	"0"	0	0	0	"37423000"	"24106000"	"65680000"	64025000	"212270000"	"94290000"	"0"	0	0	44663000	"0"	"0"	"0"	"65680000"	0	"0"	"0"	0	0
136465	814.4661	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	38479000	46186000	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
10996	924.44874	"0"	"1268100"	"0"	"0"	"0"	"0"	"15055000"	0	0	0	"0"	"235530000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"235530000"	"0"	0	"0"	"0"	0	0
25085	965.40118	"383690000"	"491790000"	"141720000"	"332310000"	"434370000"	"138520000"	"283420000"	164930000	197150000	157460000	"318790000"	"170100000"	"212400000"	78084000	"365570000"	"450760000"	"138520000"	83327000	113080000	146610000	"173190000"	"314370000"	"169520000"	"211860000"	78084000	"120980000"	"103870000"	110190000	70599000
5987	827.54804	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	80685000	64062000	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"97038000"	"0"	0	"0"	"0"	0	0
22012	950.43453	"0"	"28437000"	"0"	"17334000"	"20530000"	"14157000"	"21239000"	0	13739000	11199000	"0"	"0"	"8369200"	3991100	"19142000"	"20530000"	"14157000"	786960	0	0	"25748000"	"0"	"0"	"8369200"	3991100	"0"	"0"	0	0
77795	958.50836	"1494700000"	"1241300000"	"0"	"300100000"	"0"	"0"	"143120000"	0	39426000	0	"0"	"0"	"0"	0	"300100000"	"0"	"0"	0	0	0	"0"	"780670000"	"0"	"0"	0	"0"	"0"	0	0
63413	844.46543	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
58677	913.51205	"217300000"	"9292500"	"392500000"	"403350000"	"7755100"	"10935000"	"0"	112400000	0	0	"0"	"0"	"0"	2234800	"403350000"	"77190000"	"10935000"	0	0	0	"345510000"	"0"	"0"	"0"	0	"248860000"	"151420000"	0	0
79378	913.63244	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	29168000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
23783	970.476	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"89613000"	"87960000"	"0"	70304000	"0"	"0"	"0"	0	244950000	238890000	"0"	"0"	"87960000"	"0"	32175000	"0"	"0"	0	0
38987	920.51199	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	1060200	0	"847530000"	"751480000"	"22300000"	475450000	"0"	"0"	"0"	0	0	0	"0"	"847530000"	"751480000"	"22300000"	475450000	"0"	"0"	0	0
62204	929.47529	"0"	"62796000"	"85632000"	"53527000"	"97524000"	"48093000"	"191500000"	488960000	216970000	320790000	"1053800000"	"210920000"	"566290000"	48209000	"53527000"	"97524000"	"48093000"	215740000	174780000	144180000	"351780000"	"1053800000"	"210920000"	"566290000"	48209000	"182750000"	"127140000"	95900000	73333000
123313	969.47673	"10153000"	"88383000"	"70558000"	"0"	"0"	"21535000"	"10582000"	6729400	10925000	2863500	"11413000"	"0"	"0"	6551600	"0"	"0"	"18549000"	0	0	4413300	"13067000"	"9959800"	"0"	"0"	6551600	"5838400"	"2494000"	24772000	1367300
100218	904.4688	"138800000"	"0"	"0"	"375430000"	"0"	"59461000"	"0"	0	264680000	0	"0"	"0"	"0"	0	"375430000"	"0"	"59461000"	0	0	0	"37503000"	"0"	"0"	"0"	0	"267350000"	"279280000"	0	0
24656	893.38005	"12723000"	"17250000"	"13486000"	"19766000"	"13328000"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"11345000"	"13328000"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
18267	892.42905	"465920000"	"571230000"	"1014200000"	"734920000"	"495470000"	"582170000"	"1023500000"	355250000	475940000	149080000	"4209300000"	"2265100000"	"1761100000"	1756600000	"734920000"	"627350000"	"582170000"	431740000	535430000	592690000	"428710000"	"4209300000"	"2267100000"	"1924800000"	1756600000	"364230000"	"104740000"	168620000	102820000
42938	864.413	"150760000"	"59068000"	"46209000"	"29686000"	"0"	"0"	"0"	0	0	0	"0"	"0"	"10061000"	0	"29686000"	"0"	"0"	0	0	0	"0"	"0"	"0"	"10061000"	0	"0"	"0"	0	0
44266	903.5178	"3206700000"	"4053300000"	"3349800000"	"2902400000"	"4581400000"	"3982100000"	"4984500000"	2469600000	0	862320000	"4503700000"	"3555600000"	"3320100000"	1853300000	"2940600000"	"4610600000"	"4033200000"	2441600000	2687200000	1724700000	"6249600000"	"4503700000"	"3555600000"	"3320100000"	1884700000	"2827900000"	"2782200000"	2256200000	2127800000
69864	918.51747	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"38044000"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"38044000"	"0"	"0"	0	"0"	"0"	0	0
89262	947.43823	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"27170000"	"0"	0	0
18136	726.42759	"0"	"0"	"60970000"	"133590000"	"43995000"	"0"	"110020000"	74794000	149030000	170750000	"50332000"	"0"	"0"	0	"133590000"	"43995000"	"0"	47946000	32747000	127630000	"193300000"	"50332000"	"0"	"0"	0	"221270000"	"165780000"	153610000	207980000
57662	801.45962	"2586800000"	"2244500000"	"2087500000"	"4465500000"	"3365200000"	"1058700000"	"1800400000"	1477500000	17057000	1680500000	"3122500000"	"1071500000"	"787830000"	697900000	"4498300000"	"3365200000"	"1058700000"	2218600000	8538200	2112500000	"5308600000"	"3122500000"	"1071500000"	"787830000"	696740000	"3045000000"	"3162800000"	2232800000	2292100000
37993	871.3712	"139290000"	"234050000"	"174210000"	"162470000"	"246030000"	"27840000"	"974370000"	450380000	714560000	181450000	"486370000"	"471890000"	"358010000"	61977000	"162470000"	"246030000"	"27840000"	115980000	174860000	411330000	"354720000"	"487180000"	"471890000"	"358010000"	61977000	"365800000"	"221710000"	182300000	172120000
147125	857.42832	"1887700000"	"2959300000"	"2306200000"	"2121500000"	"1627900000"	"2737300000"	"1859100000"	2054500000	1.129e+09	866360000	"0"	"7526400"	"456500000"	324840000	"2024900000"	"1559600000"	"2737300000"	1533700000	1839400000	1266800000	"1623200000"	"0"	"7526400"	"456500000"	351240000	"1758400000"	"2445800000"	1338700000	1769400000
84662	912.44874	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"66463000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"66463000"	"0"	0	"0"	"0"	0	0
