ID	MI	H	C	O	N	S	P	MN	ERROR
8060	462,0921567	25	14	14	1	1	0	463,09958	0,317685447
8061	462,1020209	26	14	14	1	0	1	463,109096	-0,435834683
8062	462,1187304	25	17	10	3	1	0	463,126068	0,132217086
8063	462,1334806	29	13	9	5	2	0	463,140672	-0,184145965
8064	462,1384744	30	15	13	1	0	1	463,145481	-0,584024427
8065	462,1431913	30	13	9	5	1	1	463,150188	-0,605440423
8066	462,1466	29	15	15	1	0	0	463,153724	-0,32998198
8067	462,1546746	26	20	6	5	0	1	463,162072	0,261600661
8068	462,1617363	29	19	12	1	0	0	463,168979	-0,073134576
8069	462,1647953	30	18	9	3	0	1	463,171969	-0,222431531
8071	462,1729733	29	18	11	3	0	0	463,180212	-0,081787567
8072	462,188425	29	22	8	3	0	0	463,195467	-0,507369086
8073	462,209382	33	19	10	3	0	0	463,216597	-0,133056599
8074	462,8573125	8	4	14	2	1	4	463,864677	0,190123351
8075	462,8663948	11	5	11	2	3	3	463,873787	0,249964077
8078	462,87914	10	10	11	0	3	2	463,886052	-0,787463196
8081	462,930122	18	7	9	2	4	2	463,937041	-0,772255377
8082	462,935535	14	7	17	0	1	2	463,9427	-0,240854327
8083	462,9570691	19	7	11	2	2	3	463,964316	-0,063936818
8084	462,967914	16	12	13	0	3	0	463,975308	0,253797222
8085	462,9712402	15	10	13	2	0	3	463,978704	0,404560603
8086	462,97473	19	7	13	2	1	3	463,982075	0,147956218
8087	462,9763545	18	6	12	4	2	2	463,983792	0,34774982
8088	462,9801606	18	11	10	2	2	2	463,987814	0,814073097
8089	462,9832067	18	7	15	2	1	2	463,990318	-0,356816525
8090	462,9858815	16	12	15	0	2	0	463,993067	-0,196550308
8091	462,9884627	17	11	12	2	2	1	463,996057	0,686409722
8092	462,9904675	16	10	11	4	3	0	463,997774	0,064796146
8093	462,99204	21	8	12	2	3	1	463,999428	0,240824817
8094	462,9930667	17	16	10	0	2	1	464,000079	-0,570635221
8095	462,9981515	18	11	12	2	1	2	464,005573	0,313176098
8096	463,001525	22	8	12	2	2	2	464,008944	0,307774269
8097	463,0039217	17	15	9	2	2	1	464,011312	0,245786195
8098	463,0076563	19	11	12	2	0	3	464,015089	0,337359318
8099	463,0100733	21	8	14	2	2	1	464,017187	-0,351612344
8100	463,0110029	23	8	12	2	1	3	464,01846	0,390055373
8101	463,0146175	13	13	13	4	0	1	464,021678	-0,466508167
8102	463,0167171	22	12	9	2	2	2	464,024199	0,443612296
8103	463,024804	21	12	11	2	2	1	464,032442	0,780735102
8104	463,0267843	20	11	10	4	3	0	464,034159	0,212082718
8106	463,0345129	22	12	11	2	1	2	464,041958	0,364119593
8107	463,0382814	20	10	9	6	3	0	464,045392	-0,35828584
8108	463,0401291	21	16	8	2	2	1	464,047697	0,62931871
8109	463,043148	21	12	13	2	1	1	464,050201	-0,482676634
8110	463,049535	21	13	16	0	0	1	464,056727	-0,182485909
8111	463,0579557	21	16	10	2	1	1	464,065456	0,483308599
8112	463,061376	25	13	10	2	2	1	464,068827	0,376839752
8113	463,0765471	25	17	7	2	2	1	464,084082	0,558006786
8114	463,0850733	24	17	9	2	2	0	464,092325	-0,053553877
8115	463,0882623	28	14	9	2	3	0	464,095696	0,339460011
8116	463,0904967	25	12	11	4	1	1	464,097819	0,098900746
8117	463,092624	28	19	7	0	3	0	464,099718	-0,394089783
8118	463,0949992	28	15	12	0	2	0	464,102222	-0,115958942
8119	463,0972455	25	13	14	2	0	1	464,104345	-0,382209286
8121	463,10285	24	17	11	2	1	0	464,110084	-0,091772279
8122	463,106275	28	14	11	2	2	0	464,113455	-0,20837554
8123	463,1094902	24	18	14	0	0	0	464,11661	-0,338365022
8124	463,1123974	25	17	11	2	0	1	464,1196	-0,159572519
8125	463,11482	20	24	8	2	0	0	464,121968	-0,277469064
8126	463,1222454	29	15	14	0	0	1	464,129497	-0,053765505
8127	463,125185	24	15	9	6	1	0	464,13255	0,191093005
8128	463,1304729	28	15	16	0	0	0	464,13774	-0,020296657
8129	463,1325992	28	17	7	4	2	0	464,139943	0,145314733
8130	463,1456838	28	19	13	0	0	0	464,152995	0,074922424
8131	463,14872	29	18	10	2	0	1	464,155985	-0,024830038
8132	463,1552125	28	15	5	8	2	0	464,162409	-0,172728303
8133	463,1587048	33	16	13	0	0	1	464,165882	-0,214397398
8134	463,16693	32	16	15	0	0	0	464,174125	-0,175962507
8135	463,1821194	32	20	12	0	0	0	464,18938	-0,034327751
8136	463,2008044	36	21	9	0	1	0	464,208006	-0,161700954
8137	463,2184625	36	21	11	0	0	0	464,225765	0,056129021
8139	463,2548612	40	22	10	0	0	0	464,26215	0,026551259
8140	463,3276507	48	24	8	0	0	0	464,33492	-0,015539759
8143	463,9744913	15	10	12	3	3	0	464,98179	0,047847456
8144	463,983517	13	12	9	5	1	2	464,990925	0,28341516
8145	463,9893313	15	14	9	3	3	0	464,997045	0,942262157
8146	463,9919764	18	11	13	1	0	3	464,999105	-0,318755613
8147	463,9938365	17	10	12	3	1	2	465,000822	-0,627163897
8148	463,9989223	16	14	9	3	2	1	465,006561	0,780604652
8149	464,0015974	16	10	14	3	1	1	465,009065	0,411851861
8150	464,0085867	17	14	9	3	1	2	465,016077	0,460767123
8151	464,035424	20	15	8	3	2	1	465,042946	0,529054157
8152	464,03803	20	11	13	3	1	1	465,04545	0,3092418
8153	464,05309	20	15	10	3	1	1	465,060705	0,729441869
8154	464,082335	20	14	11	5	0	1	465,089697	0,184234516
8155	464,0868844	23	17	12	1	1	0	465,0941	-0,131225445
8157	464,0963802	24	17	12	1	0	1	465,103616	-0,087697309
8158	464,0986787	19	24	9	1	0	0	465,105984	0,062055765
8159	464,1010475	24	15	8	5	1	1	465,108323	-0,002154703
8160	464,1078898	27	14	14	1	1	0	465,11523	0,13725255
8161	464,1127874	27	12	10	5	2	0	465,119937	-0,273424991
8162	464,1175517	28	14	14	1	0	1	465,124746	-0,177110334
8163	464,1340352	24	19	7	5	0	1	465,141337	0,054510113
8164	464,1409646	27	18	13	1	0	0	465,148244	0,006248102
8165	464,153975	32	15	13	1	0	1	465,161131	-0,259612193
8167	464,188581	31	18	11	3	0	0	465,195862	0,009694336
8173	464,8818219	13	5	11	2	3	3	465,889437	0,728356622
8179	464,9092956	14	5	13	2	1	4	465,916712	0,300918823
8180	464,914198	9	8	15	2	0	3	465,921584	0,235527275
8182	464,92632	10	14	12	0	3	0	465,933443	-0,33015995
8184	464,9836867	18	12	13	0	3	0	465,990958	-0,011183188
8185	464,986899	17	10	13	2	0	3	465,994354	0,383881636
8186	464,9919118	20	6	12	4	2	2	465,999442	0,54560059
8187	464,9963915	20	11	10	2	2	2	466,003464	-0,438713275
8188	465,0013575	18	12	15	0	2	0	466,008717	0,178494071
8189	465,0042758	19	11	12	2	2	1	466,011707	0,332685002
8190	465,0063725	18	10	11	4	3	0	466,013424	-0,483864571
8191	465,0076613	15	15	15	0	0	1	466,014862	-0,163008093
8192	465,0138027	20	11	12	2	1	2	466,021223	0,309238037
8193	465,0171886	10	16	13	4	0	0	466,024441	-0,051826044
8194	465,0184667	20	9	8	6	2	2	466,02593	0,401704316
8195	465,021726	16	13	11	4	0	2	466,029085	0,177411034
8196	465,0236879	21	11	12	2	0	3	466,030739	-0,484706726
8197	465,0257329	18	19	6	2	3	0	466,032701	-0,663189546
8198	465,0287488	19	12	17	0	0	1	466,035992	-0,071608481
8199	465,0323781	24	12	9	2	2	2	466,039849	0,418035233
8200	465,0372627	19	15	11	2	1	1	466,044721	0,390936262
8202	465,0558647	23	16	8	2	2	1	466,063347	0,442527285
8203	465,0651746	23	13	16	0	0	1	466,072377	-0,159332532
8204	465,0736739	23	16	10	2	1	1	466,081106	0,334570535
8205	465,088017	26	15	3	6	4	0	466,094923	-0,79662404
8206	465,0902322	26	11	8	6	3	0	466,097427	-0,175664868
8207	465,092238	27	17	7	2	2	1	466,099732	0,467648953
8209	465,1039263	30	14	9	2	3	0	466,111346	0,307888082
8210	465,10619	27	12	11	4	1	1	466,113469	0,005375117
8211	465,109555	26	20	3	4	3	0	466,116704	-0,274129038
8212	465,12148	27	16	8	4	1	1	466,128724	-0,069874224
8213	465,1237	27	12	13	4	0	1	466,131228	0,540716081
8214	465,1251235	26	18	14	0	0	0	466,13226	-0,300994367
8215	465,128421	30	15	14	0	1	0	466,135631	-0,142971288
8216	465,1379317	31	15	14	0	0	1	466,145147	-0,131573892
8217	465,141055	26	15	9	6	1	0	466,1482	-0,28271002
8218	465,1461604	30	15	16	0	0	0	466,15339	-0,100828532
8219	465,14833	30	17	7	4	2	0	466,155593	-0,029023001
8220	465,1531833	31	19	11	0	0	1	466,160402	-0,124260156
8222	465,161284	30	19	13	0	0	0	466,168645	0,18165739
8223	465,1783625	34	17	3	6	3	0	466,185452	-0,401996503
8224	465,1897175	34	16	2	8	3	0	466,196685	-0,664245562
8225	465,1976788	34	20	12	0	0	0	466,20503	0,160576872
8227	465,21643	38	21	9	0	1	0	466,223656	-0,108551638
8228	465,2341031	38	21	11	0	0	0	466,241415	0,076090719
8229	465,2705086	42	22	10	0	0	0	466,2778	0,03202438
8230	465,3044344	46	27	4	0	1	0	466,311681	-0,064259009
8235	465,9901569	17	10	12	3	3	0	466,99744	0,014163389
8236	465,9997945	18	10	12	3	2	1	467,006956	-0,246781285
8238	466,0049946	17	14	9	3	3	0	467,012695	0,909646075
8239	466,0078227	17	10	14	3	2	0	467,015199	0,214159449
8240	466,0145675	18	14	9	3	2	1	467,022211	0,787528409
8242	466,0268786	19	10	14	3	0	2	467,034231	0,162866116
8243	466,0661335	21	16	13	1	1	0	467,073365	-0,09655283
8244	466,0756504	22	16	13	1	0	1	467,082881	-0,098481876
8245	466,0825483	23	20	8	1	0	2	467,089893	0,146325989
8246	466,0926308	21	19	9	3	1	0	467,099853	-0,116500461
8247	466,1072573	25	15	8	5	2	0	467,114457	-0,16476897
8248	466,1138	25	16	11	3	1	0	467,120983	-0,200594831
8249	466,1234543	29	14	14	1	1	0	467,13088	0,320086773
8251	466,1333091	30	14	14	1	0	1	467,140396	-0,406750759
8252	466,1412959	29	20	2	5	3	0	467,148338	-0,502852075
8253	466,1494438	26	19	7	5	0	1	467,156987	0,572133789
8256	466,2198014	33	22	8	3	0	0	467,226767	-0,666853288
8265	466,8975483	15	5	11	2	3	3	467,905087	0,561578988
8267	466,902765	10	8	13	2	2	2	467,909959	-0,17669635
8269	466,9104019	14	10	11	0	3	2	467,917352	-0,699063946
8270	466,911815	11	8	13	2	1	3	467,919475	0,821353568
8273	466,9826875	22	12	9	0	3	2	467,990122	0,338342193
8274	466,9903791	17	11	16	0	1	1	467,997498	-0,3374803
8275	466,9989251	17	14	10	2	2	1	468,006227	0,054389844
8276	467,0019185	21	11	10	2	3	1	468,009598	0,862950742
8277	467,0113533	16	19	10	0	2	0	468,018492	-0,29506786
8278	467,0160978	16	17	6	4	3	0	468,023199	-0,375361934
8279	467,0183685	16	13	11	4	2	0	468,025703	0,124192102
8280	467,0233994	17	15	15	0	0	1	468,030512	-0,350946136
8281	467,02578	20	15	9	2	3	0	468,033096	0,084577765
8282	467,02663	21	12	15	0	1	1	468,033883	-0,050318332
8283	467,0319569	17	18	9	2	1	1	468,039241	0,016272976
8284	467,0348967	20	12	17	0	1	0	468,042126	-0,101063122
8285	467,038315	25	12	9	2	3	1	468,045983	0,838260287
8286	467,0444525	21	12	17	0	0	1	468,051642	-0,186277806
8287	467,047995	26	12	9	2	2	2	468,055499	0,487101736
8288	467,0487	18	12	10	6	0	2	468,055968	-0,018199387
8289	467,0529542	21	15	11	2	1	1	468,060371	0,300394113
8290	467,0552767	30	14	7	0	3	2	468,062892	0,725395411
8291	467,058094	24	11	10	4	3	0	468,065459	0,189483887
8292	467,06065	25	17	9	0	2	1	468,067764	-0,347920675
8293	467,062995	25	13	14	0	1	1	468,070268	-0,007493636
8294	467,0655367	20	20	11	0	1	0	468,072636	-0,379390157
8295	467,0713932	24	13	16	0	1	0	468,078511	-0,339776865
8296	467,080901	25	13	16	0	0	1	468,088027	-0,322214092
8297	467,08432	30	13	8	2	2	2	468,091884	0,615520176
8298	467,0872783	28	18	8	0	3	0	468,094633	0,167420503
8299	467,0896331	25	16	10	2	1	1	468,096756	-0,328844915
8300	467,0916936	20	23	7	2	1	0	468,099124	0,329485519
8301	467,0932122	25	21	8	0	1	1	468,100778	0,619362075
8302	467,0951533	24	20	7	2	2	0	468,102495	0,1395861
8303	467,0965726	25	10	11	6	1	1	468,103967	0,252410266
8304	467,097355	21	18	9	4	0	1	468,104618	-0,028901899
8305	467,0993439	29	14	13	0	1	1	468,106653	0,069792429
8307	467,103145	20	22	6	4	1	0	468,110357	-0,138085152
8308	467,1076598	28	14	15	0	1	0	468,114896	-0,086275621
8309	467,1110567	24	17	2	8	3	0	468,118435	0,217935278
8310	467,113335	24	20	9	2	1	0	468,120254	-0,765339473
8311	467,117175	29	14	15	0	0	1	468,124412	-0,084561231
8312	467,1204993	28	22	7	0	2	0	468,127647	-0,275731927
8313	467,1220694	29	12	11	4	1	1	468,129119	-0,485740506
8314	467,12386	21	21	5	6	0	1	468,131106	-0,065293179
8315	467,12512	28	20	3	4	3	0	468,132354	-0,090982056
8316	467,129745	25	14	10	6	0	1	468,136981	-0,086699689
8317	467,1393282	29	12	13	4	0	1	468,146878	0,585049949
8318	467,140756	28	18	14	0	0	0	468,14791	-0,262233664
8319	467,1592773	32	19	11	0	1	0	468,166536	-0,038102637
8320	467,1631667	28	16	12	4	0	0	468,170376	-0,143846978
8321	467,1688289	33	19	11	0	0	1	468,176052	-0,114305585
8322	467,17659	32	19	13	0	0	0	468,184295	0,917211213
8323	467,1786014	28	20	9	4	0	0	468,185631	-0,528491951
8324	467,2134268	36	20	12	0	0	0	468,22068	-0,049870145
8325	467,232081	40	21	9	0	1	0	468,239306	-0,110223608
8331	467,998624	24	11	5	3	5	1	469,005714	-0,398505604
8332	468,0008602	16	14	13	1	1	1	469,008002	-0,287820066
8333	468,0146376	17	12	9	5	1	2	469,022225	0,664295021
8334	468,0220645	20	11	15	1	1	1	469,029132	-0,446560342
8335	468,0267304	20	9	11	5	2	1	469,033839	-0,358740323
8336	468,035325	15	17	11	3	1	0	469,042733	0,28096162
8338	468,0479571	20	14	11	3	1	1	469,05562	0,825555747
8339	468,0536316	23	10	10	5	3	0	469,060708	-0,427515293
8340	468,0564372	19	14	13	3	1	0	469,063863	0,318978526
8341	468,0676392	25	12	14	1	0	2	469,075033	0,250604743
8342	468,0691915	21	13	10	5	0	2	469,076369	-0,211507236
8343	468,076356	25	15	8	3	1	2	469,083762	0,276664186
8344	468,0843	23	18	4	5	3	0	469,091218	-0,76588827
8346	468,11458	23	20	12	1	0	0	469,122029	0,368499389
8347	468,11556	23	13	10	7	1	0	469,122714	-0,261687588
8348	468,1173967	24	19	9	3	0	1	469,125019	0,738703041
8350	468,1293	27	16	11	3	1	0	469,136633	0,120693136
8351	468,1358168	27	17	14	1	0	0	469,143159	0,140343867
8353	468,1722014	31	18	13	1	0	0	469,179544	0,141187346
8354	468,1816933	27	29	5	1	0	0	469,188924	-0,097825278
8355	468,2085867	35	19	12	1	0	0	469,215929	0,140535634
8356	468,2354003	35	22	8	3	0	0	469,242417	-0,554849428
8357	468,28263	39	22	6	5	0	0	469,290035	0,274406857
8364	468,9193062	16	9	8	2	4	2	469,926476	-0,227544532
8365	468,9250938	12	9	16	0	1	2	469,932135	-0,501786151
8366	468,9333857	11	9	18	0	1	1	469,940378	-0,606056597
8367	468,9462306	17	9	10	2	2	3	469,953751	0,520102002
8368	468,954497	16	9	12	2	2	2	469,961994	0,470194652
8369	468,9642425	17	9	12	2	1	3	469,97151	-0,019191229
8370	468,9671755	15	14	12	0	2	1	469,974259	-0,411542832
8371	468,9744783	15	8	13	4	2	1	469,98147	-0,607282882
8372	468,9778729	15	13	11	2	2	1	469,985492	0,730524337
8373	468,9825335	15	18	9	0	2	1	469,989514	-0,631153968
8376	468,992074	16	11	7	6	2	2	469,999715	0,777198031
8377	468,995535	15	13	13	2	1	1	470,003251	0,937108257
8378	469,014819	22	12	13	0	3	0	470,022258	0,346470809
8379	469,021626	23	16	8	0	3	1	470,02927	0,783545346
8380	469,0287212	22	13	3	6	5	0	470,035694	-0,647508741
8382	469,032265	19	14	12	2	1	1	470,039636	0,201478636
8383	469,0396513	23	16	10	0	2	1	470,047029	0,215759964
8384	469,0431465	27	13	10	0	3	1	470,0504	-0,049036003
8385	469,047868	19	18	9	2	1	1	470,054891	-0,540456858
8386	469,0504083	22	18	3	4	4	0	470,057475	-0,44728688
8387	469,051935	24	12	15	0	0	2	470,059049	-0,346443633
8388	469,0601569	24	15	9	2	1	2	470,067778	0,734660026
8389	469,0642781	22	13	7	6	3	0	470,071212	-0,730390836
8390	469,068545	23	15	11	2	1	1	470,076021	0,425310794
8391	469,0755967	23	16	14	0	0	1	470,082547	-0,69541078
8392	469,0868906	26	13	16	0	1	0	470,094161	-0,013003988
8393	469,0963669	27	13	16	0	0	1	470,103677	0,071627068
8394	469,098771	22	20	13	0	0	0	470,106045	-0,005329368
8396	469,1057024	23	24	8	0	0	1	470,113057	0,16648697
8398	469,1142875	30	17	7	2	3	0	470,121516	-0,102320492
8399	469,1194661	22	15	4	10	2	0	470,126692	-0,107861662
8400	469,1218143	32	18	8	0	1	2	470,129315	0,477914021
8401	469,123283	30	14	15	0	1	0	470,130546	-0,028777085
8402	469,1328188	31	14	15	0	0	1	470,140062	-0,070982035
8403	469,135124	26	21	12	0	0	0	470,14243	0,062881666
8404	469,1562748	30	18	14	0	0	0	470,16356	0,018543927
8405	469,15829	36	19	7	0	1	2	470,1657	0,284552069
8406	469,16752	30	17	13	2	0	0	470,174793	-0,007460022
8407	469,1749115	34	19	11	0	1	0	470,182186	-0,004262803
8408	469,1787942	30	16	12	4	0	0	470,186026	-0,095272857
8409	469,1926493	34	19	13	0	0	0	470,199945	0,040921356
8410	469,1974018	34	17	9	4	1	0	470,204652	-0,056053169
8411	469,2068479	35	17	9	4	0	1	470,214168	0,092922761
8412	469,22902	38	20	12	0	0	0	470,23633	0,071393704
8413	469,23076	34	21	8	4	0	0	470,237666	-0,789590803
8415	469,2840682	46	22	8	0	1	0	470,291341	-0,00788435
8418	470,0180986	17	13	12	3	2	0	471,025369	-0,012978224
8419	470,0328128	21	9	11	5	3	0	471,039973	-0,247429595
8420	470,0356883	17	13	14	3	1	0	471,043128	0,347207558
8421	470,0464596	25	12	12	1	3	0	471,053892	0,331669232
8422	470,0674988	26	11	11	3	2	1	471,074641	-0,285703731
8423	470,0903838	22	17	7	5	1	1	471,097758	0,20783233
8424	470,0974425	25	16	13	1	1	0	471,104665	-0,114869815
8425	470,10041	26	15	10	3	1	1	471,107655	-0,067006966
8426	470,1020872	25	14	9	5	2	0	471,109372	0,017655739
8431	470,1436175	30	17	12	1	0	1	471,150566	-0,697659644
8432	470,14585	25	24	9	1	0	0	471,152934	-0,409447576
8433	470,151565	29	17	14	1	0	0	471,158809	-0,069126649
8434	470,15506	34	17	6	3	2	1	471,162666	0,700832124
8435	470,1561733	29	15	10	5	1	0	471,163516	0,140804257
8437	470,158675	30	21	9	1	0	1	471,165821	-0,277565943
8438	470,1656533	30	15	10	5	0	1	471,173032	0,217370148
8439	470,18137	33	17	10	3	1	0	471,188668	0,045727033
8440	470,1854443	33	22	8	1	1	0	471,19269	-0,065506073
8441	470,1880325	33	18	13	1	0	0	471,195194	-0,244583061
8442	470,1907592	34	17	10	3	0	1	471,198184	0,315403802
8443	470,225805	33	20	8	5	0	0	471,232915	-0,354085329
8444	470,2620085	37	21	7	5	0	0	471,2693	0,031897111
8446	470,8659167	12	3	13	2	2	4	471,873133	-0,127849576
8447	470,916502	14	8	11	2	3	2	471,9235	-0,591400309
8448	470,9256512	15	8	11	2	2	3	471,933016	0,187503024
8449	470,935039	18	9	8	2	4	2	471,942126	-0,402391117
8450	470,95273	18	9	10	2	3	2	471,959885	-0,257987742
8451	470,9586767	17	13	7	2	4	1	471,965624	-0,699000244
8452	470,9619159	19	9	10	2	2	3	471,969401	0,442923091
8454	470,969818	20	10	9	2	5	0	471,977238	0,304690345
8455	470,9717156	14	10	8	6	2	2	471,97898	-0,025691565
8456	470,9777533	22	11	10	0	3	2	471,985037	0,015287346
8457	470,9808975	12	16	11	2	2	0	471,988255	0,171981468
8458	470,9874876	17	12	8	4	3	1	471,994616	-0,31444582
8459	470,9891382	22	10	9	2	3	2	471,99627	-0,307225863
8460	470,9940915	20	11	14	0	3	0	472,001523	0,329091069
8463	471,0018874	16	13	13	2	2	0	472,009385	0,46942465
8464	471,00357	21	11	14	0	2	1	472,011039	0,408701618
8465	471,005328	23	11	12	0	1	3	472,012312	-0,621012469
8466	471,00703	22	10	11	2	2	2	472,014029	-0,589163528
8467	471,0114556	17	13	13	2	1	1	472,018901	0,358589876
8468	471,0171838	21	12	4	6	4	1	472,024475	0,031209052
8469	471,0196867	16	13	15	2	1	0	472,027144	0,383847928
8471	471,0225833	17	12	12	4	1	1	472,030134	0,582137354
8472	471,02488	20	19	8	0	3	0	472,032033	-0,262194287
8473	471,0304804	24	12	13	0	3	0	472,037908	0,320785932
8474	471,0393117	22	14	10	2	1	2	472,047043	0,965523576
8475	471,0478098	21	14	12	2	1	1	472,055286	0,423948294
8476	471,0659314	21	14	14	2	0	1	472,073045	-0,345811585
8477	471,0693	25	11	14	2	1	1	472,076416	-0,340714317
8478	471,0757127	25	12	17	0	0	1	472,082942	-0,100196218
8479	471,0789773	24	20	9	0	2	0	472,086177	-0,163030015
8480	471,0815567	24	16	14	0	1	0	472,088681	-0,32308641
8481	471,08446	25	15	11	2	1	1	472,091671	-0,139040904
8482	471,0909625	25	16	14	0	0	1	472,098197	-0,089154764
8483	471,0991864	24	16	16	0	0	0	472,10644	-0,048609723
8484	471,1063605	24	16	3	8	3	0	472,11335	-0,609204627
8485	471,10852	24	12	8	8	2	0	472,115854	0,122052543
8486	471,1147088	21	15	8	8	0	1	472,121999	0,029079966
8487	471,1163225	28	14	6	6	3	0	472,123247	-0,747162105
8489	471,125845	25	22	4	4	1	1	472,133414	0,620852839
8490	471,13101	28	18	3	6	3	0	472,138502	0,457409716
8491	471,1355856	28	17	15	0	0	0	472,142825	-0,078745915
8492	471,1391113	33	17	7	2	2	1	472,146682	0,624443629
8494	471,1447395	28	20	9	2	1	0	472,151554	-0,980591343
8495	471,1493	28	18	5	6	2	0	472,156261	-0,669639563
8496	471,1546875	36	19	7	0	3	0	472,162318	0,751345033
8498	471,1655213	32	17	11	2	1	0	472,172684	-0,241528767
8499	471,1719	32	18	14	0	0	0	472,17921	0,071099311
8500	471,174335	32	20	5	4	2	0	472,181413	-0,421287979
8501	471,1766178	32	16	10	4	1	0	472,183917	0,048177261
8502	471,186142	33	16	10	4	0	1	472,193433	0,0307734
8503	471,1890933	36	16	4	6	3	0	472,196017	-0,748744547
8505	471,2099229	32	20	9	4	0	0	472,216931	-0,569597837
8506	471,2824576	40	22	7	4	0	0	472,289701	-0,070233894
8508	472,0122527	15	16	10	3	2	0	473,019889	0,762267767
8510	472,0336892	19	13	12	3	2	0	473,041019	0,112915657
8511	472,0546556	20	12	11	5	1	1	473,061768	-0,347629358
8512	472,064097	21	12	11	5	0	2	473,071284	-0,189592934
8513	472,094255	28	10	10	5	2	1	473,101524	-0,015886658
8514	472,0991244	29	12	14	1	0	2	473,106333	-0,143825748
8515	472,1243063	27	15	12	3	1	0	473,131548	-0,073709407
8516	472,1338738	28	15	12	3	0	1	473,141064	-0,182787172
8518	472,142485	28	18	6	5	1	1	473,149793	0,066717143
8519	472,14703	27	13	10	7	1	0	473,154014	-0,619510793
8521	472,1572367	27	19	11	3	0	0	473,164562	0,103355389
8523	472,167065	31	17	14	1	0	0	473,174459	0,248852534
8524	472,16926	31	19	5	5	2	0	473,176662	0,265794446
8525	472,2035275	35	18	13	1	0	0	473,210844	0,084709229
8526	472,2413435	35	20	8	5	0	0	473,248565	-0,116465886
8527	472,27774	39	21	7	5	0	0	473,28495	-0,140806995
8528	472,8958415	12	7	12	2	3	2	473,902765	-0,746465146
8530	472,904966	13	7	12	2	2	3	473,912281	0,081411699
8535	472,93297	11	6	15	4	2	1	473,94	-0,521215783
8536	472,955455	15	12	10	2	3	1	473,962648	-0,176549427
8537	472,9650854	19	10	13	0	3	1	473,972545	0,38713202
8538	472,9775712	21	9	10	2	2	3	473,985051	0,429829922
8539	472,9815525	14	12	14	2	2	0	473,98865	-0,378450421
8540	472,98291	19	10	15	0	2	1	473,990304	0,248423291
8541	472,9871026	16	10	8	6	2	2	473,99463	0,530458157
8542	472,989815	14	15	8	4	3	0	473,997379	0,607835129
8543	472,991541	19	13	9	2	3	1	473,999033	0,455610477
8545	473,0010652	20	13	9	2	2	2	474,008549	0,438265206
8546	473,0089717	18	16	5	4	4	0	474,016005	-0,514155417
8547	473,0111407	18	12	10	4	3	0	474,018509	0,194075729
8549	473,019095	20	13	11	2	1	2	474,026308	-0,13424407
8550	473,02204	24	10	11	2	2	2	474,029679	0,766348482
8551	473,0373896	24	14	8	2	2	2	474,044934	0,566339689
8552	473,0451433	19	13	15	2	0	1	474,05231	-0,232113207
8553	473,0677367	23	19	10	0	1	1	474,074958	-0,116685206
8554	473,0724567	18	22	12	0	0	0	474,07983	0,204619776
