ID	Mass	C1_1682_POS.asc	C1_1686_POS.asc	C1_1690_POS.asc	C1_1696_POS.asc	C1_1697_POS.asc	C1_1700_POS.asc	C1_1710_POS.asc	C1_1713_POS.asc	C1_1718_POS.asc	C1_1729_POS.asc	C1_1730_POS.asc	D4_1687_POS.asc	D4_1688_POS.asc	D4_1694_POS.asc	D4_1704_POS.asc	D4_1706_POS.asc	D4_1720_POS.asc	D4_1725_POS.asc	D4_1726_POS.asc	D4_1732_POS.asc	D4_1733_POS.asc	D4_1683_POS.asc	D4_1685_POS.asc	D4_1689_POS.asc	D4_1691_POS.asc	D4_1692_POS.asc	D4_1693_POS.asc	D4_1699_POS.asc	D4_1701_POS.asc	D4_1702_POS.asc	D4_1703_POS.asc	D4_1707_POS.asc	D4_1708_POS.asc	D4_1714_POS.asc	D4_1715_POS.asc	D4_1719_POS.asc	D4_1727_POS.asc	D4_1731_POS.asc	C2_1684_POS.asc	C2_1711_POS.asc	C2_1712_POS.asc	C2_1716_POS.asc	C2_1717_POS.asc	C2_1721_POS.asc	C2_1722_POS.asc	C2_1724_POS.asc	C2_1728_POS.asc	1723_POS_UNKNOWN.asc	D3_1695_POS.asc	D3_1698_POS.asc	D3_1709_POS.asc
993	232.117163697	10779312	4702894.6	5048802	5901074.2	6898690.8	1	1	5157253.5	8124686.2	5337115	7332376.6	1	5975033.5	5038101.9	5938572.5	6103738.1	6145359.9	5023894.7	1	8496667.2	5964151.5	1	1	7148068.2	1	9033767.5	5022087.1	7318927.4	6807735.8	6442600.1	9823693.4	9722309.3	9680428.9	6556011.8	5781359.5	1	1	1	6682880.8	1	1	1	1	1	6359750.2	1	8756906.5	12781257	1	10683417	1
994	232.118740667	1	1	1	1	1	1	8850612.1	1	1	1	1	5036437.1	1	1	1	1	1	1	4617863.3	1	1	1	1	5938472.2	1	1	1	1	1	5266156.7	1	1	1	1	1	1	1	1	1	7322321.1	8098532.5	1	4545214.4	1	1	5217185.5	1	1	1	1	1
995	232.142373167	6923772.6	1	1	4654044.5	1	1	1	1	1	5032289.9	4655205.6	1	5210177.2	5379166	1	1	1	1	1	4860258.3	4993908.2	1	1	5751908.6	1	1	1	1	1	1	7068820.7	1	5117430	1	5289526.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
996	232.150394	13030677	6351113.3	21401670	7128948.3	5406816.3	1	1	1	5258091.5	5909879.6	9226622.4	1	6724695.8	16462454	11944944	6795541.5	5140526.1	6205936.2	1	5031033	11585417	1	1	6601849.1	8691174.6	1	1	6253416.5	9412376.3	6112846.9	13258283	4698283	11717773	9323466.7	8774604.5	7942421.9	17010398	13536551	1	1	5756090.1	12808695	13593622	5739790	5624870.2	11480827	9805314.4	8411433.4	12398225	1	1
997	232.962172824	1	1	7185495.9	1	1	6486413	6862666.4	6217262.8	1	1	5290167	1	1	1	1	1	1	1	10311462	1	1	1	1	1	5014336.3	1	7326596.9	1	1	10028850	4626725.7	6214394.7	1	8752349.3	1	1	1	8192889.4	1	5739775.6	8931792.7	1	5634003.5	11311280	1	1	1	1	1	1	1
998	232.981548118	1	5998439.3	5895186.5	4648731.2	4592656	8272580.8	1	1	1	1	6733171.5	1	1	1	1	1	1	1	1	1	1	1	8415113.7	1	10129405	5295378.7	1	1	1	1	1	1	1	5330580.5	1	1	1	18243251	1	8064054.3	6597637.6	26818398	1	16746987	29487003	12083754	1	1	1	1	1
999	232.983169556	5057146.7	1	1	1	1	1	1	1	1	1	1	1	1	7731660.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9883277.9	6767475.1	4798944.6	1	4833534.4	8796185.4	1	17318831	1	1	1	1	1	1	1	1	1	1	4826023.3	1	1	1	1
1000	232.985683286	6662658.5	1	1	1	1	1	1	5568884.7	1	1	1	1	5409182.8	13760724	1	8123424.7	5623295.6	1	1	6763711.3	1	1	1	1	1	1	7711309.7	1	5195285.1	1	1	5902403.2	1	4920737	1	5761205.6	1	1	1	1	1	1	1	1	1	1	1	1	8890966.1	9550383.1	1
1001	232.992000667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7203239.9	1	1	1	1	1	1	1	1	1	1	1	1	1	16458054	1	1	5087443.2	1	7608956.2	1	1	1	6802887.5	4913343.7	1	1	1	1
1002	233.006543687	6374978.2	1	8455902.5	6244709.8	7226582.9	8299276.2	6329292.2	1	11315419	6736718.6	8368832.4	9622343.1	8279002.6	5137040.5	5068413.3	5782363.2	1	5253757.5	9266336.7	7113979	1	1	5083344.3	1	8561098.9	1	9218828.4	1	5475922.5	1	1	1	1	6084189.2	7428788.2	5487603.9	1	5060347.6	1	1	7995977.3	8849574.8	8060750.4	5603638.7	7847011.7	9436272.6	1	1	5960015.5	1	1
1003	233.008051143	1	1	1	1	1	1	1	1	1	1	1	1	7332574	1	1	1	1	8075266.4	1	10597376	5183430.3	19597217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9506024.3	7030389.4	1	1	1	1	1
1004	233.009062478	25085258	25148979	8357733.9	25571181	8407005.8	21901331	8512212	17508536	1	11319509	10584008	7643470.6	105446630	65982999	34241029	14416994	18006978	1	7717032.1	70919171	51496393	1	4699863.8	7908627.8	10621523	20706404	25960724	36124792	30786777	43593668	155036070	14150796	71320650	28844900	62893627	26337275	21051762	10729988	14177203	15100547	11459664	11786926	31827797	14118463	1	1	15728877	20118234	161513880	108224880	30066960
1005	233.0177574	99985253	24655435	22396032	50400647	20187895	21289004	21823469	22081746	22663418	12535022	55252963	4923624.3	35499259	16987185	20872223	9115770	17924059	35172380	13962944	32050204	16284639	29382077	6913776.9	6452266.5	8956270	1	17296686	12236944	58621171	21571552	92076483	14577319	46807139	41088893	58220116	16355861	15217544	20640029	43323339	11000987	33436008	46754759	30319469	34939481	39752709	45568657	38234372	110848760	22455213	9927045.4	32190760
1006	233.020224	4992491.4	1	1	1	6157309.5	1	1	1	1	5000437.1	1	1	1	7521336	1	1	1	1	1	7300386.8	1	1	1	1	1	1	1	5065622.9	4896505.3	1	1	7582126.9	5634154.9	1	5230298	1	1	1	1	1	1	1	1	1	1	1	1	1	6604723.7	5059084.3	1
1007	233.027534	1	1	1	1	1	1	1	1	4910229.9	1	7045889.2	1	1	1	1	1	1	4719478.7	5126619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4795190.9	5744642.6	1	1	6736247	1	1	1	5477391.4	1	1	1
1008	233.03001775	1	34622573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7316706.1	1	4472573.2	1	1	1	1	1	1	1	18395927	7149317.9	1	1	1	8244128.4	1	1	17275304	1	1	1	1	1	1	1	1	1	1	1	5295054.1	1	1
1009	233.035799926	4977051.5	1	1	13577661	1	1	8359521.7	1	1	5823776.3	29916186	5509789.7	7469357.9	9561700.5	1	5369644.3	5909262.8	7738445.5	6260722.3	6298703.1	1	1	1	7664984.8	1	8687026.6	1	25532609	1	1	5893366.5	1	12076440	6853296.9	1	1	1	1	4716541.1	1	1	1	12899231	6969232.3	5011001.5	7338947.7	4919603.7	5184935.8	6968413.6	1	1
1010	233.038868082	8853412.9	9083781.1	19817665	17699271	20246834	20321385	21196843	17027344	26218806	28533289	23626788	20087719	10168759	8380269.7	11229791	22740917	15795736	19819094	21242107	20749400	4863763.3	105433600	17493805	9152864.7	22401200	8616124	15667054	11174857	8639792.3	15592994	6263551	8713449	17416353	9540793.8	18254479	9430355.6	13669823	28141916	24593926	21251287	42882466	30564357	25593768	51733146	37421122	34637517	20188476	17428784	8450789.7	1	1
1011	233.042990875	8862641.6	1	1	1	1	5234420.4	1	4836796.8	1	1	7158576.7	1	1	5252217	6751467.4	1	5462179.3	1	1	4810339.7	1	1	1	1	1	1	1	1	1	6708143.2	1	7013877.5	5866157.2	1	1	5632863.6	1	4705896.1	1	1	4795692.8	6299152.2	1	1	1	1	1	1	4602481.2	1	1
1012	233.059264968	1	4619196.2	1	6513795.6	10988653	6501282.9	5800550.4	1	8627312	1	1	5564771.2	1	1	13563037	4556909.5	1	8461453.2	6223411.7	6829458.2	1	1	1	1	5853423.8	8701176.3	5398956.9	6307200.5	5379947.7	4969569.8	8870457	4596008.4	7611100.4	5349108.1	12214473	1	1	1	1	4889487.7	4607448.8	6325696.2	7516128.4	6226007.6	1	4904967.1	7135346.4	9261163.7	1	1	1
1013	233.064029556	1	1	1	1	1	5315088.6	1	5342298.3	1	6626415.9	11339890	6008177.3	6590975.3	1	1	1	1	4816154.5	4765249	4831263.3	1	9598790.8	1	1	7174142.4	1	4861883.1	1	1	1	1	1	10177770	1	5409877.7	1	1	1	1	1	4841318.2	8182861.5	6537069.3	6057702.6	1	1	1	1	1	1	1
1014	233.066445277	5049849.8	7337936.3	5410580	10696473	7329153	14243768	24033403	6575457.5	12096645	12977782	35204217	8381944.2	65783174	7152829.5	8100530.3	4996097.3	9993575.3	8959904.8	12394567	8027814.8	4782486.8	1	10275707	12062632	12472070	7881101	8593346.5	5369876.1	5835265.1	23650424	1	9429822.6	17338610	6577928.9	1	18180262	82971142	15938478	4823251.7	5687331.4	8039404.2	12435541	10616820	18007790	6071443	6382618.7	16573318	6456191.7	4958896.1	4999688.8	1
1015	233.06913275	1	1	1	1	1	1	1	1	1	7004029.9	12911745	1	26764685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7100672.4	1	1	8945401.2	1	1	5359021.8	31586828	1	1	1	1	1	1	1	1	1	5892237.1	1	1	1	1
1016	233.075286857	1	1	5409071.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7172875.2	1	1	1	1	4784711.6	1	7158332.7	4940164.6	1	1	6350600	1	6500404.4	1	1	1	1	1
1017	233.077632235	60430364	36691183	187639610	61218363	37610401	39627991	83702940	48698242	80900516	48707222	36873372	111846430	35278246	19161821	98774740	52693025	54553735	29929663	30194023	74955974	35426931	166353520	53636507	105658560	51016489	33662254	35919845	66022706	33942946	45585563	57520749	65720673	94489874	121978920	66526973	24696519	30599714	42745295	40092787	46253379	54935051	95365238	76454931	65245968	50881716	35499835	24002980	38913953	74412623	41677351	81750477
1018	233.13756025	5147603.2	1	1	7342061.2	1	4757506.5	1	1	1	6040766.1	1	1	5476689.2	1	1	1	1	1	1	6251633.8	1	1	1	1	1	1	1	1	1	1	11941144	1	5790913.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1019	233.797907333	1	1	7743943.4	1	1	4752107.1	1	1	5463716.6	1	4879310.4	1	1	1	1	1	1	1	6897602.6	1	1	1	1	1	1	1	5529918.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1020	233.834804	1	1	7159864.6	1	1	1	1	5187645	1	1	1	1	1	5201903.4	1	1	1	1	1	6409025.6	1	1	1	1	1	1	5810927.8	5298881.5	1	1	1	5409947.7	1	4906674.7	1	1	1	5515156	9179330.2	4772248.4	1	6257689.3	1	1	1	1	5360017.4	1	1	1	1
1021	233.844342958	22918991	14975793	41160790	33046326	34127917	34161009	21811560	95200346	44732969	26688260	38890974	7293565.7	17552960	20492683	27948008	69202049	21068070	15016173	16948164	18732893	17057249	1	34786854	1	38370445	4982287.9	31458573	7850587.5	33849964	35103239	68932349	36635321	25839064	52453583	11854203	47032241	1	18241200	50310365	18266035	10720572	30654774	18610279	16524349	24827263	23623624	63505835	16457818	25874031	17954369	32955931
1022	233.895693231	1	1	5445106.9	1	6137792	10110981	19791359	1	8089531.9	1	1	9007766.6	1	1	1	1	1	5777529.7	19887701	1	1	1	1	1	1	5042600.6	1	1	1	1	1	1	1	1	1	1	1	8013385.4	1	1	1	5293259.7	1	20970203	1	16741979	1	1	1	1	1
1023	233.936513778	14387307	5839152	40202608	18050124	4798772.7	6597754.8	7504503.8	17209195	10131760	18421257	11344637	29533201	6239945.9	6791703.4	8447744.9	6873987.7	27772465	4553449.7	8326343.1	14677094	7043783.2	1	11571246	8109171.9	7192367.7	8041890.1	17097768	9990999.5	15390588	4975274.3	1	10939610	6748647.4	1	22265986	5962052.3	1	6696898.3	15395810	25001656	8929337.5	38244932	5755880.5	8408409	57038479	12322000	22089379	13713256	6127595.1	1	1
1024	233.954265429	31579810	17909857	13227430	18404481	13530472	10495918	11822252	20717471	10393955	5645242.3	23821108	11117126	21774717	19900619	24044855	10799541	15659620	14812186	6723321	26262169	8808563.8	16357552	9926240.7	10129058	14791656	28481879	19626079	25563272	21198769	23711586	38265912	23110674	31736603	30211597	19868340	21793017	1	12594680	13120020	15736554	1	19156088	11029402	11847056	9783491.4	8824067.1	15359187	22438299	11639195	12034412	27662157
1025	233.957474909	1	5449321.9	22508464	5420427	1	13502903	27703989	1	4668652.7	1	8841149.5	11925839	12509062	6702548.2	1	1	1	17281059	15044354	4612642.8	1	1	8283497.6	1	11704306	1	11229033	1	1	11461740	1	5127707.8	13247269	1	7611325.5	6313730.7	1	17878017	11428637	25208563	32852851	11757697	14145186	26491290	4991884.3	16573708	6919643.8	13160869	13539236	1	1
1026	233.964922333	1	1	1	1	1	1	6880202.9	1	4938625.5	1	4829717.5	1	1	1	1	1	1	1	7423766.5	1	1	1	1	1	1	5276022.4	1	1	1	1	1	1	1	1	1	1	1	1	5089202.4	1	1	1	1	1	1	1	1	1	1	1	1
1027	233.969661143	1	1	1	1	1	1	1	1	1	5432934.2	1	1	1	4912760.1	6453093.8	6425697.3	1	1	1	1	1	1	1	1	1	6027524.8	1	1	1	1	1	6436930.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5104789.8	1
1028	233.974014909	1	1	1	1	1	5577190.4	1	1	1	1	1	1	1	1	1	1	1	1	1	5476561.7	1	1	1	1	6759717.9	6139154.2	1	1	1	1	1	1	1	1	1	1	1	10044979	1	1	5976352.6	16607922	4828497.2	11081676	16617214	8933692	1	1	1	1	1
1029	234.001870087	20880693	12985061	19702840	9997073.1	8322544.5	10769463	9599288.3	16276013	9094379.2	11016641	10633160	1	11579398	7627349.8	10181064	8440123	19072750	5093917	1	11764002	1	9133375	16588265	7158813.8	7687293.7	6663397.3	9020913.2	6572554.4	8151100.8	9796344.5	19666625	36782247	23433127	9952407.5	11082044	8878727.8	1	8488325.7	11575194	9486704.8	10404333	12086020	7220894.4	14182434	13928272	5749387.6	11065683	8368167.3	12055069	5498349	1
1030	234.006122	1	1	10567237	7479069.7	11376381	11970371	12913989	6468153	12648951	8729293.3	13725141	11276001	1	1	1	4681928	5150457.9	7555752.8	15825290	8333102.7	1	1	1	1	6173834.9	6845425.7	5081342.4	1	1	1	1	6063028.6	5950131.8	1	5724616.1	1	1	6338962.5	1	12808317	24589817	13049360	6368298.1	11717679	7756892.5	16079768	1	13281844	1	1	1
1031	234.011627478	1	1	5403221.5	5866254.5	4760332.1	5588307.6	6805845.1	1	9888007.1	5553500.7	6389734.3	1	1	1	1	5627478.7	1	7844791.8	11249562	1	1	1	5754373.1	1	5016092.1	1	5022735.2	1	1	1	1	1	1	1	1	1	1	7394466.8	1	6375820.4	6691336	1	6846009.7	8469824.3	9844076.6	9378727.6	4891885.9	6295363.5	1	1	1
1032	234.012470667	1	1	1	1	1	1	1	1	1	1	1	1	8665764.7	5834997	1	1	1	1	1	9257536.9	6062980.7	1	1	1	1	1	1	1	1	1	12618463	1	6569542.7	1	5932122.2	1	1	1	1	1	1	1	1	1	1	1	1	1	15464506	11475466	1
1033	234.014177913	24167259	6966535.2	1	13581622	5933716.1	1	1	1	1	1	1	1	6709545.9	14644602	5852525.2	1	5492241.1	1	1	25742150	1	1	1	9153853.9	1	8753161.7	1	13401900	12569185	7206687.5	13105892	15218894	7549131.5	11345851	9658975.1	8488108.6	1	1	1	1	1	1	1	1	1	1	4629236.8	10397259	4828734.2	1	1
1034	234.015525053	1	1	5188321.9	5454137.8	1	1	1	1	1	1	1	13407484	8375085.6	23986557	1	1	1	1	11660709	1	6277772.4	1	1	1	7984041	8812557.5	9371419.4	10189360	1	15595556	5687016.4	12517074	1	1	6725731.3	7593648.5	1	1	1	4891415.4	4877843	1	1	1	1	1	1	1	1	69555218	1
1035	234.022836449	9970549.7	15364383	12599672	24799568	24618029	15589236	31562614	9008746.6	16791079	9957628.6	23692297	14672146	12422211	9076370.7	11671304	5983734.1	20282155	21703895	48189370	11434847	7049886.6	17075070	6466085.4	5560405	18450624	11200548	23129906	10602052	12879995	24602683	4824701.3	8452328.7	26876901	23179477	23554424	8948422.3	40279980	18099396	10463957	49773484	25921575	22870849	19826777	15443043	15286670	15321032	11199884	17871972	15822422	1	1
1036	234.026977158	1	1	1	1	1	6711935.6	1	1	4578226.9	6851848.4	7121173.6	1	1	5280159.5	8593172.4	11282050	1	1	1	1	1	1	6527280.5	1	8479692.8	6586672.1	12442943	1	5839239.8	1	6552329.1	6212854.2	5598833.4	1	1	5887442.8	1	1	5728225.1	1	1	1	1	1	1	1	1	1	5941346.2	6351281.6	1
1037	234.027802125	6142277	5256748.4	5877383.4	4815455	1	1	9185412.6	5760889.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9043041.6	1	1	1	6882641.5	1	1	1	1	1	1	4812677.9	1	1	1	1	23624634	5201077.2	9265487.5	1	5875570.5	4818331.7	5252311	1	8493170.6	1	1	1
1038	234.029479455	1	4993586.6	1	5193828.5	1	1	1	1	1	1	1	1	7911253.9	15714214	1	6864008.2	1	1	1	1	1	1	1	1	1	1	1	1	9070222.4	6963152	1	1	1	1	1	4754393.2	1	5935832.2	1	1	1	1	1	1	1	1	1	1	8574312.6	5110968.6	1
1039	234.036500364	1	1	1	1	1	6003227.1	5604254.2	1	1	1	1	8478267.8	5145833.7	1	1	1	1	5759099.8	22892512	1	1	1	1	1	6440042.9	1	5120732.4	1	1	5833317.7	1	1	1	1	1	1	1	4792685.3	1	1	1	1	1	1	1	1	1	6543500.3	1	1	1
1040	234.048177333	1	1	1	1	1	4797884.9	4979393	1	1	5250883.9	1	1	1	6328796.7	1	1	1	4772252.8	5782529	1	1	1	1	1	1	1	1	1	1	1	1	4992824.8	1	1	6373312.3	1	1	1	4792861.1	6101491.8	1	6310795.3	1	1	1	1	1	1	4941211.6	1	1
1041	234.050426745	90244043	38497132	66083533	246997410	61056636	124633030	86345672	44902077	52966518	65276235	139848800	70066021	140427410	223634910	75018844	23862980	118202230	158993190	164077580	54591406	50939875	11309777	16166772	10057628	44261143	22451318	69171079	56636304	144828620	169587860	54580557	43072832	46319671	85027620	219906500	88574489	60021747	133040410	45579043	30757882	52801651	32972690	76408486	47528632	28843999	473933340	20226006	31909557	114556070	34796657	83280985
1042	234.059254	1	1	1	5349821.7	6125973	11784157	1	6287190.7	1	1	14770810	1	6007212.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8765520.4	1	1	1	1	1	1	9476883.4	6068875	5589164.7	1	7372499.3	1	1	1	6289103.5	1	1	1
1043	234.061761647	1	1	1	7052229.2	1	1	5761641.9	1	5872790.6	1	4786178.6	1	1	1	1	1	1	5152577.3	5067431.6	1	1	1	1	1	4893242.4	1	5275561.2	1	1	1	1	1	8144599.4	6796868.6	1	1	1	5882424.1	1	6160666.4	1	5518515.4	4942022.8	10520283	1	4688952	1	7913173.8	1	1	1
1044	234.063358762	1	1	1	1	1	11064809	4642926.3	1	6874906.9	11446127	36822151	1	70379704	1	1	5513447.7	8486815.8	5359429.1	1	8506835.4	1	1	5377945.4	7793598.2	4968896.1	1	1	6565811	1	21081275	1	1	14830685	1	1	20531776	91194389	9915197.2	1	1	1	1	1	5149408.2	1	1	16257017	1	1	1	1
1045	234.072873412	9802256.5	42339242	24769297	32442855	9259964.4	35750916	66490378	22875391	18539190	13316490	19665572	103215020	66539731	72644133	25373344	8913922.6	16796603	40231776	95076422	37615599	31962140	29114901	29791413	18187479	67852126	29866169	54192076	33569741	22392079	87637209	20281229	38303110	21887097	52702054	71397894	44891740	54889518	131881310	20363619	77272122	92842161	39150548	82857701	33181437	27239457	71775832	14217491	52369143	45659359	42110126	41123992
1046	234.081024286	6471465.3	1	18511914	6515967.7	1	1	10041890	6423063.7	8287693.8	6353313.3	1	11847104	4809067	1	9659833.2	6726169.8	5211795.4	1	4758749	5708806.4	4882735.7	16027693	4946123.9	10260204	5415927.6	1	1	8270307.5	5400359.1	1	4700196.1	7530911.4	11784337	11481214	6227997.6	5342197.2	1	1	1	1	4757831	7071468.4	6941947.9	7099670.4	4813816.5	7405935.2	1	1	9245429.2	4653124.7	1
1047	234.082834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5525115.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7042902	14508748	6521329.4	1	5612571.7	6020415.4	8200307.8	1	7862548.3	1	1	1
1048	234.086787784	1	1	4765500.7	7308048.9	7198179.9	7494060.7	11032371	4803880.6	5511902.7	8845489.4	7211983.3	6649809.4	1	6040397.3	6729930.5	6283177.8	1	5990278.2	11650413	1	1	1	1	5159930.7	6109993.2	6948578.6	8250102.5	1	4870839.5	9140997.1	4622069.1	1	7359393.3	7853198.4	7006254.4	1	1	8895363	6033162	8551265.5	27346135	9757437.1	6626571.8	8275752.6	10398795	7969920.1	6507576.2	9160991.3	6373765	1	1
1049	234.098031708	9180510	8037871.7	17244511	14858291	6294276.2	12777805	21143636	20679498	17178367	9296849.6	15553267	13445619	7179932.3	8231021.8	8101549.2	5368777.2	8282628.1	15643557	16119437	7368503.3	5716314	1	17471229	12950553	12921773	8371971.8	16684057	5837842	5601496.8	15487273	6765781.2	10206165	8624322.8	11890607	12930126	8824743.7	13449839	21151141	16539050	15166081	24532726	19681310	13063979	50472779	13569644	14312608	11107927	17521985	9328164.1	1	1
1050	234.11168298	24642696	29238294	5859976.1	14466652	5883819.3	7588212.6	8349052.6	7259890.8	1	6559287.9	19365149	5769500.1	24642884	15880342	11533847	7328367.8	11888171	7521226.6	6650803.2	29916255	5699452.2	11717770	5899428.6	20687164	11281624	19982125	12686915	7660856.2	13335937	16698196	17825789	15752192	13954283	6599894.1	9420148.8	9924432.8	1	9206733.5	8406224.7	8032424.1	9451291.7	12531782	12058961	23467381	21502100	17006279	5972091.4	99977065	7859017	23745304	23998724
1051	234.123202438	1	1	1	5939071	6530380.6	5676949.5	5370014.8	4787988.8	5078662.1	1	4960833.1	5353790.1	1	1	6929977.4	1	4605517.1	6186218.4	7454931.5	1	1	1	5589701.9	1	4909052.7	6450767.1	8803687.1	1	1	5498232.2	5693726	4674340.1	4886796.8	6698232	4801494.1	5555186.8	1	6822383.8	5639921.1	1	11729979	7105384	6156785.8	5586456.7	5050966.3	5193448.3	1	1	1	5681206.9	1
1052	234.157936	5275031.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7417316.6	1	1	1	1	9030250.1	1	1	1	11836426	7490022.3	5941121.8	4653713.6	1	1	6053881.1	6882907	1	1	1	1	4787482.5	1	1	1	1	1	1	1	1	1	1
1053	234.931714	1	10859522	13340517	1	1	9650113	13868541	5868542.2	1	1	1	8071354	1	11209207	1	1	1	1	8202430.8	1	1	1	1	1	29031935	1	9220907.3	1	1	16370562	1	18595352	1	9122350.4	1	11798642	1	15523686	4926441.7	8317897.4	1	1	15465552	1	1	1	1	1	11520788	10573788	1
1054	234.985886143	7746083.1	1	1	9463222.3	4778372.8	5171934.8	1	6681376.8	1	6364588.9	6069958.8	1	5946800.4	5932182.5	5888907.3	4596758	5783064.7	4635831.1	1	6898882.6	1	1	1	1	5148908.3	5505258.6	6389203.1	1	6089380.7	5317678.6	8191195.5	6940099.2	5473926.7	5431757.2	1	1	1	1	1	5413476.7	1	1	1	6086407.4	1	5787682	1	7360884.6	4713128.5	1	1
1055	234.997151826	8734534.2	1	6006063.2	8642009.5	5708325.4	1	1	8317122.1	6781974.4	4759180.7	10218987	1	6780369.2	8415287.6	1	10584374	1	1	1	7512931.6	5097000.9	1	1	1	9266895.7	1	1	1	9093318.2	1	5043195.5	1	11526953	1	5996894.5	4951480.1	1	1	5635748.9	1	1	1	5344135.5	1	1	1	1	1	10061768	7289231.9	1
1056	235.0012508	10552659	6162628.4	6601787.6	4764005	1	1	1	8427214.7	1	1	6252534.9	1	10668125	14182596	4895418.4	6569281.5	5583558.4	1	1	1	5098803.7	6733836.3	8256426	1	7934684.8	5982742.9	8895491.1	1	8572882.8	6521696	5750536	8551156.1	1	5092602.2	1	6159684.1	1	1	1	1	1	1	1	1	1	1	1	4781090.3	1	11933851	1
1057	235.007014	1	1	1	1	1	1	1	1	1	1	1	1	8930158.6	1	7921100.1	1	1	1	1	9072512.2	7455297.9	7973406.1	15478587	14868320	1	1	1	1	1	5106161.2	9040025	1	7585350	5915402.7	5074555.4	1	1	1	1	1	1	1	4532515.2	1	5172981.6	1	1	1	14207972	9878443	1
1058	235.022169185	1	1	5383804.5	6475556.9	5143726.7	6206408.1	1	1	4628190.5	1	8216888.4	4947914.5	5314714.8	1	4869627.9	9331069	1	1	1	4937772.2	1	1	1	1	1	1	7391299.6	6793474.9	1	5778466.2	5389380.6	4768566.1	5172338.7	1	4671014	1	1	8194166.3	5417708.1	1	7155827.2	8466375.4	11837262	10396025	6460960.8	1	6701599	1	6985229.3	1	1
1059	235.035951857	13533375	1	5746215.3	1	1	1	1	5312182.3	1	6690107.5	1	1	5003459.2	8866601.8	1	6766499.7	5962922.8	1	1	5856211.8	4824714.1	1	6720399.2	5134509.1	1	4838399.8	5026927	4633385.7	5242554.3	1	6973804.5	12214114	4871068.2	1	7847374.1	5144621	1	1	1	1	5061274.3	1	5280629.2	1	5265546.7	1	5145028.1	6433544.1	5036338.9	5635322.3	1
1060	235.053754	10128119	1	5949662.5	26429829	5837129.2	13537061	9345640.2	1	6985400.7	5372015	15482012	8758314.2	16653303	24484190	6044380	1	13373151	16130547	18238745	8520200	7392951.5	1	1	1	1	1	7852198.1	6134105.9	16224368	17747207	6138016	4823194.1	1	9763731.9	25967873	9001698.6	1	14465749	1	1	1	5608740.7	8257192.1	1	1	56054119	1	1	12588901	1	1
1061	235.076251222	1	1	1	1	1	5234150.5	6647979.3	1	1	1	1	10943342	8245560.5	7208608.5	1	1	1	1	7846744.4	1	1	1	1	1	1	1	7494251.7	5510424.7	1	9823311.2	1	6429921	1	1	6002497.6	1	1	12386329	1	6583527.8	6935945.3	1	9820391	1	1	5340457	1	6648447	5606562.8	1	1
1062	235.082117636	1	1	1	1	1	4693879.2	6128957	1	5216011.4	1	5122741.3	1	1	1	1	1	1	1	5782121.3	1	1	1	1	1	4826718.1	1	1	1	1	5954658.2	1	1	1	1	1	1	1	6629418.6	1	1	1	1	1	6179122.7	5737171.6	1	1	6294672	1	1	1
1063	235.093332182	1	1	1	1	1	1	4911838.5	1	1	1	1	1	1	1	5082198.2	1	1	1	1	5289210.9	1	1	1	1	1	1	6322465.2	1	1	4814469.8	1	1	1	5294216.3	1	1	1	6268748.5	1	1	1	1	1	7455573.4	5817333.1	1	1	5615537.5	1	5039768.1	1
1064	235.106904	1	1	1	1	1	1	6084486.5	1	1	1	1	1	1	8266746.4	1	1	1	1	1	1	1	1	1	1	6607533.4	1	1	1	1	8313777	1	1	1	1	1	5844355.8	1	1	1	1	1	1	1	1	1	1	1	1	7960055	5889469.9	1
1065	235.842456273	1	1	5182448.9	5768688.1	1	5655595.2	1	14027693	6973605.6	1	6424397.7	1	1	1	1	8558493.5	1	4852870.2	1	5643526.9	1	1	4696123.1	1	7592030.8	1	1	1	4772778.2	6149864.2	8982428.5	7083876.3	1	10122917	1	8560699.7	1	1	8199964.3	5234564.7	1	7415121.5	1	1	1	1	9546463.2	1	5608814.4	1	1
