ID	Mass	x11_06_2016_QC_GA2_01_484_csv	x11_06_2016_QC_GA2_01_485_csv	x11_06_2016_QC_GA2_01_490_csv	x11_06_2016_QC_GA2_01_491_csv	x11_06_2016_QC_GA2_01_492_csv	x11_06_2016_QC_GA2_01_493_csv	x11_06_2016_QC_GA2_01_494_csv	x11_06_2016_QC_GA2_01_500_csv	x11_06_2016_QC_GA2_01_512_csv	x11_06_2016_QC_GA2_01_518_csv
1	83.037324	0	0	269535.3	0	0	262176	0	269240	0	0
2	83.952524	1365203	1262715	1344321	1280023	1192864.1	1182152	1183414.5	1160539	1100861.3	1107672
3	84.021314	645329	614752	596551.3	613171	622149.3	612095	629193.8	623883	635112.3	633037
4	85.089244	780819	0	767879.8	723093	727445.8	856546	0	0	0	0
5	85.089374	130849	0	0	0	122790.7	0	0	0	0	0
6	85.985574	382726	352083	368965.3	357752	330205.3	333374	332551.1	321062	319483.5	304530
7	86.036994	383750	372822	367324.7	366209	367150.5	378686	334770.4	361541	361696.5	277823
8	86.036964	2914993	2862734	2871142.5	2767531	2758382	2718924	2720253	2773408	2704998	2722166
9	87.068624	765952	740298	768535.4	754165	724360.8	727095	726797.8	738146	708727.3	729914
10	88.016224	633325	643804	635811.6	617893	612249.4	611739	633098.9	631037	645410.4	636419
11	89.047724	0	0	0	0	0	0	0	0	0	80006
12	90.068349	0	0	172817.3	0	166564.9	0	170071.6	109183	0	0
13	92.047464	1110893	1062037	1081111.3	1085185	1099044.6	1083706	963246.5	966084	1110380	1070732
14	96.0212470769231	463147	552743	305727.1	880583	825612.9	713080	306082.3	566307	597967.8	418914
15	96.057724	0	0	0	0	0	0	0	0	1067433.4	0
16	97.977024	8281146	8192841	8811161.3	8813740	8565092.8	8549001	8649050.3	5904365	8232952.8	6059204
17	98.000644	451970	473059	479638.8	459297	461520.1	466547	475353.5	459970	428257.7	459136
18	99.068657333333	0	0	0	0	0	355951	351167.4	336211	0	0
19	99.068594	902044	901682	910632.6	910528	884895.7	919991	938516.4	924678	886885.4	893258
20	100.001114	3728923	3446542	3549231.5	3521218	3614930	3254312	3066723.5	3066208	2995712	3037328
21	100.016164	14785940	14554280	14636541	14341212	14329845	14117072	15649422	15824730	13792531	14346973
22	100.016104	45718936	46822900	46396212	45002616	45653088	44759768	45102312	46877256	47774496	49888544
23	100.016164	9947743	0	4560997	2832508	0	2102578	0	3282379	0	0
24	100.016204	0	2171254	0	0	1517275.3	0	1294218.4	0	1496452.3	4183348
25	100.016164	8194784	8033943	8387009	8302648	8261432	8110052	8112336	7829062	7880376.5	7765292
26	100.052594	1324783	1289474	1295787	1330462	1294052	1238057	1378576.5	1278255	1313193.4	1260063
27	101.002304	533560	490451	526285.1	446950	500071.6	473078	447460.1	456428	443093.6	444485
28	101.047724	0	0	0	113580	117242.2	0	0	0	104965.1	0
29	101.963014	509824	480588	481963.7	459179	431864.6	437232	433210.2	399538	389910.1	383894
30	101.998704	577676	540212	560295.6	553234	548017.7	537179	497160	493987	499960	483998
31	102.031835111111	600940	935328	925084	0	877620.1	641367	1753682.8	717906	927210	632769
32	102.031874	0	363291	0	0	0	0	0	0	363854.4	0
33	102.047184	669687	623418	596907.4	619976	591226.4	605742	583249.6	645225	616738.9	615550
34	103.045624	156700	0	0	0	0	0	0	0	0	166817
35	103.063474	223132	183376	218632.8	1181609	0	0	0	0	1185382.4	1221664
36	103.063495428571	1353908	1350886	1283850.1	0	1218529.3	1276735	1238561.3	1256924	0	0
37	103.0634615	476624	404522	407501	384836	0	390654	0	377538	375024.2	364679
38	103.099754	15746302	15896075	15106470	15152844	15133220	15194946	15266573	15314094	15662319	181157
39	104.011152571429	557326	557884	0	661598	0	0	648766.8	659499	662143.2	652035
40	104.011124	1592413	1674461	1599989.3	1573841	1557138.5	1556203	1548526.5	1524756	1579906.1	1542415
41	104.0297115	229578	267717	223692.1	209897	207397.7	207336	0	226599	219333.6	0
42	104.062814	739186	733700	722962.8	700794	716728	713906	666910.2	716014	733203.5	768522
43	104.062744	2580900	2609831	2676201.5	2526518	2562578.8	2546047	2500060.3	2487597	2481464.5	2581937
44	104.062784	1241852	1258712	1326664.8	1247523	1280899.9	1273374	1262096.1	1250337	1261750.8	1331749
45	106.028024	0	0	0	0	208141.6	0	0	0	0	205613
46	108.021544	0	0	213372.7	229953	219292.7	0	217030.5	0	0	236591
47	108.021304	231849	222509	228539.9	226869	219998.2	213877	225917.8	208965	221430	215524
48	108.057664	0	396058	0	0	628234.8	0	539535.3	0	453947.6	541273
49	109.0014615	266817	249537	252964.8	211791	224719.8	224397	0	213118	0	202222
50	109.983057333333	285181	284170	273324.9	0	270115.7	263711	258176.1	286239	264846.7	267052
51	110.000604	0	293379	329540.9	0	0	0	304476.6	306879	0	331506
52	110.000574	381835	360893	349577.6	0	0	0	352092.3	355974	0	360204
53	110.036868444444	322935	303777	318755	339019	345236.3	309656	303303.8	304641	0	304985
54	110.0369365	653135	724724	536058.1	724844	0	0	879785.8	704444	536189	624053
55	111.068554	661247	682709	635292.9	620775	635261	646916	664372.9	664469	656036.4	674883
56	112.016224	527180	0	0	0	0	0	0	228249	0	0
57	112.027364	686507	700103	637473.6	641548	670016.5	607168	675652.7	625701	662693.2	650614
58	112.052564	739434	755286	741645.8	778569	668121.7	737040	779622.9	735095	798234.7	711063
59	112.052724	0	150889	0	0	0	0	0	0	0	0
60	112.052624	313087	0	0	0	0	0	0	0	0	0
61	112.052549	1139961	0	0	571689	634417.9	0	0	0	0	0
62	113.047864	215131	231148	220899.4	231086	212728.8	214264	228670.8	238708	245970.2	248838
63	113.084274	1161321	1187061	1139515.3	1185649	1056142.6	1050561	1051949	1072931	1128958.8	1054896
64	113.980414	2782426	2632039	2801988.8	2662501	2547645.5	2493380	2515481.3	2399768	2385285.3	2352727
65	114.031734	531697	534131	447778.2	284898	293845.2	280103	385614	346982	256777.6	323531
66	114.068257333333	0	0	248549.5	0	0	0	281433.3	272886	0	0
67	114.068244	7148863	7012684	7065691	6946240	6760976.5	6744732	6652016	6534788	6599458	6696316
68	114.981644	397915	374988	383295.6	374353	352219.6	338119	344980.7	328526	324724.5	334011
69	115.063569454545	63988276	63672004	54661456	59709907	55034612	54072444	54285704	54886784	54518788	55316792
70	115.063501777778	6159291	5720714	5221398.5	0	5008144.5	4672704	4674903.5	6274829	5594076.5	5797377
71	115.063504	7615570	7636495	7411652.5	7743288	7495615	6871506	6577841	8238158	8079576.5	8046365
72	115.063494	4215611	3956110	2708893.8	2572036	1167276.4	1761196	1463749	5282112	2292191.3	3780934
73	115.063224	890428	0	0	0	0	0	0	0	0	0
74	115.978384	756279	701484	763880.1	735410	707611.6	681087	662704.7	657290	632191.4	659274
75	116.011324	0	148270	0	0	0	0	0	0	0	0
76	116.011144	810718	817809	795713.1	791791	819066.3	762839	799360.3	835797	810535.1	789708
77	116.047474	11238867	11323868	11163299	11054687	11045050	10944427	11149992	10986461	11230811	11207767
78	116.047504	2369406	2387081	2587457.3	2435631	2426230.8	2495880	2538681.5	2534139	2575152.8	2584668
79	116.066724	0	0	4757745	4428008	4840800.5	4963645	4786839.5	4922568	4895191	4912824
80	117.0790365	5166156	2303259	2418331.8	3147651	5400555.8	3001645	5387842.8	5402728	5394547.3	5353337
81	117.991624	0	0	0	0	0	0	0	115201	0	0
82	118.011546222222	306015	283277	291119.8	262814	276220.4	265904	260006.9	266968	234220.5	0
83	118.026794	2985006	3007095	2903703.3	2949973	2880085	2862429	2875149.8	2984762	2993688.8	2934460
84	118.063154	807890	801519	782118.9	801481	720917.4	735145	745194.3	854393	827852.8	819900
85	119.058334	199676	200260	307098.8	307598	291278.7	302021	298097.3	307152	299109.8	307868
86	119.073624	16114761	16506436	16064086	15959532	15990149	15902575	16090687	15792298	16056105	15883653
87	119.073704	1005298	965828	1001028.6	1016078	1053634.3	1006194	1061021.5	1024072	1080592.6	1076635
88	120.057694	1968934	1909161	1892175.5	1877321	1837074.6	1857581	1884123.3	1791199	1871503.3	1821167
89	121.089364	592097	614073	656443.8	666541	650245.2	652882	737718.6	693770	672686.8	685977
90	121.089374	2165205	2112709	2244422.8	2211826	2166206.3	2248806	2254283	2196943	2305879	2267747
91	121.089368444444	2265912	2132875	2248718.3	0	2562331.3	2022116	2336139	2320841	1797091.6	2174390
92	122.040134	455965	800802	715753.3	394177	713114.9	748074	418507.3	767588	737174.1	741129
93	122.058224	0	0	0	0	0	0	187172.3	0	0	0
94	122.073424	1362902	616631	600655.1	0	0	2586259	717349.6	778551	0	0
95	123.998601777778	331077	301212	328424.6	0	354115.8	345857	286692	318651	307756.4	375724
96	124.071524	258019	0	179618.5	0	0	0	0	0	0	0
97	126.008334	2237980	2251239	2293594.8	2337235	2334998.8	2275240	2378644.8	2241073	2362432.5	2338996
98	126.031990666667	618338	579963	0	0	0	0	0	0	662357.8	0
99	126.031874	2589495	2647179	2591228	2510896	2460244.5	2463732	2506598.3	2479419	2524665.5	2607623
100	126.031894	287884	302948	300984.6	300122	301042.3	297580	310647.2	284425	307687.8	335890
101	127.063554	215234	212881	269993.7	200630	175551.5	259720	270206.1	272150	192444.9	186402
102	127.099884	1051587	1045388	1050897.6	1035917	1008263.5	981365	986290.5	1028114	1005820.3	1034990
103	127.978749	0	0	0	0	0	0	192552.9	233477	241774.1	185417
104	127.994799	218203	203642	0	210580	0	0	0	225238	0	0
105	128.011204	1477315	1496211	1516158.5	1494106	1556284.3	1495289	1505211.4	1506961	1540428.6	1462165
106	128.011194	573371	610477	594763.7	536708	587807.6	576587	584891.9	603598	634519.2	575559
107	128.031624	366739	304169	0	0	0	0	0	0	0	314061
108	128.047657333333	1275431	1340022	0	0	0	0	0	1391839	0	0
109	128.047454	45842448	46482384	44706236	44772872	43967172	43337768	44809788	46273628	47053384	47052308
110	128.047546222222	3675461	4272920	2787826.3	0	2261057.5	2527601	2511025.5	2972236	2986251.8	2995201
111	128.047574	2967611	2022868	2224260.8	0	0	0	1574028	0	1060818.8	1561441
112	128.047474	27027554	26861226	27965478	27481428	27006610	26815644	26615268	26193368	26336860	26205142
113	128.131464	514911	512088	517681.2	508243	508629.1	501481	524697.2	516686	518097.8	496857
114	129.042790666667	0	276559	365939.7	0	0	0	0	0	508292.2	0
115	129.042754	23490046	24583428	24546132	23759814	25122794	24905132	24869174	24652800	22747746	24519456
116	129.078990666667	0	507896	533390.3	0	552196	0	0	0	0	0
117	129.079108210526	5315600	5078355	5627786.6	5732446	5668928.8	5643331	4844038	5484686	5695755.3	5535501
118	129.079290666667	215792	228382	212375.7	0	0	0	0	237748	232529.7	229882
119	129.115554	1278292	1282957	1300130.4	1278853	1274733.5	1259416	1298722.8	1255885	1287364.9	1299253
120	129.115464	46735672	46828064	47695448	46670748	46364968	45970888	46375932	46187540	46085900	46969700
121	129.958004	2200977	2041136	2179053.5	2061140	1943032.6	1897606	1898154.6	1820747	1769520.8	1758091
122	129.994299	0	491007	0	560665	738865.7	791063	863376.3	973401	997241.7	1001295
123	130.026814	5397708	5518751	5495971.5	5527675	5417004.5	5600969	5453692.5	5586894	5499573	5345675
124	130.026804	2206174	2306396	2218992.3	2226280	2224541.3	2261472	2274143.5	2262764	2261593	2248978
125	130.026814	7719769	8373714	8059354	8151306	7946750.5	8284067	8306425.5	8448379	8076352	8220919
126	130.026894	633202	670635	684166.6	689749	689473.4	656849	662213.8	709621	684014.9	656371
127	130.042034	281460	261269	294192.8	266899	263431.3	236678	231445.7	240086	206536.6	238561
128	130.063207333333	430918	0	0	566302	537197.1	479313	572194.9	0	544870.6	0
129	130.063224	588805	611308	0	0	0	0	0	0	0	0
130	130.063124	169179	0	0	0	0	0	155596.4	0	0	157271
131	130.0631365	827071	0	857881.3	906679	892479.4	870803	829259	0	798253.5	790132
132	130.063194	5422179	5302515	5612711.5	5595676	5523232.5	5461914	5546404.5	5130314	5435625	5483359
133	130.063238285714	401709	446611	0	0	452802.3	427511	395188.7	0	451041.1	498836
134	131.058354	319622	332334	466517.4	483413	473977.3	480266	472179.3	458249	486085	487123
135	131.058468444444	836381	865179	0	734393	835075.8	798636	725055.4	775424	774208.1	808474
136	131.094734	24377438	24576158	24685352	24666032	25184526	25178352	25074894	25049974	25310938	25645990
137	131.094844	3133923	3061857	3062827	2901364	3010842.5	2837883	2855443.5	3070605	2971921.8	2854474
138	131.106124	200922	193754	0	0	0	0	175222.3	0	169034.3	0
139	131.990994	359315	340036	347918.6	297124	311523	307141	304398.1	295393	300697.7	294130
140	132.024324	0	246007	0	0	281536.1	0	0	0	257569	0
141	132.042387157895	793992	1067748	1292807.1	1030948	1263225.4	1766389	1044665.4	1169076	1268158.2	758231
142	132.042394	27664218	30050154	27614258	27204058	27294744	27034076	27054776	27257896	27445750	27390534
143	132.042384	4336827	4449375	4370760	4360150	4403630	4474329	4440587	4566579	4558579	4539975
144	132.078864	2399006	2392737	2408813.5	2304301	2309212.8	2302243	2281147	2227796	2208698.5	2207662
145	133.037654	255614	266267	338483.9	319325	329843.9	0	327007.1	955730	355529.8	340113
146	134.023204	0	0	0	0	0	286765	306767.6	368440	416974.5	411082
147	134.021324	0	0	0	261033	0	0	0	0	0	0
148	134.058124	427694	0	0	0	0	0	0	0	0	0
149	135.054664	768661	767564	819834.8	808420	783580.3	752827	796615.6	803115	778241.8	786100
150	135.068490666667	508062	0	372063.3	521268	489498.4	486731	0	0	356737.4	0
151	135.068604	316429	374534	350132.5	355038	349076.6	360709	370293.7	380625	351891.8	354102
152	136.038624	0	492028	0	0	0	0	655304.7	0	0	0
153	137.047774	8331993	8268693	8184556	8383196	8300668.5	8465927	8322545.5	8334170	8532889	8414737
154	137.995504	647367	677854	698062.9	683503	677841.4	680796	688092.4	710185	719507.8	747049
155	137.995544	933011	972329	922291.6	928935	924619.4	953948	950834.9	972020	975113.3	956347
156	138.031957333333	0	0	0	0	111336.4	122985	0	122638	0	0
157	138.068290666667	0	0	0	0	394652.3	1363376	0	0	517653.6	0
158	140.009349	0	0	0	0	473018.3	0	466559.1	464098	447586.6	0
159	140.045354	476427	288658	1036948.4	1461096	1394572.1	1382011	1405374.6	1339244	1299156.9	1275063
160	140.047524	257712	230572	239623.3	259902	285722.8	275479	259064.5	258446	267305	292323
161	140.047624	0	0	0	0	0	157637	0	0	0	0
162	141.090384	891250	824863	920918.8	884363	825085.8	805595	822754.1	804021	800130.8	754787
163	142.063424	0	0	0	0	0	0	0	138970	0	0
164	143.040704	645548	656019	648259.5	594772	596645.1	573542	585076.9	549238	545575.1	550401
165	143.058481142857	372555	421032	330545.6	307807	342837.1	0	0	348261	0	296136
166	143.094782333333	15876065	14694969	14177703	13332426	14791189.5	14209314	12942069	13352142	12526111	13976174
167	143.094924	0	0	0	0	0	0	1286064.1	0	587401.6	0
168	143.094864	803887	493249	678941.3	382427	596373.3	555368	579172.2	585186	548805.3	549056
169	144.010024	189259	0	0	0	0	0	0	0	0	0
170	144.042469	1544163	1514468	1604511	1066271	1366183.7	1021049	1539866.6	1620199	1298862.9	1435462
171	144.042464	4950039	5031276	4850176	4762775	4788821.5	4888413	4796517.5	4913462	4896439	4892168
172	144.042464	2508004	2506936	2712907.8	2650567	2522180	2731709	2648531.5	2626324	2710322.5	2649023
173	145.052954	1079106	1115353	1056169.3	967032	995535.1	1085436	1089749.3	977089	995022.9	1098146
174	145.052949	219764	217213	0	0	0	0	261418.3	0	0	240702
175	145.053257333333	381550	383271	409988.7	0	0	0	0	0	0	0
176	145.074034	507175	523189	623709.2	641235	619161.6	615686	625800.4	674615	623885.3	637499
177	145.074224	344508	0	0	0	0	0	0	0	0	0
178	145.110394	860788	821752	798017.5	794908	806992.6	801340	806056.3	772031	815531.1	798017
179	145.110514	1161430	1070750	1089466.3	1052421	1058707.5	1055236	1081682.9	1051850	1081719.9	1107116
180	145.110464	2275038	2305448	2251061.8	2203752	2278559.5	2191133	2220180.8	2210568	2229182	2220341
181	145.158054	2265319	2272443	2351059.5	2346083	2307979.3	2292832	2339323.5	2309276	2273105.8	2311741
182	146.006604	210371	186681	0	227991	239880.3	0	0	221944	0	0
183	146.021734	569178	609922	547156.4	462534	618226.8	533862	472290.2	481708	477437.3	494568
184	146.021734	403778	421790	408019.6	398274	395693.6	401934	397044.2	419757	406373.5	397729
185	146.036804	385183	382851	514637.4	518516	530675	544605	526499.1	546077	556112.1	563045
186	146.036814	475940	539846	661552.4	681100	679524	695205	680394.6	708993	721082.3	717200
187	146.058110666667	428052	929027	502168.1	463048	519663.1	439656	554241.7	577507	565860.8	996411
188	146.058124	4439414	4493173	3872564.5	4135783	3812582.5	4131397	4175092	4533308	4463583	4635840
189	147.053304	849201	849652	1189252.4	1774216	1207850.8	1205303	1207081.6	1716604	1242554.5	1206081
190	147.071709714286	282816	257644	313380.8	305271	238585.9	0	281007.2	0	0	315636
191	148.016224	0	182992	0	183880	189940.7	186336	187509.2	196838	195945.6	191408
192	148.037324	0	0	0	0	0	0	0	525599	0	0
193	148.052664	636202	638894	621924.6	592731	625109.8	695517	618114.7	622879	621045.4	624321
194	149.051295428571	0	725784	0	889888	958752.3	933558	970916.7	868154	860149.2	0
195	150.000624	0	291550	0	343772	412415.2	453213	499384.4	571329	675194.4	687212
196	150.016590666667	0	0	202963.3	199141	197080.4	195338	202717	0	0	205892
197	150.141124	360407	0	0	0	0	0	0	0	0	0
198	151.049499	455323	488864	432404	431171	0	0	444781	473104	495912.6	462999
199	151.939914	4031282	3761655	4159040.5	3823843	3774962.3	3748374	3738008.8	3763840	3885748.5	3851142
200	152.033601777778	6010104	5773511	5718756	5597517	5609183.5	5582338	0	5501668	5366827.5	5416578
201	152.046190666667	0	0	0	0	0	0	59459.5	74951	68146.9	0
202	152.066184	387192	631957	383912.4	519572	580459.6	510606	507733.6	475318	633581.9	518993
203	152.084024	0	0	0	0	0	0	0	0	282529.5	0
204	153.042814	807416	830546	760284.5	760902	775176	769347	736487.9	759192	743556.1	775744
205	153.972944	1764974	1678455	1796473.5	1675691	1630209.6	1669255	1689858.4	1702005	1788711.1	1760063
206	154.039724	0	682003	718583.4	0	0	0	698983	0	0	0
207	155.970924	207787	203792	0	201974	0	0	0	0	219850.6	218724
208	156.006000923077	782519	768226	786881	817432	820857.3	819595	830927.6	864674	798052.7	836848
209	156.006114	428282	435086	429992.6	421288	421806.5	433725	428394.1	441973	447776.1	461359
210	156.042524	176595	0	0	216076	213373.2	0	203715.2	0	0	0
211	156.042374	238105	0	218845.1	0	0	0	0	0	0	0
212	156.042474	5862182	5857080	5831866	5803666	5663646	5697161	5748831	5724991	5763423	5708474
213	156.042449	0	528490	589791.4	0	0	0	0	0	578470.8	612206
214	156.078884	375734	424971	313932.7	351185	437463.9	432741	394023.3	436706	301234.9	421120
215	156.078824	0	0	0	0	401354.3	0	0	0	0	0
216	157.074181142857	200537	162275	0	185436	219603.6	205352	234735.2	0	0	277921
217	157.074152571429	0	797272	653237.2	722534	785604.6	776700	766276.6	0	0	814170
218	157.074094	6271376	6410461	5902776.5	5627809	6156342	5809309	5762238	5705112	5765013.5	5718490
219	157.074094	11723106	12363097	11535427	11580063	11892549	12016283	12237728	12277199	12407238	12118314
220	157.089554	547593	549963	470213.1	549534	455194.4	496665	529079.9	565795	556322.5	557316
221	157.146894	574552	655386	695856.8	710411	748447.3	407968	535302.1	518141	599495	503760
222	158.0066615	0	235906	0	333426	334055.7	353258	389388.1	585926	678458.9	531311
223	158.058224	243954	271347	0	0	0	0	0	0	0	0
224	158.058104	2879760	3079724	2868621	2893755	2884703	2972541	2994516.8	3067088	3080240.5	3077665
225	158.058144	1435755	1556213	1525565.3	1482933	1449981.6	1514467	1489221.9	1502668	1530321.5	1538327
226	158.058157333333	1291930	1355127	0	1297022	1278713.5	1363817	1320089.4	1346223	1349793.9	1355394
227	158.058194	1951367	2021120	2042165.1	2099988	2023731.8	2049634	2074612.6	2107028	2136962.3	2171218
228	158.094464	310156	315159	322151	338129	319478.3	326280	318771.6	329584	315074.9	317581
229	159.089857333333	265121	266163	0	0	0	208331	0	0	0	0
230	159.126124	7492169	7414499	7484976	7059679	6994439	7460315	6989723	7129781	7138743	7166607
231	160.022307333333	0	1746905	502208.2	1985542	2631937.3	2501839	0	0	3454521.5	0
232	160.073744	774412	783147	741940.4	778750	777633.2	751065	796765.3	791776	802947.8	891207
233	161.023990666667	0	0	0	0	0	389487	433235.6	0	531430.1	0
234	161.051224	677708	592432	555671.6	548357	548152.6	621050	535631.4	657505	539986.9	627698
235	161.047934	249407	265757	288721.5	289899	285613.2	284143	270448.9	271804	284606.7	305028
236	161.069274	776171	777522	0	0	0	0	0	0	0	0
237	161.105334	1926583	1901233	1822191.3	1831972	1828838.5	1701838	1734286.1	1813957	1864763.6	1741805
238	161.141790666667	143027	152992	0	144863	0	0	0	141801	143638.2	140512
239	162.020124	0	210315	0	245646	274032.4	367128	401264.1	457580	482065.4	476519
240	162.031984	771283	942572	969135.6	1063651	1107950.6	1134728	1148438.4	1214750	1304296.6	1320931
241	162.031974	0	0	95127.5	0	0	0	0	0	0	115304
242	162.031924	0	0	0	0	0	113551	0	0	0	0
243	162.053064	1129949	1130192	1128299.9	1108873	1085515.6	1151657	1050776.1	934609	1087568.1	1153196
244	162.052724	0	0	0	889298	0	960426	0	0	0	0
245	162.053034	3583457	3843018	3583522.3	3682279	3657122.5	3838174	3664091.3	3911084	3951514.5	4015368
246	163.066781142857	0	0	239307.7	230111	241595.4	250210	245310.5	259983	0	272402
247	163.099984	5467033	5577362	5621836	5785446	5644286	5946515	5716569.5	5733130	5840053.5	6027374
248	164.047546222222	793692	794635	0	513932	467689.1	767929	478865.4	538354	864699.5	0
249	165.079134	37500360	38107944	36704016	36183360	36355884	36576040	36299804	35864556	36320308	36022196
250	165.079212888889	621523	590286	628050.8	626820	666832.6	585454	0	667861	560654.5	596799
251	167.988594	1764413	1700245	1824754	1773890	1853197.1	1757389	1730295.6	1769580	1856782	1948106
252	168.040490666667	0	0	0	0	96570.5	92955	0	121654	0	0
253	168.040104	2633499	2037704	4289197.5	5975216	5881498.5	5816087	5814827	5798704	6132445.5	5579972
254	168.060454	1087487	889858	948320.4	862147	736966.4	629100	913619.3	449835	748358.8	912279
255	168.078924	0	990517	1123772.9	0	1022642.9	0	1005228.9	935834	1008679.3	1133944
256	169.056374	217923	200395	0	0	0	210029	0	211381	220019.5	208862
257	169.074274	483675	0	0	0	450850.4	437971	439358.5	445593	414907	0
258	169.950484	3524141	3220867	3542721.5	3241300	3213527.8	3183604	3181693.5	3195834	3311790	3335060
259	170.020484	0	0	433356.3	0	561061.2	572524	0	563139	0	542566
260	170.094624	0	142135	0	0	0	0	0	0	0	0
261	170.105957333333	216953	0	0	0	201535.3	0	0	0	230926.3	0
262	171.053432333333	1334000	1389555	514401.6	875265	1349436.2	963446	968908	502592	957378.2	1402881
263	171.983494	2195506	2083987	2212321.8	2075529	2010040.1	2033950	1962315.3	2077423	2175124	2194819
264	172.013844	276408	0	0	289669	289374.7	0	296407.8	300603	0	0
265	172.121534	415447	400916	423679.6	427213	408822.6	450536	435384.1	412213	442680.4	444737
266	173.069134	400725	396128	432113.3	443882	446900.3	454372	436974.6	431606	403932.3	427904
267	173.069024	0	822760	0	0	795253.5	0	0	0	0	0
268	173.105507333333	309252	312955	345017.2	326534	0	335897	0	0	343028.2	0
269	173.141804	346511	336330	350090.9	328127	339183	325768	351391.2	377107	372957.3	378557
270	173.983004	268032	464388	302169	522892	582063.6	635625	663020.5	769799	790590.9	667156
271	174.016704	1176923	1268504	1273465.8	1236957	1251458.3	1234884	1243466.4	1075784	1265430.4	1119512
272	174.016699	327640	322643	317869.5	0	319044.7	320532	0	303450	312094.3	331200
273	174.016714	625874	700893	599701.6	596947	595049.3	630469	715115.6	606980	641482.6	651704
274	174.053054	1485738	1514178	1422207	1345201	1410683.8	1455825	1465620.9	1481892	1418923.4	1477201
275	174.053054	3074463	3164227	3019216.5	3022307	3045714.3	3080106	3089378.3	3104728	3071311	3157908
276	174.053107333333	199364	0	207912.1	203665	0	205277	206245.4	211522	0	0
277	174.089454	2246474	2215783	2334105	2204787	2260111.8	2170548	2172395.8	2216040	2087434.5	2132525
278	174.100964	0	0	169884.4	56740	0	164594	0	88192	126050.5	0
279	174.111724	0	0	0	0	0	0	0	1141724	0	0
280	175.084629882353	6417472	6391479	7297367.8	6476427	7226602.3	7353378	7272234	7356637	7520935.2	7548381
281	175.084652571429	0	0	1118968	0	1000425.3	1114093	1125308.4	1013243	1129155.4	1105893
282	175.999901777778	0	1169194	323251.4	1380205	1772487.4	1925578	1980493	2257335	2348390	2340368
283	176.032324	0	120167	0	0	0	0	139338.1	130790	140376	97048
284	176.047457333333	0	0	199193	0	215394.2	0	234265.5	0	0	0
285	176.047424	0	0	0	0	0	0	0	0	0	328288
286	176.068638285714	0	1448555	1348448.5	1328001	1427054.4	1444846	1418810	0	0	1449967
287	176.068734	1596072	1725633	1614444.9	1685576	1725552.5	1756903	1740372.6	1755620	1722606.5	1778428
288	176.988824	0	0	100217	0	0	0	0	0	0	0
289	177.082549	591304	0	599364.8	585352	569271.6	589339	587563.9	0	588126.1	536958
290	177.079224	493398	512420	497602.8	493171	495832.4	498046	502127.2	501770	493362.9	487793
291	177.079254	273057	311853	303942.5	314211	308984	329894	323334.5	324242	335815.5	316046
292	177.082824	0	598161	0	0	0	0	0	572876	0	0
293	178.027057333333	188011	0	164010.3	0	129321.4	0	0	0	0	0
294	178.047524	710456	0	0	0	0	0	0	0	0	0
295	178.047994	5574855	5604794	5364980	5413904	5341090.5	5444322	5351577	5356784	5312672.5	5373649
296	179.055974	0	0	0	445987	480466	0	0	457422	0	443687
297	179.056101777778	212371	0	463831.4	643873	674816.5	674759	715165	697130	731387.7	704618
298	180.040149	0	0	162099.3	230499	234590.4	231673	216148.1	224022	213931.6	206452
299	180.115424	0	0	183036.6	0	0	0	0	0	0	0
300	180.137524	0	0	0	0	0	0	0	0	107710.8	0
301	181.026544	1218810	1223842	1127387.3	1081224	1082855.4	1015947	1076115.9	1030516	1076527.5	1111517
302	181.074112888889	2806289	2880808	0	2276992	2370617	2292290	1191581.4	2512377	1939817.4	2349444
303	181.955407333333	717226	655363	705580.2	0	0	0	562763.8	517293	467798.2	0
304	182.070524	0	0	0	376127	0	0	0	0	0	0
305	182.075324	0	0	0	252636	0	0	0	0	0	0
306	182.094557333333	850101	857348	997280.1	740597	1102769.3	994989	662217.8	987690	672483.4	0
307	182.956424	191285	0	0	0	0	0	0	0	0	0
308	183.965974	891607	814248	907208	865931	896248.4	877429	810492.9	828673	850414.6	910222
309	184.035014	3756016	2495088	8577786	12269589	12649297	13382242	12446236	12321263	11876910	11785647
310	184.037384	2425823	2549288	2451862.3	2408508	2421726.3	2488563	2422566.8	2400905	2428538.8	2344920
311	184.056024	0	0	0	0	217469.5	0	0	0	0	0
312	184.072074	0	0	265954.8	391389	430381.1	387624	346943.5	423703	353036.5	335447
313	184.121340666667	0	0	255681.4	146099	0	0	0	228008	245393.5	224327
314	185.069174	549579	691973	0	649927	0	0	0	681769	0	0
315	185.105514	211280	209433	244721.3	234134	205815.4	223537	216054	241584	233030.1	228250
316	185.999204	1571901	1478945	1590299	1551017	1587245	1551922	1473308.3	1537313	1644767.5	1689445
317	186.016584	0	0	0	174321	0	162816	150675.5	174787	173713.5	0
318	186.089554	695257	713760	748634.2	743131	721375.2	726256	715655.8	731200	730229.6	741910
319	187.066968444444	669645	746926	642849.5	713122	687571.8	0	715994.2	727223	739997.1	744922
320	187.084824	668705	710191	0	0	0	0	0	0	0	0
321	187.084704	1018649	1124556	959574.1	0	0	866286	0	0	0	945003
