ID	MN	H	C	O	N	S	P	Na	ME	Biomarker
1351	248.021542	8	6	5	4	1	0	0	249.0291096	0
1352	248.022409	12	7	0	4	3	0	0	249.0296409	0
1356	248.029722	13	5	9	0	0	1	0	249.0372929	0
1357	248.031058	9	6	5	4	0	1	0	249.0381114	0
1359	248.03209	8	12	6	0	0	0	0	249.0394171	0
1365	248.036328	16	10	1	0	3	0	0	249.04374	0
1366	248.036797	8	10	2	4	1	0	0	249.0443027	0
2234	248.040644	9	8	8	1	0	0	1	271.0300796	0
1374	248.042291	9	5	4	6	0	1	0	249.0497006	0
1376	248.043323	8	11	5	2	0	0	0	249.05081	0
1377	248.044977	13	9	6	0	0	1	0	249.0524477	0
1379	248.050716	12	13	3	0	1	0	0	249.0582409	0
1380	248.054556	8	10	4	4	0	0	0	249.0622644	0
1389	248.076553	16	8	1	4	2	0	0	249.08393	0
2237	248.077029	13	9	7	1	0	0	1	271.0664373	0
1391	248.081362	17	10	5	0	0	1	0	249.088975	0
1393	248.100838	16	9	6	2	0	0	0	249.1082459	0
1394	248.10486	16	14	4	0	0	0	0	249.1122775	0
1395	248.109567	16	12	0	4	1	0	0	249.11641	0
2246	248.113414	17	10	6	1	0	0	1	271.1028808	0
1396	248.116093	16	13	3	2	0	0	0	249.1235656	0
1397	248.119464	20	10	3	2	1	0	0	249.1269405	0
2247	248.124647	17	9	5	3	0	0	1	271.114036	0
1398	248.137223	20	10	5	2	0	0	0	249.1447164	0
1399	248.141245	20	15	3	0	0	0	0	249.14872	0
1400	248.152478	20	14	2	2	0	0	0	249.1599214	1
1403	248.980343	9	3	8	1	0	2	0	249.9880137	0
1408	249.038572	7	10	5	3	0	0	0	250.0457256	0
1411	249.040226	12	8	6	1	0	1	0	250.0474175	0
1414	249.041943	11	7	5	3	1	0	0	250.0496118	0
1415	249.04281	15	8	0	3	3	0	0	250.0502338	0
1418	249.053176	11	6	4	5	1	0	0	250.060657	0
1420	249.067095	15	9	5	1	1	0	0	250.0745044	0
1421	249.071802	15	7	1	5	2	0	0	250.0791967	0
2268	249.072278	12	8	7	2	0	0	1	272.0617216	0
1422	249.074957	11	11	4	3	0	0	0	250.08224	0
1426	249.084854	15	9	7	1	0	0	0	250.0923274	0
1427	249.08619	11	10	3	5	0	0	0	250.093638	0
2277	249.108663	16	9	6	2	0	0	1	272.0981071	1
1428	249.121239	19	10	6	1	0	0	0	250.1286882	0
1429	249.158491	27	12	0	1	2	0	0	250.1657733	0
1433	249.927974	4	2	10	0	0	2	0	250.9356522	0
1435	249.964359	8	3	9	0	0	2	0	250.971996	0
2310	249.988168	9	3	8	1	0	2	1	272.9775098	0
3220	249.99909	5	6	7	2	0	1	2	294.970374	0
1438	250.033821	6	9	5	4	0	0	0	251.040915	0
1442	250.037192	10	6	5	4	1	0	0	251.0440977	0
1443	250.037192	10	6	5	4	1	0	0	251.0446584	0
2316	250.038535	11	8	6	1	1	0	1	273.027665	0
1448	250.060627	15	9	6	0	0	1	0	251.0681676	0
2326	250.092679	15	9	7	1	0	0	1	273.0820122	0
1453	250.095358	14	12	4	2	0	0	0	251.1028092	0
1454	250.097012	19	10	5	0	0	1	0	251.1046267	0
2331	250.103912	15	8	6	3	0	0	1	273.0930688	0
1458	250.117824	14	10	2	6	0	0	0	251.1255264	0
1459	250.131743	18	13	3	2	0	0	0	251.1393467	0
1460	250.142976	18	12	2	4	0	0	0	251.1503636	0
1461	250.156895	22	15	3	0	0	0	0	251.1643505	0
1468	250.995993	11	3	8	1	0	2	0	252.0035353	0
1473	251.055089	13	11	0	3	2	0	0	252.0621967	0
1474	251.055876	14	8	6	1	0	1	0	252.0634167	0
1475	251.065455	9	9	4	5	0	0	0	252.07293	0
2363	251.070169	14	8	5	2	1	0	1	274.0591969	0
2365	251.076695	14	9	8	0	0	0	1	274.0658547	0
1477	251.079374	13	12	5	1	0	0	0	252.0867638	0
2367	251.087928	14	8	7	2	0	0	1	274.0773998	0
1478	251.092261	18	9	5	1	0	1	0	252.0998302	0
1479	251.100504	17	9	7	1	0	0	0	252.1079598	0
1480	251.10184	13	10	3	5	0	0	0	252.1092997	0
2374	251.106554	18	9	4	2	1	0	1	274.095585	0
1481	251.115759	17	13	4	1	0	0	0	252.1231973	0
2377	251.124313	18	9	6	2	0	0	1	274.1138215	0
1495	251.981726	9	2	8	2	1	1	0	252.9890817	0
1496	252.013953	8	9	1	4	2	0	0	253.0212519	0
3335	252.01474	7	6	7	2	0	1	2	296.9859341	0
1497	252.039892	13	8	7	0	0	1	0	253.0474656	0
1499	252.06339	12	12	6	0	0	0	0	253.07077	0
2412	252.071944	13	8	8	1	0	0	1	275.0613631	0
2413	252.072811	17	9	3	1	2	0	1	275.0620924	0
1500	252.076277	17	9	6	0	0	1	0	253.0838529	0
1501	252.08452	16	9	8	0	0	0	0	253.0919671	0
1502	252.08751	17	8	5	2	0	1	0	253.094924	0
2416	252.09057	17	9	5	1	1	0	1	275.0796469	1
1504	252.097271	16	17	0	0	1	0	0	253.1047849	0
2420	252.108329	17	9	7	1	0	0	1	275.0977289	0
1506	252.111008	16	12	4	2	0	0	0	253.1184582	0
1507	252.112662	21	10	5	0	0	1	0	253.1202177	0
1508	252.120905	20	10	7	0	0	0	0	253.1282929	0
1509	252.13616	20	14	4	0	0	0	0	253.1436318	0
2423	252.144714	21	10	6	1	0	0	1	275.1341267	0
1510	252.158626	20	12	2	4	0	0	0	253.1661077	0
1511	252.172545	24	15	3	0	0	0	0	253.1799848	0
1512	252.183778	24	14	2	2	0	0	0	253.19121	0
1519	253.035141	12	7	7	1	0	1	0	254.0427207	0
1521	253.069872	11	10	5	3	0	0	0	254.0773744	0
1522	253.071526	16	8	6	1	0	1	0	254.0791106	0
1523	253.095024	15	12	5	1	0	0	0	254.1025175	0
2448	253.103578	16	8	7	2	0	0	1	276.0929967	0
1525	253.107911	20	9	5	1	0	1	0	254.1154323	0
1527	253.116154	19	9	7	1	0	0	0	254.12354	0
1528	253.131409	19	13	4	1	0	0	0	254.1388544	0
1529	253.142642	19	12	3	3	0	0	0	254.15006	0
1530	253.153875	19	11	2	5	0	0	0	254.161342	0
1541	253.984489	6	5	8	2	1	0	0	254.991975	0
1544	254.019157	11	7	8	0	0	1	0	255.0266653	0
3438	254.03039	9	6	7	2	0	1	2	299.0015913	0
2482	254.081068	15	7	5	3	1	0	1	277.07025	0
2485	254.08509	15	12	3	1	1	0	1	277.074665	0
2489	254.087594	15	8	8	1	0	0	1	277.0770262	0
2490	254.088461	19	9	3	1	2	0	1	277.0780716	0
1547	254.090273	14	11	5	2	0	0	0	255.0977567	0
1548	254.091927	19	9	6	0	0	1	0	255.0994986	0
1549	254.10017	18	9	8	0	0	0	0	255.1076283	0
2496	254.10622	19	9	5	1	1	0	1	277.0952871	0
2499	254.123979	19	9	7	1	0	0	1	277.1134273	0
1550	254.126658	18	12	4	2	0	0	0	255.1341438	0
1551	254.128312	23	10	5	0	0	1	0	255.1359086	0
1552	254.137891	18	11	3	4	0	0	0	255.14537	0
1553	254.15181	22	14	4	0	0	0	0	255.1592364	0
1554	254.188195	26	15	3	0	0	0	0	255.1956525	0
1560	255.050791	14	7	7	1	0	1	0	256.0583678	0
2514	255.061713	10	10	6	2	0	0	1	278.0511185	0
2515	255.065084	14	7	6	2	1	0	1	278.05417	0
1564	255.071785	13	15	1	1	1	0	0	256.0792538	0
1565	255.074289	13	11	6	1	0	0	0	256.0817209	0
1566	255.087176	18	8	6	1	0	1	0	256.094825	0
2524	255.090236	18	9	6	0	1	0	1	278.07962	0
1567	255.10817	17	16	0	1	1	0	0	256.1157429	0
1568	255.110674	17	12	5	1	0	0	0	256.1181683	0
1569	255.121907	17	11	4	3	0	0	0	256.1293278	0
1570	255.125929	17	16	2	1	0	0	0	256.1333283	0
1571	255.147059	21	13	4	1	0	0	0	256.154535	0
1572	255.158292	21	12	3	3	0	0	0	256.1656951	0
1573	255.169525	21	11	2	5	0	0	0	256.177032	0
1582	255.995918	9	10	4	0	1	1	0	257.0035271	0
1584	255.997635	8	9	3	2	2	0	0	257.004924	0
3515	256.009655	7	5	8	2	0	1	2	300.980847	0
1586	256.034807	13	7	8	0	0	1	0	257.0423473	0
3518	256.04604	11	6	7	2	0	1	2	301.0171424	0
1588	256.055801	12	15	2	0	1	0	0	257.0633218	0
2554	256.060333	13	6	6	3	1	0	1	279.0495429	0
1591	256.063012	12	9	3	4	1	0	0	257.0700864	0
1592	256.071192	17	8	7	0	0	1	0	257.078748	0
1594	256.082425	17	7	6	2	0	1	0	257.0900112	0
2568	256.085485	17	8	6	1	1	0	1	279.0745569	0
2571	256.103244	17	8	8	1	0	0	1	279.0926658	0
1595	256.105923	16	11	5	2	0	0	0	257.113431	0
1596	256.107577	21	9	6	0	0	1	0	257.11521	0
1597	256.1252	16	20	0	0	0	0	0	257.1327222	0
1598	256.142308	20	12	4	2	0	0	0	257.1497938	0
1599	256.153541	20	11	3	4	0	0	0	257.16099	0
1600	256.16746	24	14	4	0	0	0	0	257.1749375	0
1601	256.178693	24	13	3	2	0	0	0	257.1861324	1
1602	256.215078	28	14	2	2	0	0	0	257.22246	0
1605	256.99941	7	9	6	1	1	0	0	258.0068987	0
1608	257.048682	16	7	5	1	1	1	0	258.0562572	0
1610	257.066441	16	7	7	1	0	1	0	258.0739622	0
2602	257.088596	12	9	5	4	0	0	1	280.0779368	0
1616	257.101172	15	10	5	3	0	0	0	258.1086935	0
1617	257.102039	19	11	0	3	2	0	0	258.1093621	0
1618	257.102826	20	8	6	1	0	1	0	258.1102262	0
1621	257.104543	19	7	5	3	1	0	0	258.11169	0
1623	257.105194	15	15	3	1	0	0	0	258.112645	0
1626	257.116427	15	14	2	3	0	0	0	258.12402	0
1627	257.126324	19	12	5	1	0	0	0	258.1337287	0
1628	257.137557	19	11	4	3	0	0	0	258.144986	0
1631	257.199094	27	14	3	1	0	0	0	258.2065067	0
2622	257.956868	5	4	8	1	0	2	1	280.9461924	0
1638	258.015408	7	7	5	4	0	1	0	259.0225348	0
1639	258.015789	10	5	8	2	1	0	0	259.023065	0
2625	258.025861	11	10	3	1	2	0	1	281.0152355	0
2628	258.028365	11	6	8	1	1	0	1	281.017372	0
1641	258.040941	14	7	8	0	1	0	0	259.0481349	0
1642	258.050457	15	7	8	0	0	1	0	259.0579768	0
2634	258.061379	11	10	7	1	0	0	1	281.0508305	0
3598	258.06169	13	6	7	2	0	1	2	303.032822	0
2636	258.06475	15	7	7	1	1	0	1	281.0537991	0
1645	258.073955	14	11	7	0	0	0	0	259.0814056	0
1646	258.076945	15	10	4	2	0	1	0	259.0844933	0
2642	258.083376	19	8	4	1	2	0	1	281.072725	0
1647	258.085188	14	10	6	2	0	0	0	259.0926256	0
1649	258.099792	18	6	5	4	1	0	0	259.107415	0
1652	258.121573	18	11	5	2	0	0	0	259.1289747	0
1653	258.12244	22	12	0	2	2	0	0	259.1296409	0
1656	258.136828	18	15	2	2	0	0	0	259.1442938	0
1657	258.14085	18	20	0	0	0	0	0	259.1483964	0
1658	258.157958	22	12	4	2	0	0	0	259.1653964	0
1660	258.173213	22	16	1	2	0	0	0	259.1806576	0
1661	258.194343	26	13	3	2	0	0	0	259.2018048	1
2664	258.988502	8	4	7	2	0	2	1	281.9778871	0
1667	259.024576	10	9	6	1	0	1	0	260.0321084	0
1668	259.037057	17	7	3	1	3	0	0	260.0443647	0
1672	259.045706	14	6	8	1	0	1	0	260.0532407	0
1673	259.047042	10	7	4	5	0	1	0	260.0541617	0
1674	259.047423	13	5	7	3	1	0	0	260.05468	0
2670	259.059999	14	6	7	2	1	0	1	282.0496214	0
1677	259.062678	13	9	4	3	1	0	0	260.0698384	0
1681	259.099063	17	10	3	3	1	0	0	260.1061933	0
1682	259.105589	17	11	6	1	0	0	0	260.1130482	0
1684	259.106925	13	12	2	5	0	0	0	260.1145411	0
1688	259.141974	21	12	5	1	0	0	0	260.149436	0
1689	259.153207	21	11	4	3	0	0	0	260.160624	0
1691	259.189592	25	12	3	3	0	0	0	260.1970271	0
2703	259.972518	7	4	8	1	0	2	1	282.9618198	0
1694	259.993337	9	5	10	0	0	1	0	261.0008914	0
1695	260.008592	9	9	7	0	0	1	0	261.0161762	0
2705	260.008903	11	5	7	1	0	2	1	282.9982309	0
1698	260.021073	16	7	4	0	3	0	0	261.0283413	0
1700	260.028935	12	9	3	2	2	0	0	261.0365575	0
1701	260.029722	13	6	9	0	0	1	0	261.0372382	0
1702	260.030589	17	7	4	0	2	1	0	261.0379	0
1705	260.044977	13	10	6	0	0	1	0	261.0525764	0
1707	260.050716	12	14	3	0	1	0	0	261.0582698	0
2710	260.062641	17	7	5	1	2	0	1	283.0522386	0
1709	260.066107	17	7	8	0	0	1	0	261.0736453	0
1715	260.076553	16	9	1	4	2	0	0	261.0836973	0
1716	260.07734	17	6	7	2	0	1	0	261.08458	0
3688	260.07734	15	6	7	2	0	1	2	305.0485136	0
2714	260.0804	17	7	7	1	1	0	1	283.0694248	0
1717	260.083079	16	10	4	2	1	0	0	261.0906033	0
1718	260.087101	16	15	2	0	1	0	0	261.0946209	0
1720	260.100838	16	10	6	2	0	0	0	261.1083025	0
1721	260.109567	16	13	0	4	1	0	0	261.1164251	0
1723	260.116093	16	14	3	2	0	0	0	261.123538	0
1724	260.119464	20	11	3	2	1	0	0	261.1268993	0
1725	260.12599	20	12	6	0	0	0	0	261.133398	0
1727	260.137223	20	11	5	2	0	0	0	261.1446673	0
1728	260.141245	20	16	3	0	0	0	0	261.14873	0
1729	260.148456	20	10	4	4	0	0	0	261.155972	0
1730	260.152478	20	15	2	2	0	0	0	261.1599056	1
1732	260.173608	24	12	4	2	0	0	0	261.1810933	1
1735	261.003841	8	8	7	1	0	1	0	262.0114242	0
1739	261.039439	11	12	0	3	2	0	0	262.0465093	0
1740	261.040226	12	9	6	1	0	1	0	262.047798	0
1741	261.041943	11	8	5	3	1	0	0	262.0490683	0
1742	261.043597	16	6	6	1	1	1	0	262.0513449	0
2743	261.046657	16	7	6	0	2	0	1	284.0362853	0
1745	261.067095	15	10	5	1	1	0	0	262.0745525	0
1750	261.078328	15	9	4	3	1	0	0	262.085408	0
1752	261.096087	15	9	6	3	0	0	0	262.1036733	0
2752	261.108663	16	10	6	2	0	0	1	284.0982022	0
1753	261.111342	15	13	3	3	0	0	0	262.1187776	0
1754	261.121239	19	11	6	1	0	0	0	262.1286524	0
1755	261.132472	19	10	5	3	0	0	0	262.1399502	0
1759	261.157624	23	12	5	1	0	0	0	262.1650789	0
3771	261.975592	6	3	8	2	0	2	2	306.94689	0
2770	261.988168	9	4	8	1	0	2	1	284.9775056	0
1762	262.000338	14	6	5	0	3	0	0	263.0076743	0
1765	262.008987	11	5	10	0	0	1	0	263.0165189	0
1766	262.017716	11	8	4	2	1	1	0	263.0249333	0
1769	262.037192	10	7	5	4	1	0	0	263.0440244	0
1772	262.041214	10	12	3	2	1	0	0	263.0486367	0
1773	262.042868	15	10	4	0	1	1	0	263.0503112	0
1776	262.044585	14	9	3	2	2	0	0	263.052006	0
1777	262.045372	15	6	9	0	0	1	0	263.0528787	0
1778	262.046708	11	7	5	4	0	1	0	263.0538342	0
1780	262.048425	10	6	4	6	1	0	0	263.0559391	0
1783	262.051111	14	10	6	0	1	0	0	263.058205	0
1784	262.051111	14	10	6	0	1	0	0	263.0587631	0
1785	262.052447	10	11	2	4	1	0	0	263.0597368	0
1790	262.055818	14	8	2	4	2	0	0	263.0633567	0
2779	262.056294	11	9	8	1	0	0	1	285.045768	0
1793	262.05984	14	13	0	2	2	0	0	263.06706	0
1794	262.060627	15	10	6	0	0	1	0	263.0682967	0
1796	262.066366	14	14	3	0	1	0	0	263.073928	0
1798	262.070206	10	11	4	4	0	0	0	263.07726	0
1801	262.073577	14	8	4	4	1	0	0	263.08073	0
1807	262.080103	14	9	7	2	0	0	0	263.0875211	0
1810	262.083093	15	8	4	4	0	1	0	263.090375	0
1814	262.087496	18	11	5	0	1	0	0	263.09484	0
1817	262.092203	18	9	1	4	2	0	0	263.0991	0
1818	262.092203	18	9	1	4	2	0	0	263.099525	0
2783	262.092679	15	10	7	1	0	0	1	285.082121	0
1821	262.095358	14	13	4	2	0	0	0	263.1028244	0
1822	262.096694	10	14	0	6	0	0	0	263.1039033	0
1823	262.097012	19	11	5	0	0	1	0	263.1046155	0
1824	262.098729	18	10	4	2	1	0	0	263.105865	0
1827	262.100065	14	11	0	6	1	0	0	263.107335	0
1831	262.102751	18	15	2	0	1	0	0	263.11032	0
1834	262.105255	18	11	7	0	0	0	0	263.1125713	0
1837	262.108245	19	10	4	2	0	1	0	263.1159229	0
1845	262.116488	18	10	6	2	0	0	0	263.1238819	0
1848	262.12051	18	15	4	0	0	0	0	263.1280286	0
1849	262.121195	18	8	2	6	1	0	0	263.1287525	0
1853	262.131743	18	14	3	2	0	0	0	263.1392242	0
1855	262.133397	23	12	4	0	0	1	0	263.1410914	0
1856	262.135114	22	11	3	2	1	0	0	263.1424357	0
1858	262.14164	22	12	6	0	0	0	0	263.1490656	0
1861	262.146347	22	10	2	4	1	0	0	263.153466	0
1863	262.150369	22	15	0	2	1	0	0	263.1574798	0
2800	262.165449	23	12	5	1	0	0	1	285.1548196	0
1879	262.189258	26	12	4	2	0	0	0	263.1965633	0
1881	262.190594	22	13	0	6	0	0	0	263.1983533	0
1883	262.19328	26	17	2	0	0	0	0	263.2004921	0
1893	262.204513	26	16	1	2	0	0	0	263.2119317	0
1900	262.21441	30	14	4	0	0	0	0	263.2220471	0
1936	262.959608	7	3	9	1	0	2	0	263.9672775	0
1937	262.995993	11	4	8	1	0	2	0	264.0037224	0
1943	263.054222	9	11	5	3	0	0	0	264.0614567	0
1944	263.055089	13	12	0	3	2	0	0	264.0621209	0
1945	263.055876	14	9	6	1	0	1	0	264.062978	0
1953	263.082745	17	10	5	1	1	0	0	264.0902004	0
1954	263.084081	13	11	1	5	1	0	0	264.0912325	0
2818	263.087928	14	9	7	2	0	0	1	286.0774031	0
1956	263.093978	17	9	4	3	1	0	0	264.1010453	0
1957	263.100504	17	10	7	1	0	0	0	264.1079336	0
1958	263.115759	17	14	4	1	0	0	0	264.123265	0
1960	263.149458	17	11	1	7	0	0	0	264.1571992	0
2843	263.967433	7	3	9	1	0	2	1	286.9567676	0
1979	264.012617	12	9	5	0	2	0	0	265.02	0
1981	264.013953	8	10	1	4	2	0	0	265.02103	0
1983	264.01474	9	7	7	2	0	1	0	265.0223578	0
3904	264.01474	7	7	7	2	0	1	2	308.9860718	0
1984	264.016457	8	6	6	4	1	0	0	265.0232151	0
1986	264.017324	12	7	1	4	3	0	0	265.0247963	0
1988	264.024637	13	5	10	0	0	1	0	265.0322287	0
1989	264.027005	8	12	7	0	0	0	0	265.0345	0
1992	264.029995	9	11	4	2	0	1	0	265.03701	0
1993	264.030376	12	9	7	0	1	0	0	265.03742	0
1994	264.030376	12	9	7	0	1	0	0	265.0380244	0
1995	264.031243	16	10	2	0	3	0	0	265.03847	0
1996	264.031712	8	10	3	4	1	0	0	265.0390714	0
1998	264.033366	13	8	4	2	1	1	0	265.04064	0
2003	264.038238	8	11	6	2	0	0	0	265.0457575	0
2004	264.039892	13	9	7	0	0	1	0	265.04727	0
2005	264.042945	8	9	2	6	1	0	0	265.05027	0
2009	264.050338	12	11	0	4	2	0	0	265.0578547	0
2011	264.052842	12	7	5	4	1	0	0	265.0597042	0
2012	264.052842	12	7	5	4	1	0	0	265.0603333	0
2015	264.068097	12	11	2	4	1	0	0	265.0754825	0
2857	264.071944	13	9	8	1	0	0	1	287.0613593	0
2017	264.076277	17	10	6	0	0	1	0	265.0838093	0
2018	264.08452	16	10	8	0	0	0	0	265.09194	0
2019	264.085856	12	11	4	4	0	0	0	265.0935189	0
2021	264.097271	16	18	0	0	1	0	0	265.104898	0
2022	264.104013	24	12	0	0	3	0	0	265.11133	0
2023	264.104482	16	12	1	4	1	0	0	265.112032	1
2863	264.108329	17	10	7	1	0	0	1	287.0976562	0
2025	264.111008	16	13	4	2	0	0	0	265.1184319	0
2026	264.112662	21	11	5	0	0	1	0	265.1201918	0
2027	264.13616	20	15	4	0	0	0	0	265.1436256	0
2028	264.147393	20	14	3	2	0	0	0	265.15479	0
2029	264.172545	24	16	3	0	0	0	0	265.180005	0
2876	264.181099	25	12	5	1	0	0	1	287.1705536	0
2030	264.187149	28	12	2	2	1	0	0	265.19487	0
2034	264.975258	9	3	9	1	0	2	0	265.9828982	0
2035	265.011643	13	4	8	1	0	2	0	266.0192614	0
2890	265.013049	8	7	7	2	1	0	1	288.002494	0
2037	265.028615	12	7	4	3	1	1	0	266.0356	0
2040	265.033487	7	10	6	3	0	0	0	266.040698	0
2041	265.034354	11	11	1	3	2	0	0	266.0414444	0
2042	265.035141	12	8	7	1	0	1	0	266.0424224	0
3981	265.046374	10	7	6	3	0	1	2	310.017672	0
2050	265.067368	11	15	0	3	1	0	0	266.074945	0
2905	265.085819	16	9	5	2	1	0	1	288.0749436	0
2052	265.095024	15	13	5	1	0	0	0	266.1024987	0
2910	265.103578	16	9	7	2	0	0	1	288.0930044	0
2054	265.116154	19	10	7	1	0	0	0	266.1235587	0
2055	265.117021	23	11	2	1	2	0	0	266.1242631	0
2056	265.131409	19	14	4	1	0	0	0	266.138935	0
2914	265.139963	20	10	6	2	0	0	1	288.1295394	0
2061	265.152539	23	11	6	1	0	0	0	266.1599376	0
4030	265.994005	5	6	8	2	0	1	2	310.9653529	0
2073	265.995659	12	4	9	0	0	2	0	267.0033413	0
4032	266.006892	10	3	8	2	0	2	2	310.9779829	0
2940	266.009952	12	4	8	1	1	1	1	288.9991818	0
2076	266.028267	14	9	5	0	2	0	0	267.035505	0
2077	266.029603	10	10	1	4	2	0	0	267.0366384	0
2078	266.029603	10	10	1	4	2	0	0	267.03709	0
2081	266.032107	10	6	6	4	1	0	0	267.0391748	0
2082	266.032107	10	6	6	4	1	0	0	267.0396891	0
2083	266.032974	14	7	1	4	3	0	0	267.04005	0
2942	266.03345	11	8	7	1	1	0	1	289.0225233	0
2086	266.040151	10	16	2	0	1	0	0	267.0473127	0
2087	266.051384	10	15	1	2	1	0	0	267.0589144	0
2946	266.052076	15	9	4	1	2	0	1	289.0414283	0
2947	266.052545	7	9	5	5	0	0	1	289.0419275	0
2088	266.055542	15	9	7	0	0	1	0	267.0630689	0
2090	266.076536	14	17	1	0	1	0	0	267.0841129	0
2955	266.087594	15	9	8	1	0	0	1	289.0769691	1
2956	266.088461	19	10	3	1	2	0	1	289.0777883	0
2957	266.08893	11	10	4	5	0	0	1	289.07819	0
2093	266.091927	19	10	6	0	0	1	0	267.099432	0
2094	266.101506	14	11	4	4	0	0	0	267.1090114	0
2095	266.10316	19	9	5	2	0	1	0	267.1107291	0
2096	266.112921	18	18	0	0	1	0	0	267.1204953	0
2097	266.115425	18	14	5	0	0	0	0	267.1228775	0
2098	266.120132	18	12	1	4	1	0	0	267.1269364	0
2963	266.123979	19	10	7	1	0	0	1	289.1133664	1
2101	266.15181	22	15	4	0	0	0	0	267.15925	0
2102	266.156517	22	13	0	4	1	0	0	267.1633835	0
2104	266.188195	26	16	3	0	0	0	0	267.1956668	0
2982	266.960573	8	2	7	2	1	2	1	289.9499623	1
2106	266.990908	11	3	9	1	0	2	0	267.9985467	0
2109	267.040894	10	10	4	3	0	1	0	268.04818	0
2110	267.050791	14	8	7	1	0	1	0	268.0583406	0
2991	267.065084	14	8	6	2	1	0	1	290.0541244	0
2112	267.071134	17	8	3	3	2	0	0	268.0786283	0
2113	267.07766	17	9	6	1	1	0	0	268.0850574	0
2114	267.087176	18	9	6	1	0	1	0	268.0947733	0
2119	267.095419	17	9	8	1	0	0	0	268.1029713	0
2120	267.096755	13	10	4	5	0	0	0	268.1042267	0
2122	267.098409	18	8	5	3	0	1	0	268.105842	0
2125	267.100126	17	7	4	5	1	0	0	268.107235	0
2126	267.100777	13	15	2	3	0	0	0	268.1078	0
2128	267.110674	17	13	5	1	0	0	0	268.1181191	0
3002	267.119228	18	9	7	2	0	0	1	290.1086702	0
2129	267.121907	17	12	4	3	0	0	0	268.1293867	0
2130	267.123561	22	10	5	1	0	1	0	268.13113	0
2131	267.158292	21	13	3	3	0	0	0	268.1657429	0
2132	267.176918	25	14	0	3	1	0	0	268.184	0
2133	267.256214	33	17	1	1	0	0	0	268.2636425	0
2142	267.935629	8	7	3	0	4	0	0	268.9428429	0
2156	267.995918	9	11	4	0	1	1	0	269.00358	0
2157	268.008868	8	9	2	4	2	0	0	269.0161041	0
4128	268.009655	7	6	8	2	0	1	2	312.9808907	0
3018	268.0491	13	8	7	1	1	0	1	291.038225	0
2161	268.05515	16	8	4	2	2	0	0	269.0626443	0
2162	268.061676	16	9	7	0	1	0	0	269.0688898	0
3026	268.067726	17	9	4	1	2	0	1	291.0570965	0
3027	268.068195	9	9	5	5	0	0	1	291.0575367	0
2165	268.070405	16	12	1	2	2	0	0	269.0776425	0
2167	268.071192	17	9	7	0	0	1	0	269.0787416	0
3029	268.071566	13	6	5	5	1	0	1	291.0607149	0
2169	268.072909	16	8	6	2	1	0	0	269.080465	0
2171	268.080771	12	10	5	4	0	0	0	269.0881818	1
2172	268.081638	16	11	0	4	2	0	0	269.0888175	0
2173	268.082425	17	8	6	2	0	1	0	269.0899507	0
3032	268.085485	17	9	6	1	1	0	1	291.0745624	1
2175	268.099397	16	11	2	4	1	0	0	269.10656	0
3045	268.103244	17	9	8	1	0	0	1	291.0926387	0
3046	268.104111	21	10	3	1	2	0	1	291.093448	0
3047	268.10458	13	10	4	5	0	0	1	291.0938927	0
2179	268.105923	16	12	5	2	0	0	0	269.1133776	0
2180	268.107577	21	10	6	0	0	1	0	269.1151153	0
2181	268.11881	21	9	5	2	0	1	0	269.1263638	0
3056	268.12187	21	10	5	1	1	0	1	291.1109672	1
2182	268.131075	20	14	5	0	0	0	0	269.1385616	0
3058	268.131386	22	10	5	1	0	1	1	291.1207333	0
3062	268.139629	21	10	7	1	0	0	1	291.1288364	0
2183	268.153541	20	12	3	4	0	0	0	269.1609728	0
2184	268.16746	24	15	4	0	0	0	0	269.1749508	0
2185	268.203845	28	16	3	0	0	0	0	269.21134	0
2194	269.021407	15	8	3	1	3	0	0	270.02861	0
2195	269.030056	12	7	8	1	0	1	0	270.0376379	0
4164	269.041289	10	6	7	3	0	1	2	314.0124569	0
2196	269.064787	11	10	6	3	0	0	0	270.0723133	0
2197	269.066441	16	8	7	1	0	1	0	270.0740438	0
2199	269.077674	16	7	6	3	0	1	0	270.0852682	0
2202	269.089939	15	12	6	1	0	0	0	270.0973411	0
3094	269.105886	20	10	6	0	1	0	1	292.0950962	0
3097	269.117119	20	9	5	2	1	0	1	292.106205	0
2205	269.126324	19	13	5	1	0	0	0	270.1338022	0
2206	269.137557	19	12	4	3	0	0	0	270.1450357	0
2208	269.173942	23	13	3	3	0	0	0	270.1814204	0
2209	269.185175	23	12	2	5	0	0	0	270.1926612	0
2210	269.199094	27	15	3	1	0	0	0	270.2065	0
2221	269.951279	10	7	3	0	4	0	0	270.9584888	0
2225	269.953402	7	5	5	2	2	1	0	270.960716	0
3121	269.993253	9	6	7	1	0	2	1	292.9826771	0
2232	270.011568	11	11	4	0	1	1	0	271.019275	0
2233	270.014072	11	7	9	0	0	1	0	271.0217033	0
3122	270.028365	11	7	8	1	1	0	1	293.017415	0
2236	270.050457	15	8	8	0	0	1	0	271.0580533	0
3127	270.056507	16	8	5	1	1	1	1	293.0459552	0
2238	270.06169	15	7	7	2	0	1	0	271.0693343	0
2239	270.069083	19	9	5	0	1	1	0	271.0768238	0
2240	270.071451	14	16	2	0	1	0	0	271.078965	0
2241	270.073955	14	12	7	0	0	0	0	271.0813616	0
