ID	Mass	R7S1	R7S2	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R7S16	R8S1	R8S2	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R8S16	R9S1	R9S2	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15	R9S16
2829	309,088225	0	0	3023568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2860585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2781090	2911147	0	0	0	0	0	0	0	0	0	0	0
2831	309,096087	3620743	2766886	0	0	0	3017940	0	0	3096239	2956374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3209624	0	0	0	3784426	3293342	0	3858352	2724628	0	0	3544269	0	0	0	0	3093332	0	0
2832	309,105984	4853644	17765930	17008858	6531495	12910141	14301401	15299029	15723801	10214581	11581019	13331744	8628448	26403622	36435080	15076508	20418352	22279364	18241074	4286534	9647508	15515871	26096316	20776550	11886903	7024634	21416042	12107677	5343425	17867786	13210260	27865838	25869988	19518892	7417269	10999577	15486659	20103270	8841426	6645528	24286452	22831604	15287745	6421338	5444709	28760524
2833	309,121239	0	0	2829540	0	0	3085538	2972127	0	0	0	0	0	0	2983569	3298469	0	3130573	0	0	0	0	0	0	2910528	2961409	0	0	0	2917395	2707101	0	0	2992564	0	0	3454668	0	0	0	2745596	3912189	0	0	0	0
2835	309,132472	0	5920314	4736235	4700597	6383182	4203753	4120038	0	3974341	3486826	0	0	0	0	3649707	2952000	5238996	3849793	0	5629346	0	3910347	3369591	5176647	4200455	4392056	3522478	0	3358746	4322980	3379966	4553394	4200891	4834757	4832040	4210388	3347572	4919522	4740903	2957571	3832324	0	2921832	3020918	0
2836	309,142369	0	3770943	3346673	0	0	3843310	0	0	2888907	3366511	0	0	0	3445917	3311793	0	3881177	3267142	0	2948519	0	0	0	3874124	3140619	0	0	0	0	0	3154692	4114103	3300800	3290570	0	3949273	0	3057896	2856748	3513608	3000841	0	2712430	0	2718177
2845	309,930939	0	3037167	0	3193677	0	3879602	0	0	3089059	0	0	0	0	0	3431014	3121432	3713695	0	0	0	0	2776702	0	2718989	2709883	2991665	4453773	0	0	3396738	4842692	3868762	0	2790288	2834139	0	0	4172465	0	0	0	0	0	3161722	0
2846	309,939588	5299493	8151028	6052563	5221201	7028797	6202039	6171614	3785452	8226472	6787097	0	3715659	0	4626036	6182506	4921629	7440036	4468720	4901380	5121868	4694641	5381251	7174273	7398162	7428479	5136950	5867923	3946094	3400180	5315720	5948617	7639135	6072179	7464853	7282912	6260931	4405781	7221942	6379768	5957318	5077971	3841890	5721374	5930624	3189682
2847	309,949104	0	5441529	5371609	0	3632707	5542588	3362788	3408626	3780270	0	0	0	3026113	4822650	3596912	3985699	5056170	2974709	3124745	4215633	3177078	3654792	4229255	4529943	3961219	3234364	3940760	3794547	3485177	3187341	3516622	5338212	4119416	4695963	2888933	4653257	3099162	5338812	3592445	4575948	4065240	3835751	3147043	0	3569592
2849	309,975973	3936567	7256071	4678377	3494756	4747348	5778123	4863989	3149569	5875390	4158508	0	0	4854990	6901386	6260351	4731187	6715065	5063683	0	4634463	3745411	5112983	6262936	5237542	3490704	3176522	4650408	5492353	4114953	6001821	5975261	7563378	5506951	5761962	4239603	6848730	4059688	5243595	6064397	5314267	5645287	3137397	7093553	4763287	5084104
2850	309,985489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2752868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2851	309,999471	4977986	4475924	2829559	3357552	0	3021016	4018179	3716878	2763467	0	0	0	0	0	3973771	3287360	0	3158031	0	0	0	2921635	4227239	4241203	4346266	3214935	3589558	3484301	2948630	3572907	3914986	5501054	0	2786743	4560128	2811112	3790388	3233497	3352858	0	0	0	3749182	4234918	0
2855	310,053615	45440348	52754480	57981720	56025996	60649604	66136824	63042596	41623340	57865964	57309268	22372074	24521340	43074804	55916216	66137768	50983264	66139876	53196844	36332096	52852616	28803752	59159744	64960712	52704084	47475124	47868532	51855832	44099240	36673080	63681740	77444360	69222552	74004400	57096152	49883420	54804744	44524112	56980216	48673080	52492036	58209300	26797978	51570012	46917320	53730292
2856	310,054482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5326028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2858	310,06887	3039588	5725242	3636512	3531155	3984524	4641536	3506222	0	4857589	2873949	0	0	0	3205312	4435634	4501865	4052718	4403252	0	2938255	0	4680905	0	0	4075962	4405885	4410848	3057328	0	4603093	4405522	4052130	3148729	4434911	3351333	4205842	3059287	3532545	3267906	2852622	4151324	0	3517795	3745491	3761149
2860	310,072241	0	17504316	7387938	5561237	18243726	6423298	5730353	8021814	6927095	5487711	0	0	4100348	7044802	5515956	8986987	17209072	6042678	3972682	14940049	3704497	9854154	8323285	7123805	5412284	5088383	13955553	3585714	0	6256855	6018324	19726500	6588346	8226785	15563047	11147540	5404249	8825603	9533763	7651088	6938654	5677988	4685157	4493013	5169152
2861	310,083474	0	3799105	0	0	2783893	0	0	0	2853117	4932709	0	0	0	0	0	3431794	0	3717180	0	3242391	0	0	0	3269475	3162561	0	0	0	0	0	0	0	3667904	0	0	0	0	0	2869578	0	0	0	0	0	0
2862	310,09	21757294	35698756	22174508	30892958	23040152	32967436	26563644	25968448	31569666	28104808	19181308	17980044	31474948	51279564	34262716	30175606	37779196	23877696	28033618	19715994	30089914	31683796	32676064	28881766	26298820	38464136	25018860	25028282	27031116	43152608	38753564	39379116	26761156	45381612	19790128	33243422	24420962	27644684	21762382	34338584	36009000	35997612	22742382	27977440	41532424
2864	310,105255	0	0	0	2817957	0	0	2917957	0	2745099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2865	310,106807	0	3518542	0	0	3035299	2779926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164620	0	0	0	0	0	0	2881718	2826189	3162101	0	0	0	0	0	0	0	0	0	0	0
2866	310,108626	89628024	121124944	115456824	115418024	129577128	123218712	111359048	79388488	126170896	125515888	32456454	28240532	62981388	118470360	134033096	112406912	132527880	103331912	69853792	111294368	43107012	119977184	108738800	116994928	107817424	108243600	120603128	80127688	64525912	129840368	128660776	127385784	117389264	126826488	116042040	123814184	85271144	131773208	110899544	99727136	118961200	47990712	106276216	99526384	82861080
2867	310,109493	0	0	0	0	0	0	0	0	0	0	0	0	4486415	0	0	0	0	0	0	0	3277507	0	0	0	0	0	0	0	4847191	0	0	0	0	0	0	0	0	0	0	0	9524275	4491191	0	0	7658517
2869	310,116488	0	0	3799869	0	0	0	0	0	4022033	0	0	0	0	0	3299020	0	0	0	0	2739624	0	0	0	3262326	0	0	0	0	0	3084529	0	0	3479506	0	0	2996527	0	0	0	0	3609655	0	0	0	2806297
2870	310,119859	0	3433557	2966335	0	2803883	2768669	0	0	2867987	2838648	0	0	0	0	0	3091847	2708235	0	0	0	0	3051236	0	0	0	0	0	0	0	0	2868526	2730685	0	3670012	0	0	2787441	0	0	0	2954297	0	2701695	0	0
2871	310,126385	22953344	36780120	33807172	27665328	32059568	39824160	27833426	21725012	34404120	29513852	13463310	9906843	21411094	33765088	36015824	31265164	38156048	30128210	19784294	30685100	16749259	34641128	30882040	33100668	28699092	29174428	29655554	22316750	21255776	34362616	34592048	36012224	35977176	34805760	28363076	37077300	25141876	31920930	30118242	29620014	31511612	16807870	27518338	25061112	26606622
2872	310,145011	0	0	0	0	3255483	0	0	0	0	0	0	0	0	0	3170011	0	2805530	0	0	2818999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2879311	0	0	0	0	0	0	0	0	2749700	0
2873	310,160266	4381072	3073131	0	3184577	3121348	0	5206119	8277864	0	3384974	2954014	0	3130151	4787958	3581668	0	5168931	0	12395128	4001727	5212891	3126522	5273870	0	0	3055279	7285270	3990239	0	8260875	0	2797778	0	6499347	4495703	12136778	9802374	0	3337590	0	17224784	2898384	6114708	3654414	3597363
2874	310,181396	24067482	11077750	30341988	16397260	7571665	9622336	12272756	18894708	13322040	6316185	25927464	5905075	9723185	9844482	16105199	20046252	18396974	12830831	85435008	9449418	9843429	19313926	21608730	24032154	9499118	14789307	24003106	12072681	13256321	19404056	11855185	16433373	7780341	12007455	15608162	9214294	14594705	17175362	20849026	15865676	116143192	6031322	9590176	11581211	12901439
2875	311,007607	0	0	0	0	3013319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6082932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2879	311,064119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3195680	2795325	0	0	0	0	2721131	0	0	0	0	2785869	0	0	0	0
2880	311,06749	6084419	7653969	7132529	6194567	6396651	7116086	6872728	5152094	6476099	7234152	3884238	0	3488477	6580485	7323860	6863793	7913766	5425724	3861585	6081939	0	9109216	7543628	7269771	6294400	5926044	6994988	6017191	5240962	6623010	7470911	6066858	8808910	6777364	6361918	7467885	5846096	8004925	6026105	5364019	6895183	3849613	5794682	5747026	5038655
2881	311,075352	0	0	0	0	3841776	0	0	0	0	0	0	0	0	0	0	0	0	2801216	0	3091607	0	0	0	0	0	0	0	0	0	0	2714564	2778798	0	0	0	2755954	0	0	3544957	0	0	3387793	0	0	0
2883	311,100504	0	0	0	0	0	3037513	0	0	3329878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2851808	0	0	2798465	0	0	2871180	2787141	0	0	0	0	0
2888	311,955238	0	3281955	3380087	0	2989313	0	3150007	0	0	0	2763887	0	0	3098370	3111604	3896755	2783001	3270656	0	0	0	3063988	0	0	3746059	0	0	0	0	3551015	0	4294766	3961761	3197954	3934486	0	0	0	0	3216147	0	0	2965842	2825094	0
2889	311,963967	57303272	89144360	58752892	71231296	65418500	76345136	64239804	59925324	77282128	66354228	43860596	43707820	35342472	51706632	60748472	78099896	80968480	55393284	58615324	58735448	44402220	59750584	84589944	66238332	65727760	58879612	88000048	34523744	39549572	66091308	80558376	101991536	59014052	71400456	75771160	73123200	48244236	83162936	61797744	51985176	62044224	65047360	44132696	78244744	43900992
2891	311,973077	31211756	79084592	54296448	32638788	42374412	53718836	42449088	44770128	47938388	41425976	33645176	23825840	46221452	54213388	48460476	70497728	58047268	48643080	43525664	46955356	30393906	45971644	71171456	51869568	34794772	38932096	58164792	32655974	63740552	46823728	41711920	75596920	45398956	44391436	48737568	58279304	33236496	43169600	39310708	43146012	46938184	42396484	35309916	49081232	56795208
2893	311,976232	47816944	45235244	38289284	60122952	54146316	49655604	48068804	31556434	57457492	46251068	15573625	18628018	18540688	35044112	49820352	39179712	61848356	34339852	29468194	39680864	19519028	47757504	45563264	46954368	53243156	45182596	57329208	23784038	16231051	52705588	60389684	57640056	41835436	51280908	48672032	48973192	34850320	71251776	44201336	33774368	45725768	26176324	36079964	45247380	21827656
2894	311,985748	24731890	29801522	30424968	27084618	31970578	30125882	25114826	22733654	30595930	25787456	15069821	15424950	24545428	30669588	33428164	30791108	37788456	26106896	25077286	27466596	17913400	32061636	30539142	32872328	30076184	27750024	30082624	19954284	22059664	35019064	29301048	33080446	28613552	31104018	24243494	33260942	23135766	30398278	23090556	25033508	33609804	21490504	24447330	26192794	26419278
2897	312,03587	0	0	0	3151715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2899	312,039105	0	0	0	0	0	0	0	0	0	0	0	0	3010733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3245617	0	0	0	0	0	0	0	0
2902	312,041609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4399972	0	0	5828718
2905	312,048135	2934612224	3391798272	3168452608	3622479616	3984241920	3540692736	3362437376	2290262784	3753556736	3607804928	1406304896	1375366656	2185922816	3605707520	4362777088	3181032960	4187667200	2918890496	2021303936	3116022784	1542620800	3876239616	3208297984	3521820672	3505040640	3360337664	3723150848	2486348544	1996659328	4455053824	3980048640	4080715008	3392846848	3877288960	3575295232	3573204480	2722801152	4213880576	3340416512	3069885184	3659184128	1791134592	3372919296	3232410624	2658836480
2906	312,051506	7545105	8469589	8347567	10987371	0	0	10844401	7086971	9960321	9600097	0	0	0	10861369	12432104	8254954	12139343	7797809	0	0	0	9943270	8756655	9959339	10071349	9186987	11585125	0	0	12302686	10828124	11748511	8330195	10271799	11201864	10028469	7325239	12072811	0	10025799	11040881	0	8735109	9972675	0
2908	312,055147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3369310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2910	312,062358	0	0	0	0	0	0	0	4617088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3297980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2911	312,063606	9625879	14064731	12566454	0	13481281	12717925	11540729	8061825	14203784	12639336	3580578	4023767	0	13122368	13964014	10204657	15227733	11336759	5731918	10795914	0	13768940	11058615	12515250	11398458	11497138	13280876	9579153	6015677	13556069	14358883	14230693	13360089	13827134	12545359	13354428	7910973	0	12023207	11189069	12073080	0	11790731	10939339	7778427
2912	312,065729	0	0	0	0	0	0	0	16999298	0	0	0	0	15132858	0	0	0	0	0	0	23952268	10479197	0	0	0	0	0	0	19163794	0	0	0	0	0	0	0	0	0	0	0	0	25376890	0	0	0	19505276
2914	312,077994	5591326	5565539	6639550	5539704	6755658	5705581	6113537	0	6478736	7171183	0	2973149	3817664	7928648	7574262	5023225	7838558	5164094	2952789	6224786	2965091	6535412	4363712	6522810	5438785	5529274	5076596	4358808	3397317	7461229	8546666	6210732	7683041	6208582	5766486	6972869	4122180	0	5146032	6269781	7088256	3476341	6629779	4492244	5834883
2916	312,08452	3241249	6552678	5124034	4639611	5021006	6821745	3963141	4197260	5079956	5022834	0	3289568	4432067	6363980	4451066	4767229	5727073	5131329	5463641	5778325	5104230	4624631	4427204	6070206	4397380	5134013	4963960	3533467	3901129	4333937	4575598	7085231	6185956	6939721	4026714	6612425	3242567	5304189	5551539	6034264	5150852	3230584	3964310	4103128	4651143
2917	312,087891	29425954	38673512	37511108	35964796	40686928	39743348	35305736	24257422	40369044	40828020	9958061	9094625	21833924	40721228	44299004	37795328	46938980	33758276	20297306	35044248	13743720	40499448	35200452	38582208	36810052	33722048	36169336	26978972	18229962	45889908	44366192	43189424	38632420	42286156	33058140	41338316	27453000	43218816	34624948	33217370	36657284	15313786	36325784	31075290	26640520
2919	312,10565	107913512	206683248	166739920	119678856	153564512	169226112	137246992	116564888	146095008	138689664	101843640	84225512	123570384	165100368	141210368	163395088	212188016	150092880	112862816	147340192	126748272	169195776	161562064	146028496	115748176	142913232	152159872	94153384	103029464	140917120	166640000	218285248	170966000	168606800	131968360	184862160	116532816	140752784	128857536	161135456	162674832	106138496	107030944	115157992	149201040
2921	312,112662	0	2905717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3247985	0	0	0	0	0	0	0	2762576	0	2830472	0	0	0	0	0	2996211	0	0	0	0	0	0	0	0	0	3022757	0	0
2922	312,120905	3490098	5360761	5923799	4374413	5485924	4474757	5806363	4004768	5731241	4938885	3242684	0	4095188	5032801	4895501	4315666	5224310	4083796	0	3724199	3474039	5724426	4825562	4601810	4889940	4848336	3486349	3539629	0	5450118	5163394	4650178	4804599	6700126	4225389	5408222	4443737	5037970	3739079	5128044	4892824	0	4207017	3815407	3929243
2923	312,124276	14332211	23133306	24698840	19044238	32503142	22138758	18999582	13042594	18455466	17267846	6912702	5077489	14473430	20929378	18522894	20964884	26737528	21347414	11888237	27122600	8867449	22747404	17821148	19036116	15134037	16514770	19801742	12720815	12413663	16980360	21789060	29066436	24591352	21625952	23891310	22554080	16582234	18364308	18802122	19807086	20904090	8139659	16390571	14310385	15245469
2924	312,125143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2794582	0	3177385	0	0	0	0	0	0	0	0	0	0	0	3273924	0	0	0	0	0	0	0	0	0	0	0	0	0
2925	312,142035	0	3343492	3771363	0	2938224	0	0	0	0	0	0	0	0	4296557	0	3532318	3789697	4849758	0	0	0	3592981	3382759	0	0	0	0	0	0	0	0	3816652	3412994	2976873	2880888	0	0	0	0	2705271	0	0	0	0	2827943
2928	312,175916	199336272	236174480	76447736	336701344	268809600	127414176	437827904	673620928	116734920	223591584	186942160	110259720	188385520	313441152	271364896	195606064	426949536	256556144	994485888	314424256	397969056	210745632	496287232	170506224	41160044	192982768	600491712	235449024	86743808	645577152	180140448	218547424	82476048	534166656	238923152	1028048384	690923136	188069808	333559264	64387976	1461893248	130845600	582527424	336505888	156573888
2929	312,17842	0	3267735	0	0	0	0	0	0	0	0	0	0	0	0	4117292	0	0	0	0	0	0	0	6704638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2933	312,973985	3908283	10507824	5151168	3880232	5726047	5716320	5378848	5281137	5663124	4991539	4082759	0	6236777	6306115	6909141	9689082	8512847	6716924	5193750	5784910	5003265	5176004	10016739	5683620	5369542	5433491	7278705	4910152	9352385	6628207	5231439	9412203	5959087	6080049	5517100	6574032	4965366	4486512	4638624	5808434	5665386	6460704	3753834	6628872	7484033
2935	312,977356	0	0	0	0	0	0	0	0	0	2944564	0	0	0	0	3632343	0	0	3778046	2816023	0	0	0	4218853	4409766	0	0	0	2977865	0	0	0	0	4239793	0	0	0	0	0	3106209	0	0	0	0	0	0
2937	312,98924	0	0	0	0	3046760	2906472	0	0	0	0	0	0	0	2849099	0	2738691	0	0	0	0	0	0	0	2976172	0	0	0	0	0	0	0	0	2769335	0	0	0	0	0	2713512	0	0	0	0	0	0
2939	313,023121	7334609	12000841	8905180	6549824	6477692	12042619	9014077	6819211	11935152	10636875	0	3465068	3967616	6858079	5442799	9914390	7468394	10077716	7110702	12565862	8505368	8827613	7993345	14109118	11427547	7100589	8448141	9217119	4910301	6243211	7844714	6413956	10386888	6864459	4500294	14280684	6961166	9537931	13055930	6536524	4917893	9391415	6519684	5324327	5288605
2942	313,048028	3578588	0	3213802	0	0	3948937	3771212	2943384	4537791	0	0	0	0	3530092	5383420	0	4799864	3112480	0	0	0	0	3348495	3269068	0	3387577	4294811	2837611	0	0	0	0	0	0	3776339	3520507	0	0	0	0	0	0	0	3636790	3244715
2943	313,048958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4147259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6556561	0	0
2951	313,079769	0	3791462	0	0	3211166	0	0	0	2727889	3032679	0	0	0	0	3829005	0	3272585	0	0	2771330	0	0	0	3262941	0	0	2915500	0	0	2833835	3223432	2820767	0	0	0	3618829	0	3798443	2890713	0	0	0	2751393	3581514	2719933
2953	313,091002	4155120	5256812	5075459	3827040	4669349	5411233	5233510	0	5706199	4024941	0	0	3771040	5569925	5762323	5379133	6579600	4296246	3099728	5576072	0	5422849	4865066	5331428	4221688	3514576	4241587	0	0	5612466	5344142	6672037	4640235	5313136	4061033	6832148	4276270	5517745	5066720	4984176	4848297	3288919	4768679	3360337	3873475
2958	313,163772	0	0	0	0	0	3440073	2759570	3096023	3491329	0	0	0	0	3243437	0	4118630	0	2778713	2832500	4221355	0	0	0	4385291	0	0	3088604	0	0	0	0	0	2928144	0	0	0	0	0	3187208	0	0	0	0	0	0
2967	313,960991	6300793	12034083	6949869	10140412	8481189	8938369	7691631	9299845	8888262	8024092	6235657	6385909	4785209	5785450	7128799	9050666	9076589	6012893	8833530	7565102	5366211	5985468	9433651	6839225	6287465	7570069	9800344	3843609	5248747	6966685	9256285	11130959	6324132	8888389	9105708	9488903	6169035	10115987	6136251	6668087	6399101	9330414	5352812	8401008	4314286
2968	313,961858	8287353	7598116	8586221	5176061	6699429	12354433	8707439	5881734	9871303	5765148	0	3668213	8483898	10473322	13440736	7215659	12300141	5615581	4864507	5832495	4979140	10824892	9753139	8518585	7975017	7402133	9038488	5004825	6350571	10075549	10272094	9975887	9703332	6135878	6844716	8616456	6664651	9501588	6762940	7360311	8289406	3397359	6395245	7917681	10986671
2969	313,968384	0	0	0	0	0	2844036	0	0	0	2872351	0	0	0	0	0	0	0	2958304	0	3028786	0	2974912	0	0	0	0	0	3040796	0	0	3635553	3909714	0	0	0	0	0	3481495	0	0	2844289	0	0	3157109	2913458
2970	313,970888	59647100	66781224	123749360	48737024	111032744	30307206	90815864	73885576	68714448	109821984	88671760	51622136	166661184	162840432	147568352	91011632	78741360	101597152	35088896	78118704	32057800	117423296	107921976	62454720	66777196	59355800	68766368	136883744	113483504	134167968	105463136	94783568	113655720	69533768	131477808	40192524	79964624	60357528	70859200	158973760	88816768	41119476	175615344	87535736	150742192
2972	313,9779	0	4037676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3195991	0	0	0	0	0	0	0	0	0	0	0	0	0
2973	313,979617	29574272	43065388	34178040	37055236	31119792	44643212	31767930	31500174	35127248	29311012	23512594	26202364	22203458	28778356	33986280	39959092	43728760	30515174	32295426	29450038	29428172	32316614	39633468	31677378	31649904	28611230	38759072	16621089	20754164	32185768	44055912	45287512	36003756	35799120	28438838	40020496	26356180	39836572	29866436	28385088	33528966	34098936	22642038	36475004	30540984
2975	313,988727	3411077	9859121	8494076	3876617	3778485	6037392	4243840	5712788	4130262	4937258	6888982	4481280	9182278	7274361	6965998	8012346	8578940	7430122	7169544	5425980	6099408	6630602	6397507	5543880	0	4865699	5325479	3337766	9066234	5983661	5964140	9357404	7649202	5275732	4017978	6650392	5724632	3957666	5076426	6671173	6755468	5718779	3168635	6284418	8914110
2977	313,991882	49783944	55345204	45646844	60140300	53361080	63419280	48954752	35825556	54018008	45203500	18818584	21065986	20737096	42581884	52410096	48478780	67174272	42065900	35629576	46448444	28469714	54639820	51855940	50052040	54620276	47231652	55691944	25923112	20823804	55459248	68320624	64145500	51986356	57835604	46428476	59017752	37734872	68516776	46627276	40296264	51608716	26021628	37285244	47001732	30164160
2979	314,001398	17462410	31031352	26797060	17877776	24287676	28734358	22027654	19101594	23027678	21016624	9946651	10506501	19078220	28753792	27449076	29006400	34201476	24821744	18094606	24739650	15493589	25468112	26001994	27007950	20979834	23474858	22530734	14261804	19582720	26729908	23674226	31189090	26599352	25509978	19804480	30599710	18819550	23190442	20687312	22462284	25754770	13274881	17403264	20037770	25248964
2980	314,012631	3632272	6858813	4894730	6470421	8358339	6103965	5411214	4451233	6615012	6897717	0	0	0	5147526	6258426	6187591	3726217	3253237	4527635	8697671	0	4144342	5796433	6644693	5873791	3922607	7213748	4353585	5609223	5451194	5076345	5681256	3589053	4917345	9134406	6961701	0	6255536	7424471	0	3959961	2880262	6966663	8523920	4254923
2981	314,029603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3113563	0	0	0	2865854	0	0	0	0	3763312	0	0	0	0	0	0	0	0	0	0	0	0	0
2990	314,084915	5030064	5210209	5814322	5049143	5556717	4753349	5707193	4337608	6461453	4392025	3867201	4043048	5566579	8615854	6002464	6038128	5887921	4258840	4325942	3461994	3203067	6323451	6347388	5922812	5250205	4607701	4902620	4147794	3950383	6514146	7767455	6168715	6938594	6596743	4784492	6273614	3439109	5022679	5203454	6629239	5137599	4356904	5342636	3711165	6545652
2991	314,087905	0	6639715	9479220	3821368	4920815	6583238	2872763	5466057	7196686	3824730	0	0	5131381	5928880	2723618	3403377	3408818	7082009	5157432	7888748	4857341	3908860	6494846	8055805	3389086	4483798	4885214	6372948	5013297	0	0	0	7071715	4532361	3476845	7692880	0	4490201	9110016	5115769	0	5996330	5436846	3147967	5172470
2992	314,10017	3506359	5865577	6706235	5855038	6810102	5682125	5598658	4451280	6256661	5787744	0	0	4632699	5492663	5621544	5958264	7165881	5330975	4062269	6432625	3437058	6468867	5495429	5549060	5046435	5631709	5351141	3237466	3836728	6018539	6170023	7364754	4569065	5851279	5841267	5292631	3986956	5317600	5952007	5250943	5516488	3239727	4685236	3914951	5043453
2993	314,109584	3392699	5120110	4578368	0	4339196	3807186	3334600	2890709	2755611	0	3741261	0	3652735	2779068	3183405	4366974	3067326	3247140	0	3655542	0	3953927	2936459	2961417	0	2850018	3327722	0	2841405	2981872	3541420	3723415	3218414	3594388	2900344	3343964	3737105	4346853	3379724	4780932	2875597	0	2715577	0	3749122
2996	314,1213	45671616	83214448	68600904	53635912	59816452	69399512	61930960	61941724	59949088	59588716	44353104	37433656	70519944	89898944	56997684	79395464	93208520	68124712	48720456	52985724	56674828	80723216	72942224	61504528	50409644	64254696	56838896	37989988	46800708	62275064	83852720	94947488	81887216	81641624	50131328	73124448	60844564	52067308	47413776	84574088	79428816	60903224	40103360	47083732	79504648
2998	314,136555	0	0	0	2851663	0	0	0	0	0	0	0	0	0	0	4565819	2830989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3036602	0	0	0	0	0	0	0	0	2818962	3308763	0	0	3008733	0
