ID	Mass	RT
15306	363,112124	1,2314
15307	363,123624	4,9051
15308	363,128924	1,1423
15310	363,144524	4,5024
15314	363,152124	2,3145
15319	363,180324	5,0449
15324	363,181924	5,242
15329	363,184124	4,2111
15332	363,209524	5,9619
15334	363,213324	6,2166
15340	363,226124	5,2627
15342	363,227924	4,6866
15343	363,228824	5,1795
15350	364,014424	2,1099
15357	364,056624	4,6262
15362	364,076424	1,519
15368	364,089224	1,122
15369	364,089224	1,4833
15370	364,098724	1,0488
15371	364,112624	1,2674
15374	364,127424	1,8679
15376	364,136124	2,1191
15383	364,181324	4,211
15399	365,094324	1,2423
15400	365,108024	1,0571
15409	365,160224	3,833
15410	365,160724	3,9085
15411	365,160924	4,3258
15416	365,190024	4,2236
15418	365,194824	5,6116
15421	365,195224	4,4058
15420	365,195224	4,6274
15422	365,195324	5,8096
15423	365,195524	5,4028
15425	365,196424	4,7211
15426	365,196624	6,2134
15427	365,196824	6,5508
15428	365,197024	6,3743
15429	365,197124	6,7357
15430	365,197524	5,5442
15436	365,969324	3,593
15437	365,969824	3,8017
15443	366,029324	1,5313
15451	366,074224	1,489
15452	366,074724	1,1158
15457	366,104324	1,0528
15458	366,122924	5,6263
15460	366,123824	5,3848
15466	366,143724	4,2906
15469	366,145024	4,0256
15472	366,147424	3,8547
15473	366,150924	2,9617
15475	366,191224	1,512
15476	366,191424	1,2667
15486	367,038024	1,4506
15488	367,128424	5,6262
15495	367,146024	4,2725
15498	367,154524	6,5751
15499	367,154824	7,0349
15502	367,157924	6,0416
15505	367,176124	4,0775
15515	367,681424	3,8941
15516	367,695824	4,043
15520	367,986124	4,4116
15522	368,041624	1,444
15532	368,147124	5,8536
15547	368,240924	4,6686
15549	368,253624	6,162
15551	368,254224	5,255
15563	369,164724	1,0961
15569	369,203624	6,4427
15575	369,247724	6,1652
15576	369,257424	5,2444
15578	369,264724	8,5655
15580	369,688124	4,6002
15582	370,036324	3,6068
15584	370,037524	1,9208
15591	370,149324	1,6556
15593	370,150824	1,2605
15600	370,200724	6,6979
15603	370,209024	3,6797
15609	370,218124	4,8427
15610	370,218124	4,9787
15612	370,222124	5,152
15613	370,222224	4,5627
15616	370,222824	3,6281
15617	370,223024	3,7407
15618	370,223124	3,8307
15622	370,225424	4,1997
15624	370,229224	1,2665
15630	370,233624	5,7002
15631	370,235224	4,2742
15635	370,711424	4,8314
15641	371,162324	2,5742
15647	371,171124	4,2412
15656	371,209124	5,048
15662	371,224924	3,7279
15665	371,226124	4,558
15666	371,226424	3,6292
15671	371,232924	5,6964
15677	372,024724	1,056
15679	372,089224	5,7688
15684	372,174024	4,2361
15697	372,231024	3,6844
15699	372,234824	3,9699
15706	372,238624	5,7674
15705	372,238624	5,9067
15707	372,238824	7,2982
15709	372,239224	5,635
15710	372,240424	4,2376
15713	372,241624	5,1086
15715	372,244324	6,0744
15720	372,250924	5,2962
15721	372,255224	4,5829
15723	372,260024	5,1311
15732	372,269324	4,6284
15735	372,273724	4,8952
15738	372,275424	5,2561
15739	372,276024	5,1653
15740	372,675424	3,6258
15741	372,675724	3,7286
15743	372,688124	5,6236
15751	373,030624	3,1531
15756	373,150524	5,6251
15757	373,154124	5,9023
15759	373,155224	5,2029
15770	373,193624	3,6086
15772	373,200824	3,8419
15777	373,215724	6,281
15778	373,217124	4,3823
15780	373,218524	5,5525
15783	373,222124	5,7353
15785	373,222324	5,9631
15786	373,222424	6,1109
15787	373,222624	4,1394
15788	373,222924	7,4363
15793	373,226524	6,0841
15794	373,227024	4,6235
15797	373,230124	1,4344
15798	373,230624	3,9234
15799	373,231024	1,2615
15800	373,232324	5,3014
15801	373,233124	1,1527
15806	373,237324	5,7681
15812	373,241324	5,9093
15815	373,259924	8,2966
15825	374,069024	1,1468
15828	374,107424	1,662
15829	374,108324	1,2665
15830	374,109324	4,3815
15831	374,124724	5,5059
15843	374,168424	4,3946
15850	374,187424	2,101
15851	374,188224	3,9251
15853	374,194524	5,2321
15856	374,199324	3,6003
15858	374,201024	1,9814
15860	374,202324	6,2105
15864	374,212924	3,8007
15866	374,214724	1,5298
15868	374,215724	1,6332
15869	374,216024	1,2622
15870	374,216524	5,9759
15871	374,216824	2,8152
15876	374,219024	4,3709
15878	374,219424	4,4855
15879	374,219724	6,2789
15880	374,219924	4,188
15881	374,220224	2,3684
15884	374,224824	1,1619
15896	374,240524	5,7137
15905	374,692524	5,0451
15911	375,093324	2,2432
15913	375,095824	1,2635
15912	375,095824	1,8818
15922	375,157924	3,6989
15928	375,168024	2,1032
15929	375,168124	4,1045
15934	375,171224	2,7374
15944	375,193524	5,046
15945	375,198324	4,7429
15947	375,202324	4,8841
15954	375,210824	6,6839
15955	375,210924	2,8127
15957	375,212324	3,9182
15961	375,215724	7,0221
15964	375,216924	6,5473
15965	375,217424	6,9365
15971	375,227424	1,2639
15974	375,655424	6,2133
15978	375,977324	1,3586
15986	376,031824	3,1559
15988	376,043224	1,1126
15990	376,058924	1,2026
15995	376,084324	6,3556
16000	376,096424	4,2644
16001	376,096824	4,3797
16004	376,099624	1,8887
16005	376,118624	1,2666
16007	376,134924	1,2687
16012	376,139124	6,7233
16013	376,139424	5,2186
16015	376,151924	5,6332
16020	376,174524	5,1091
16022	376,179524	4,7285
16030	376,204624	1,2671
16034	376,215524	3,9074
16035	376,216224	6,5447
16037	376,220124	6,9361
16042	376,731924	6,0654
16049	377,020624	3,1707
16057	377,100724	4,3802
16059	377,140324	1,166
16065	377,154124	5,2535
16067	377,163724	7,5751
16069	377,165824	4,1379
16076	377,193524	4,5301
16080	377,195924	4,4096
16085	377,197024	9,2438
16089	377,231924	7,0569
16090	377,232624	7,3008
16091	377,232724	6,8154
16093	377,233224	6,0609
16102	377,984924	3,8
16108	378,024624	3,1565
16109	378,024924	2,5484
16111	378,039024	1,5597
16117	378,072824	2,1177
16124	378,093624	2,2231
16130	378,147424	5,2224
16133	378,158424	2,5585
16134	378,158924	2,4938
16136	378,164224	5,2734
16139	378,191124	3,6693
16143	378,193124	3,9026
16146	378,198324	4,4079
16150	378,235924	7,3011
16155	379,029524	3,1546
16161	379,174524	4,2919
16164	379,176524	6,8901
16168	379,179024	4,8
16170	379,188124	4,0529
16171	379,192824	4,5986
16175	379,211224	5,8311
16179	379,212024	5,129
16180	379,212224	6,8114
16181	379,212424	10,3095
16185	379,985524	4,8312
16187	380,008424	1,3771
16193	380,021924	4,6279
16200	380,029524	3,1574
16204	380,043624	1,6227
16205	380,049824	1,5055
16208	380,053824	2,1091
16211	380,070224	1,0529
16212	380,078224	1,2313
16227	380,192024	1,2699
16247	380,709224	4,5239
16249	380,716224	4,7849
16259	381,033024	3,1543
16260	381,050024	1,4828
16262	381,057324	2,1063
16264	381,077024	1,0513
16267	381,154424	4,5006
16277	381,194524	5,4406
16278	381,195024	4,6742
16286	381,208824	4,818
16287	381,209424	4,5258
16288	381,213324	4,2813
16290	381,227024	4,7706
16291	381,228024	4,5112
16293	381,235124	5,3808
16298	381,238824	4,4445
16328	382,024124	3,1615
16333	382,077124	1,0526
16335	382,105324	1,4576
16336	382,106024	4,9003
16339	382,131724	1,4311
16342	382,137824	1,2718
16343	382,138924	1,8669
16349	382,207524	6,1508
16356	382,241224	4,442
16365	382,270224	6,3012
16367	382,270824	6,5289
16368	382,270924	4,6496
16375	383,081424	1,0496
16378	383,084524	1,8887
16384	383,108424	3,3315
16385	383,108524	3,4117
16388	383,110324	3,6347
16389	383,110624	3,7327
16392	383,142024	4,2655
16393	383,142524	1,8596
16395	383,146424	1,0913
16400	383,176624	1,2646
16404	383,181024	4,8165
16406	383,182024	1,4666
16414	383,708824	4,7034
16416	384,054624	1,2279
16418	384,087224	1,0538
16426	384,112224	3,3345
16428	384,112424	3,4135
16429	384,112524	3,6354
16432	384,124524	1,2379
16437	384,154624	5,6264
16451	384,236524	5,4198
16453	384,237724	5,2213
16455	384,238624	4,9047
16457	384,240824	4,5068
16460	384,242524	5,6254
16461	384,244724	4,2576
16473	384,700524	6,3504
16483	385,115724	3,3397
16485	385,133424	1,2385
16487	385,174824	3,6598
16489	385,175924	3,7518
16494	385,199724	5,2868
16497	385,212724	6,1588
16500	385,222524	5,9403
16501	385,222924	5,7484
16505	385,233124	4,9344
16517	385,718324	4,5572
16518	385,736124	5,009
16520	385,977924	1,6765
16522	386,087224	1,1405
16524	386,106924	6,3555
16531	386,153224	4,6146
16540	386,189424	3,6648
16542	386,195024	5,2539
16554	386,212324	4,1055
16555	386,212624	3,725
16571	386,251724	4,6899
16572	386,253824	5,9403
16573	386,254024	5,5953
16574	386,254124	5,0631
16577	386,255724	5,8401
16578	386,256424	5,3203
16581	386,258424	4,8449
16584	386,264924	3,9998
16585	386,265824	5,2726
16590	386,275424	4,8486
16601	387,065024	4,2639
16605	387,160824	4,0951
16615	387,214024	2,8175
16626	387,236724	7,6169
16629	387,239124	6,0077
16632	387,241224	5,8293
16637	387,247924	1,265
16642	387,251924	1,1667
16645	387,257024	5,0644
16650	387,268224	3,9965
16654	387,984024	1,0472
16662	388,048324	3,9245
16665	388,089124	1,2226
16676	388,185924	3,6085
16681	388,196424	4,7409
16682	388,198224	2,4512
16683	388,199524	4,0176
16691	388,209224	3,6929
16692	388,209424	5,2269
16694	388,212224	4,3779
16696	388,215024	4,4714
16707	388,230224	2,2034
16709	388,232124	2,7869
16708	388,232124	4,5808
16714	388,233424	1,5588
16713	388,233424	5,4819
16715	388,234024	1,2641
16719	388,235624	4,461
16721	388,237824	1,1698
16731	388,690524	4,1758
16735	389,110824	5,6261
16742	389,172324	5,4632
16745	389,181124	4,2422
16748	389,192524	4,1743
16751	389,197924	1,2182
16766	389,232924	8,222
16768	389,233724	1,2618
16769	389,235024	5,4773
16774	389,697224	4,8343
16778	390,004824	1,354
16783	390,063124	1,8727
16788	390,085624	4,3813
16790	390,085924	4,2689
16794	390,114924	5,6274
16799	390,133124	5,5752
16800	390,133224	5,2964
16802	390,135524	4,5693
16811	390,165824	1,265
16816	390,186224	4,2382
16820	390,192324	5,8263
16823	390,194724	5,0405
16824	390,195824	5,5754
16825	390,195924	4,8647
16830	390,205724	5,4165
16833	390,219024	3,9987
16836	390,225824	3,8045
16838	390,227524	4,2959
16840	390,227724	5,356
16841	390,235424	8,2226
16844	390,698224	1,2685
16847	390,720124	3,996
16849	390,729424	5,7638
16852	391,090124	2,8292
16854	391,091924	1,2624
16855	391,092224	5,6268
16859	391,177924	6,0557
16861	391,178924	5,2066
16862	391,179324	4,1052
16864	391,180824	4,2551
16867	391,184124	5,0243
16868	391,185824	5,5829
16872	391,195024	7,2567
16873	391,197424	1,2718
16880	391,208324	5,2627
16882	391,210424	5,0944
16884	391,211824	5,5207
16885	391,212124	5,7447
16887	391,214924	6,2843
16894	391,230224	5,3538
16895	391,230324	4,2944
16897	391,248324	7,5533
16898	391,248524	7,9283
16899	391,248924	7,8209
16901	391,718324	5,4126
16903	392,037324	1,2019
16916	392,148924	5,0428
16918	392,170824	4,3785
16923	392,182924	7,2241
16925	392,183224	6,8805
16934	392,187124	5,2112
16935	392,191424	4,4003
16938	392,205224	4,7893
16942	392,207524	4,6062
16943	392,208124	5,0056
16944	392,208524	6,6564
16945	392,208724	6,0587
16949	392,214024	3,9859
16950	392,214924	5,5211
16959	392,241724	4,451
16971	392,977224	1,2353
16972	392,977924	1,3535
16974	393,040324	1,2058
16982	393,176024	7,7076
16990	393,190824	4,3646
16991	393,190924	4,8184
16992	393,190924	4,9485
16993	393,191424	6,211
16994	393,191524	6,3632
16995	393,192324	5,6473
16997	393,193224	5,2984
16998	393,194224	5,1187
17000	393,194724	6,6842
17010	393,224924	5,3415
17015	393,227824	6,1039
17018	393,699324	1,268
17020	393,715124	5,178
17030	394,037024	4,4079
17031	394,037024	4,8303
17037	394,049624	2,1136
17038	394,053224	1,0555
17045	394,058124	3,6785
17058	394,186924	4,0762
17059	394,191624	3,499
17066	394,196224	1,2637
17067	394,197224	4,4118
17072	394,199624	6,6766
17073	394,200324	4,7338
17078	394,211924	3,2173
17079	394,216524	4,4054
17084	394,222924	3,1961
17085	394,231724	6,1036
17088	394,694524	4,7854
17089	394,698424	1,2625
17091	394,701124	4,0947
17093	395,034024	1,5046
17097	395,084324	4,1655
17101	395,144224	1,1355
17104	395,170324	3,8979
17105	395,170924	2,814
17107	395,187124	4,1578
17114	395,205924	5,3414
17116	395,207224	4,742
17117	395,207624	5,5278
17120	395,212224	4,1023
17127	395,716124	4,1006
17129	396,039424	1,5067
17132	396,058124	1,4226
17133	396,068824	1,0538
17136	396,112024	1,273
17138	396,127224	1,2262
17139	396,127324	3,4878
17144	396,159324	6,8057
17152	396,211824	4,7292
17154	396,212524	6,2754
17158	396,564924	3,6099
17162	396,714124	6,2713
17164	396,990124	6,2933
17166	397,041424	1,5156
17169	397,067324	3,6067
17173	397,100624	3,2885
17176	397,134824	3,4895
17178	397,163124	6,8052
17180	397,174324	5,7679
17183	397,194724	1,267
17184	397,196824	1,6448
17185	397,198724	4,0593
17188	397,227724	4,43
17191	397,233524	4,8824
17192	397,233924	6,1691
17198	397,238224	4,9662
17201	397,269724	5,326
17202	397,270624	4,256
17209	397,727924	4,4143
17214	398,137924	1,05
17220	398,219024	5,3382
17221	398,221324	5,5449
17223	398,227124	5,0552
17224	398,228224	3,9999
17227	398,228924	4,6943
17230	398,237324	6,1689
17234	398,245724	4,8903
17237	398,250324	5,7665
17240	398,254424	6,4995
17245	398,671524	6,0583
17247	399,006024	6,4967
17250	399,181524	6,9268
17251	399,182224	4,9946
17252	399,182424	5,9158
17259	399,202724	6,5944
17267	399,224724	7,3834
17268	399,227124	3,8581
17273	399,236724	5,4555
17276	399,242924	5,7667
17278	399,256524	6,4996
17282	399,723924	6,6945
17283	399,731724	3,8545
17284	399,732824	3,6876
17286	399,736624	5,4557
17288	399,742524	5,7654
17289	399,819524	1,044
17292	400,116724	4,9025
17308	400,211124	6,3188
17315	400,227124	6,6954
17319	400,233524	4,5478
17332	400,271624	7,9413
17335	400,276624	5,2298
17337	400,278324	5,9873
17338	400,278424	4,9984
17342	400,279224	4,7232
17344	400,280124	5,63
17343	400,280124	6,5246
17351	401,147224	1,1445
17363	401,228824	5,2197
17365	401,229324	5,8662
17368	401,235124	3,8074
17372	401,238324	4,0076
17374	401,239224	4,5404
17376	401,239824	5,1044
17377	401,240524	5,4436
17378	401,240824	4,7066
17381	401,245024	1,2603
17390	401,257624	4,5539
17400	401,693624	4,2177
17402	401,741324	3,9988
17406	402,066024	1,1744
17409	402,099124	4,95
17417	402,147824	4,7767
17425	402,196824	5,0484
17429	402,211824	4,8772
17430	402,213524	3,6065
17434	402,217424	4,3838
17435	402,217724	3,7357
17437	402,219424	4,6694
17440	402,223424	1,1769
17441	402,224524	4,0508
17443	402,225424	5,076
17445	402,229424	1,2631
17451	402,237224	6,0608
17452	402,238924	5,7026
17457	402,241924	3,9989
17458	402,242424	5,3872
17460	402,243924	5,4138
17463	402,245224	4,7792
17462	402,245224	5,108
17464	402,247924	5,0089
17474	402,701924	6,2393
17477	402,711424	4,839
17482	403,130224	4,3603
17483	403,132324	4,8047
17485	403,172424	1,0542
17488	403,186924	5,1518
17490	403,194624	4,7806
17494	403,200924	4,408
17496	403,204524	6,2436
17497	403,207024	4,8358
17501	403,213024	5,6833
17503	403,214824	3,5804
17507	403,218524	1,1795
17509	403,222624	4,6693
17512	403,229024	3,6286
17514	403,234124	1,2618
17515	403,234524	5,7069
17522	403,249024	4,9858
17536	404,065524	4,3897
17539	404,093124	1,1379
17542	404,116624	6,1581
17543	404,117124	6,3527
17545	404,125924	5,7799
17546	404,126724	6,8248
17552	404,163424	6,9319
17554	404,163724	5,0388
17556	404,168424	5,4201
17558	404,172024	4,8246
17562	404,189124	7,1264
17566	404,198224	4,1451
17575	404,207324	5,1642
17576	404,207524	6,4646
17578	404,208224	5,477
17586	404,222024	4,1918
17589	404,226224	3,7076
17590	404,226424	5,3339
17598	405,055424	4,3854
17604	405,083724	5,6284
17605	405,139724	1,2071
17606	405,150424	1,1802
17608	405,166124	5,0403
17610	405,174424	4,8249
17617	405,191824	7,1612
17620	405,200124	4,0086
17628	405,263124	9,7922
17629	405,521224	3,5238
17631	405,686824	4,9591
17632	405,687224	4,6026
17635	405,752624	6,7821
17636	405,855124	3,5231
17639	406,026224	1,2324
17640	406,028124	1,3315
17644	406,057024	4,2582
17645	406,057224	4,3833
17654	406,147324	2,1053
17657	406,171224	1,1597
17664	406,210924	4,6308
17666	406,220124	4,815
17670	406,223224	6,7046
17672	406,224524	6,3088
17679	406,251624	6,7802
17681	406,253824	5,3968
17682	406,257224	5,9032
17688	406,746124	5,7452
17697	407,061024	4,3853
17703	407,065524	2,8337
17706	407,173824	3,673
17707	407,174124	5,0133
17710	407,177024	4,9113
17713	407,182224	4,0893
17715	407,196824	6,0525
17718	407,203424	4,9412
17722	407,207324	5,3045
17723	407,207624	5,1712
17724	407,208124	6,3672
17725	407,213024	6,5228
17728	407,219724	6,9147
17730	407,227824	5,4777
17732	407,229724	1,2646
17734	407,232824	6,8817
17735	407,242524	6,6252
17736	407,244124	5,7424
17745	407,709724	5,4649
17746	407,710524	3,7227
17750	408,014424	1,2325
17751	408,015824	1,36
17753	408,031824	2,1101
17754	408,033124	1,0509
17755	408,037524	1,4072
17761	408,061024	4,3842
17764	408,074124	4,353
17765	408,079024	1,2283
17769	408,086524	4,173
17772	408,091924	4,8319
17780	408,156324	7,2254
17788	408,177224	4,3387
17790	408,177524	5,077
17793	408,178624	5,2557
17794	408,178724	3,5768
17800	408,194424	4,89
17801	408,195024	3,5567
17807	408,200424	4,0933
17811	408,201124	5,3
17815	408,202624	3,7398
17816	408,203124	2,1056
17823	408,213324	1,2604
17824	408,213424	5,3163
17836	408,237024	4,2869
17837	408,238324	2,8253
17841	408,684024	6,3724
17842	408,698324	4,0898
17845	408,728624	5,3002
17847	409,017524	2,1096
17851	409,090824	4,1721
17852	409,151824	3,7019
17862	409,183024	3,8378
17863	409,184024	5,2589
17865	409,184124	6,3718
17868	409,186324	5,415
17869	409,186424	3,9593
17871	409,189624	4,8598
17872	409,191524	4,0932
17886	410,018324	2,1127
17889	410,053624	1,5392
17895	410,069324	4,3772
17910	410,181724	4,2341
17916	410,210424	1,7444
17918	410,216024	1,2643
17919	410,254224	6,3435
17929	411,021724	2,1111
17935	411,114624	4,2752
17937	411,138024	1,1089
17942	411,140824	5,1074
17941	411,140824	5,3398
17949	411,181324	5,3956
17952	411,201024	5,6054
17959	411,251424	6,2192
17965	412,021024	2,1122
17971	412,063424	1,4411
17976	412,115424	7,1786
17979	412,122724	7,2013
17980	412,130024	1,1107
17981	412,132424	4,2553
17982	412,142524	5,34
17991	412,190824	4,1352
17996	412,252324	6,0618
18002	412,270024	5,4734
18003	412,270624	6,6548
18007	412,741724	5,6913
18013	413,196424	7,0126
18019	413,230024	4,7498
18021	413,230524	3,697
18029	414,079524	1,0527
18033	414,095424	6,4997
18038	414,153224	4,5156
18042	414,187724	1,2475
18057	414,227924	7,1374
18064	414,247424	5,0143
18068	414,248524	5,4615
18071	414,249324	4,3885
18075	414,271624	5,7745
18079	414,284424	5,9675
18087	414,749124	5,0125
18089	415,055524	3,7789
18110	415,231424	7,1366
18116	415,243924	4,8711
18119	415,247724	5,0441
18120	415,248224	4,4793
18122	415,248624	4,0119
18123	415,249024	4,2733
18127	415,254324	1,2624
18130	415,268024	5,1962
18132	415,269824	4,2559
18131	415,269824	4,3987
18133	415,272324	4,9219
18138	415,278324	4,6044
18139	415,278824	3,7565
18141	415,279024	3,6655
18143	415,714124	1,2578
18146	415,734424	6,502
18150	416,153624	1,2299
18155	416,210124	4,605
18157	416,217624	6,0577
18159	416,227124	4,5774
18161	416,229624	3,8561
18164	416,232524	4,8804
18165	416,232524	5,1893
18166	416,232824	5,5228
18167	416,232924	3,6919
18168	416,236924	1,2652
18171	416,238424	1,6564
18173	416,238824	4,6523
18174	416,238924	5,0297
18177	416,240424	6,5027
18178	416,241024	4,3723
18190	416,258924	5,0817
18195	416,260724	4,3932
18197	416,267324	4,2505
18201	416,543624	4,6015
18203	416,701724	4,7899
18205	416,714424	5,0003
18206	416,717524	6,0554
18211	417,074224	3,868
18212	417,074724	2,831
18213	417,075924	2,978
18216	417,132324	5,0053
18219	417,144624	4,9997
18220	417,145024	5,9562
18229	417,166424	3,4136
18230	417,192524	4,166
18231	417,192624	2,0736
18241	417,209724	5,1752
18242	417,212624	6,5931
18243	417,213424	5,0053
18251	417,227524	4,2702
18259	417,239724	4,6419
18260	417,240924	3,857
18261	417,241224	4,3546
18265	417,251024	1,265
18272	417,680524	3,8563
18276	417,703324	4,2813
18288	418,129124	4,904
18292	418,175624	3,4133
18293	418,176224	1,2641
18298	418,190624	4,8048
18308	418,209324	4,292
18313	418,219524	6,5707
18319	418,223124	6,1026
18320	418,223424	5,8618
18322	418,225924	7,1925
18325	418,228724	4,266
18327	418,233024	5,2796
18331	418,239924	4,6753
18340	419,100624	1,2602
18342	419,103124	1,7499
18346	419,180124	4,9351
18348	419,180724	5,0244
18352	419,186824	3,5061
18355	419,194724	1,2687
18358	419,215524	7,3819
18363	419,246124	7,8783
18365	419,689024	3,7663
18367	419,965424	1,2219
18368	419,965924	1,3549
18369	420,031324	1,1733
18379	420,170024	4,096
18380	420,181024	1,2279
18390	420,205224	4,6852
18394	420,239424	4,5623
18395	420,239824	5,7002
18404	421,048324	5,6244
18406	421,102124	1,0504
18417	421,208624	4,685
18423	421,253424	5,4877
18425	421,258624	8,5943
18430	421,754024	5,4836
18432	422,003424	1,3514
18433	422,008724	1,2536
18439	422,084324	1,0685
18444	422,104624	1,1333
18446	422,128024	1,261
18448	422,129924	2,1277
18449	422,135924	2,2265
18450	422,136624	1,9008
18455	422,173924	5,0434
18460	422,188224	3,7945
18461	422,205224	3,8316
18464	422,210024	3,743
18469	422,216424	5,8125
18470	422,217224	5,1748
18476	422,219924	4,1458
18477	422,220224	4,9374
18483	422,227124	4,3311
18484	422,228324	3,5676
18485	422,230624	5,4443
18486	422,234924	4,4348
18493	422,245324	4,2999
18494	422,247624	4,7088
18501	422,674024	5,3302
18505	422,728224	4,332
18510	423,095424	1,3954
18511	423,095824	1,2555
18515	423,134824	2,1335
18517	423,140224	2,2266
18518	423,141324	1,8992
18519	423,159724	8,9821
18520	423,170424	3,8777
18522	423,191024	5,3222
18524	423,200124	3,9387
18527	423,201524	5,0977
18528	423,201624	4,7908
18531	423,203324	5,6185
18534	423,211724	4,9436
18535	423,212624	3,7411
18541	423,230224	1,2671
18547	423,571324	3,6038
18549	423,710624	5,3575
18552	423,728924	5,312
18560	424,067524	1,6422
18564	424,098024	1,2321
18571	424,120424	7,2215
18572	424,120824	6,7015
18577	424,134224	4,8114
18580	424,136124	5,0275
18585	424,145824	1,128
18587	424,153224	5,2574
18589	424,164924	1,1133
18592	424,194124	1,2675
18594	424,195224	4,3574
18598	424,205324	4,7903
18603	424,230524	5,3095
18606	424,243224	3,6794
18608	424,244924	4,4866
18612	425,042924	1,3836
18619	425,094724	4,5269
18620	425,095724	1,2436
18623	425,139924	5,028
18626	425,198624	5,7028
18628	425,203324	3,6039
18631	425,203924	3,7087
18633	425,205924	4,3837
18635	425,227524	4,3309
18637	425,232024	8,3165
18642	425,274524	4,9633
18645	425,275924	6,5707
18646	425,276424	4,7066
18654	426,048724	1,5182
18659	426,089524	1,061
18662	426,096724	4,1721
18664	426,097324	4,747
18665	426,098024	4,8298
18671	426,115924	5,0267
18677	426,178424	5,3086
18683	426,192424	4,3369
18685	426,203524	3,6039
18695	426,280024	4,7056
18704	426,285824	6,1437
18708	426,744824	4,9913
18713	427,100024	4,1714
18717	427,151224	6,2817
18722	427,168524	1,0984
18724	427,175224	5,6385
18726	427,211924	5,8331
18735	427,246324	4,0254
18736	427,249824	4,988
18738	427,254824	4,5787
18744	427,279124	6,9635
18745	427,279224	5,6366
18747	427,279624	4,9473
18750	427,280524	4,6331
18751	427,280924	6,0719
18760	428,161124	6,2544
18763	428,166724	1,6605
18765	428,168824	4,6543
18769	428,175124	6,2329
18770	428,177724	5,6406
18771	428,178224	1,1004
18772	428,193624	1,1284
18775	428,195824	3,6119
18779	428,211724	5,0603
18783	428,229524	4,2947
18787	428,240624	6,5727
18801	428,269724	6,0262
18804	428,280124	4,6297
18809	428,730524	4,2958
18810	428,736624	6,5734
18813	429,072624	4,4617
18818	429,185624	1,0977
18821	429,192524	5,4095
18823	429,197124	5,803
18828	429,238324	6,5698
18833	429,257324	4,0933
18836	429,259124	6,2174
18837	429,259924	5,226
18838	429,260124	4,6824
18844	429,261724	5,4556
18849	429,268824	4,4936
18850	429,271924	6,0505
18857	429,277924	4,5768
18859	429,283724	3,6629
18861	429,290324	3,5786
18865	429,294324	4,3903
18875	430,188124	5,7086
18893	430,226424	5,3397
18903	430,243024	4,6294
18904	430,243424	5,0097
18907	430,245624	3,8385
18908	430,245924	6,3513
18910	430,246324	4,3949
18912	430,248424	5,454
18914	430,249324	4,5303
18915	430,251224	4,0875
18917	430,256524	6,219
18922	430,266124	4,681
18931	430,280124	4,7858
18932	430,280624	7,3526
18937	430,290724	3,5797
18942	430,742624	5,2598
18946	431,053424	1,2433
18947	431,053624	2,6233
18949	431,053724	2,8101
18948	431,053724	3,6593
18952	431,166124	1,0613
18967	431,224724	3,6451
18968	431,225524	3,7475
18971	431,228024	3,8621
18975	431,230724	5,3385
18976	431,233924	1,2646
18977	431,234524	4,4858
18978	431,236124	4,0558
18982	431,239024	1,8699
18983	431,240524	2,8195
18993	431,247524	5,0109
18994	431,251324	4,6764
19002	431,267924	5,4568
19004	431,269324	4,1721
19013	432,057124	3,659
19022	432,107424	6,4995
19038	432,210424	5,6019
19041	432,210924	6,5575
19048	432,224524	4,4846
19049	432,224624	3,6478
19054	432,229224	5,3432
19060	432,236924	6,5212
19067	432,243724	5,3426
19070	432,247524	5,0099
19075	432,267824	4,1659
19077	432,721324	5,3385
19085	433,196624	5,8044
19088	433,200024	4,7238
19093	433,214024	4,6962
19097	433,225824	1,2662
19100	433,236024	5,3492
19104	433,721624	3,9686
19111	434,090424	5,7722
19112	434,090624	4,7414
19124	434,195024	7,4243
19132	434,212724	3,9749
19133	434,214024	1,2669
19137	434,219424	5,9446
19141	434,229324	5,5389
19149	434,253824	7,2186
19150	434,254424	6,4444
19157	434,731824	4,3299
19163	435,186724	3,4118
19172	435,251724	7,2106
19175	435,257924	6,4445
19181	435,750424	4,992
19189	436,012424	3,7803
19197	436,093624	1,2578
19202	436,116624	5,7107
19207	436,138624	4,9027
19210	436,190524	3,4145
19212	436,199924	4,9914
19218	436,215624	5,0089
19227	436,233424	5,8617
19228	436,233724	6,5622
19236	436,246824	4,9866
19245	437,043924	4,7575
19248	437,080124	5,9327
19252	437,140624	4,901
19261	437,237024	5,8631
19262	437,239324	6,5655
19265	437,302824	4,3204
19271	437,746924	6,5701
19272	437,974624	1,3569
19273	437,975224	1,2318
19280	438,085024	1,3867
19281	438,085924	1,2739
19282	438,086524	2,1023
19284	438,111624	1,2294
19287	438,151924	5,8039
19293	438,189424	6,1803
19304	438,248424	6,2152
19305	438,255924	5,6274
19318	439,129324	3,6077
19319	439,129424	3,8874
19323	439,165824	1,1153
19326	439,204424	1,216
19328	439,206124	4,2105
19337	439,247324	3,6745
19344	439,292624	4,7807
19348	439,708324	4,2112
19354	440,066124	2,1216
19356	440,076624	1,3975
19357	440,079124	1,2691
19359	440,095424	1,0682
19364	440,111424	5,0384
19367	440,114724	1,1333
19369	440,115924	5,2567
19378	440,166724	4,8072
19382	440,202624	4,6947
19384	440,207824	5,0866
19385	440,208424	6,888
19386	440,210224	4,2109
19395	440,266524	5,4577
19397	440,301524	6,9456
